dataset,condition,formula,target_name,target_error_hartree,point_role,relative_to_model_time,requested_time,recommended_stage1,existing_nearest_relative_mismatch,relative_to_target_analytic_time
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.20788757898551094,False,0.04796693539000385,
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.21943688892915042,False,0.007189219104206779,
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.25408481876006894,False,0.00873822657861334,
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.2656341287037084,False,0.013124044955042269,
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.020253064346583947,False,0.778279410038923,0.1
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.040506128693167893,False,0.11086029498053851,0.2
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06075919303975184,False,0.18551960669261525,0.3
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.08101225738633579,False,0.11086029498053851,0.4
p03,HF_full_stretch150_sto3g,two_term_center,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.10126532173291973,False,0.0669676460233537,0.5
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.14177926222423212,True,0.00625902399746292,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.15011921882565754,True,0.006446266709575932,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.15845917542708296,True,0.058738568461703555,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.16679913202850838,True,0.10580164003861836,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.1751390886299338,True,0.14838251432249372,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.18347904523135924,True,0.18709240003510774,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.1918190018327846,True,0.2224362087292332,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.016447996452865436,False,0.31870793094203875,0.1
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.03289599290573087,False,0.021938103586941704,0.2
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.0493439893585963,False,0.09161057458938493,0.3
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.06579198581146174,False,0.14838491367754847,0.4
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.08223998226432717,False,0.31870793094203875,0.5
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.07105146742034436,True,0.21142448269674396,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.07523096550389403,True,0.255234233658036,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.0794104635874437,True,0.29443243188656043,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.08358996167099338,True,0.3188476038852097,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.08776945975454305,True,0.25604533703353294,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.09194895783809272,True,0.1989523671683724,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.09612845592164238,True,0.14682400337844337,
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.007634483667092281,False,0.46779926762206947,0.1
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.015268967334184562,False,0.26610036618896526,0.2
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.02290345100127684,False,0.02146715491862039,0.3
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.030537934668369123,False,0.10084945071655183,0.4
p03,HF_full_stretch150_sto3g,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.0381724183354614,False,0.1193204394267584,0.5
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,1.405707360194358,False,0.26737294653171495,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,1.4883960284410849,False,0.3080744495021752,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,1.5710846966878118,False,0.34449158373890276,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,1.6537733649345387,False,0.3772670045519577,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,1.7364620331812657,False,0.40692095671615014,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,1.8191507014279928,False,0.4338790950472343,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,1.9018393696747193,False,0.4584930474364849,
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.15690449382680635,False,0.12468265038069815,0.1
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3138089876536127,False,0.12468265038069815,0.2
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.47071348148041897,False,0.06276445801608477,0.3
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.6276179753072254,False,0.1949753160294918,0.4
nh3,active_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.7845224691340317,False,0.01221438534262842,0.5
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.4235416735341424,False,0.04161982752063875,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.4484558896243861,False,0.016247940674952277,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.47337010571462973,False,0.06802436484995467,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.4982843218048734,False,0.11462314660745698,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.5231985378951172,False,0.1567839491499592,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.5481127539853609,False,0.19511195146132465,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.5730269700756044,False,0.23010708400648439,
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.04961755756085371,False,0.7782794100389228,0.1
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.09923511512170742,False,0.11086029498053862,0.2
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.1488526726825611,False,0.18551960669261525,0.3
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.19847023024341484,False,0.11086029498053862,0.4
nh3,active_equilibrium,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.24808778780426854,False,0.0669676460233537,0.5
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.30795591601438227,False,0.2444205752277152,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.3260709698975812,False,0.28639720993728657,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.34418602378078017,False,0.32395525151953464,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.3623010776639791,False,0.35775748894355786,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.38041613154717807,False,0.38834046566053126,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.3985311854303771,False,0.4161431717668709,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.416646239313576,False,0.4415282512552676,
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.03587139382811674,False,0.12468265038069837,0.1
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.07174278765623349,False,0.12468265038069837,0.2
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10761418148435023,False,0.06276445801608477,0.3
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.14348557531246697,False,0.1949753160294918,0.4
nh3,active_equilibrium,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.17935696914058372,False,0.01221438534262842,0.5
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.09650678925060859,False,0.04510611628294714,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.10218365920652674,False,0.012955334621661097,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.10786052916244489,False,0.06490505385209999,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.11353739911836304,False,0.11165980115949492,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.11921426907428119,False,0.15396171538999515,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.12489113903019936,False,0.19241800105408635,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.13056800898611748,False,0.22753026187782155,
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.011343530734175548,False,0.778279410038923,0.1
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.022687061468351095,False,0.11086029498053851,0.2
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03403059220252664,False,0.18551960669261547,0.3
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.04537412293670219,False,0.11086029498053851,0.4
nh3,active_equilibrium,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.056717653670877735,False,0.0669676460233537,0.5
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.6607109169265758,False,0.08942570298915953,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,0.6995762649810803,False,0.14001316393420626,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,0.7384416130355848,False,0.1852756289903007,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.7773069610900892,False,0.22601184754078574,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.8161723091445937,False,0.2628684262293197,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.8550376571990982,False,0.29637440685525973,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.8939030052536026,False,0.3269668239485093,
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.0759905133532202,False,0.31870793094203875,0.1
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.1519810267064404,False,0.021938103586941926,0.2
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.22797154005966055,False,0.09161057458938482,0.3
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3039620534128808,False,0.14838491367754847,0.4
nh3,active_equilibrium,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.37995256676610095,False,0.15819651739853424,0.5
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.3011733424124845,False,0.14049939386259014,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.3188894213779248,False,0.18824942753689078,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.336605500343365,False,0.2309731418770543,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.3543215793088053,False,0.2419783758685572,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.3720376582742456,False,0.18283654844624464,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.38975373723968587,False,0.12907125078959725,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.40746981620512607,False,0.07998119640744106,
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.03527167182408097,False,0.46779926762206947,0.1
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.07054334364816194,False,0.26610036618896526,0.2
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.10581501547224288,False,0.021467154918620168,0.3
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.14108668729632387,False,0.10084945071655205,0.4
nh3,active_equilibrium,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.17635835912040482,False,0.1193204394267583,0.5
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,3.6508142600917752,False,0.5642433610550726,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,3.865568040097174,False,0.5884520632186796,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,4.080321820102572,False,0.6101124809440123,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,4.295075600107971,False,0.6296068568968116,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,4.50982938011337,False,0.6472446256160111,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,4.724583160118769,False,0.6632789608152834,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,4.939336940124166,False,0.6779190059972275,
nh3,active_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.23861531111710954,False,0.12468265038069815,0.1
nh3,active_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.4772306222342191,False,0.12468265038069815,0.2
nh3,active_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.7158459333513285,False,0.06276445801608477,0.3
nh3,active_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.9544612444684382,False,0.1949753160294918,0.4
nh3,active_stretch150,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,1.1930765555855476,False,0.01221438534262842,0.5
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.6470268552123423,False,0.03692179994805889,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.6850872584601272,False,0.020684966715722286,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.7231476617079119,False,0.07222786320436836,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.7612080649556968,False,0.11861647004414999,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.7992684682034817,False,0.16058711432776196,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.8373288714512666,False,0.1987422454946819,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.8753892746990513,False,0.233579539168826,
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.0754567867719763,False,0.7782794100389228,0.1
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.1509135735439526,False,0.11086029498053862,0.2
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.22637036031592886,False,0.18551960669261547,0.3
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.3018271470879052,False,0.11086029498053862,0.4
nh3,active_stretch150,current_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.37728393385988146,False,0.0669676460233537,0.5
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.85,0.48017884533674826,False,0.25788509206444454,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.9,0.5084246597683217,False,0.2991136980608643,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,0.95,0.5366704741998951,False,0.33600245079450297,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.0,0.5649162886314686,False,0.36920232825477783,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.05,0.5931621030630421,False,0.39924031262359805,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.1,0.6214079174946155,False,0.4265475711407073,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,direct_coarse_validation,1.15,0.6496537319261888,False,0.45148028543893726,
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.054557563246073554,False,0.12468265038069792,0.1
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.10911512649214711,False,0.12468265038069792,0.2
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.16367268973822063,False,0.06276445801608499,0.3
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.21823025298429422,False,0.19497531602949159,0.4
nh3,active_stretch150,yoshida4,CA,0.0015936001019904,optional_target_specific_refit_training,,0.27278781623036774,False,0.012214385342628198,0.5
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.14709451300807402,False,0.04286597057734065,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.15574713142031368,False,0.015071027788067126,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.16439974983255332,False,0.06690939474658986,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.17305236824479298,False,0.11356392500926038,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.18170498665703264,False,0.1557751666754862,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.1903576050692723,False,0.19414902273569135,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.1990102234815119,False,0.22918602174718294,
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.017252616344628182,False,0.7782794100389228,0.1
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.034505232689256364,False,0.11086029498053862,0.2
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.05175784903388455,False,0.18551960669261502,0.3
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.06901046537851273,False,0.11086029498053862,0.4
nh3,active_stretch150,yoshida4,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.08626308172314091,False,0.06696764602335348,0.5
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.85,0.960230687187051,False,0.09122352708878378,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.9,1.0167148452568775,False,0.14171110891718475,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,0.95,1.073199003326704,False,0.18688420844785925,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,1.1296831613965306,False,0.22753999802546632,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,1.1861673194663571,False,0.2643238076433012,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,1.2426514775361837,False,0.29776363456860566,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,1.29913563560601,False,0.3282956504569271,
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.11001978587811947,False,0.31870793094203875,0.1
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.22003957175623895,False,0.021938103586941704,0.2
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.3300593576343584,False,0.09161057458938493,0.3
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.4400791435124779,False,0.14838491367754858,0.4
nh3,active_stretch150,yoshida6_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.5500989293905973,False,0.15819651739853402,0.5
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,0.436453984567015,False,0.141311453112546,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,0.46212774836507475,False,0.18901637238407132,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,0.4878015121631344,False,0.23169972120596216,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.0,0.5134752759611941,False,0.2408049502523708,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.05,0.5391490397592539,False,0.18171900024035303,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.1,0.5648228035573136,False,0.1280045002294279,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,direct_coarse_validation,1.15,0.5904965673553733,False,0.07896082630640944,
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.05106666096083482,False,0.46779926762206947,0.1
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.10213332192166964,False,0.26610036618896526,0.2
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.15319998288250444,False,0.021467154918620168,0.3
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.20426664384333929,False,0.10084945071655205,0.4
nh3,active_stretch150,yoshida6_m3,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.2553333048041741,False,0.1193204394267584,0.5
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,1.05,5.391920764914258,True,0.044645703126379055,
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,1.1,5.648678896576842,True,0.08807089843881655,
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,direct_coarse_validation,1.15,5.905437028239425,True,0.1277199898110417,
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,0.5705102358906426,False,0.250105790667544,0.1
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,1.1410204717812853,False,0.12484131399868392,0.2
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,2.2820409435625706,False,0.0626322383344301,0.4
nh3,active_stretch150,morales_y8m10b,CA,0.0015936001019904,optional_target_specific_refit_training,,2.8525511794532132,False,0.2501057906675441,0.5
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.85,3.092398265821197,True,0.17135864072124063,
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.9,3.2743040461636204,True,0.1062831606811716,
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,direct_coarse_validation,0.95,3.4562098265060435,True,0.048057731171636364,
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.32082148208540273,False,0.33352143216332397,0.1
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.6416429641708055,False,0.333239283918338,0.2
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,0.962464446256208,False,0.11098571189111717,0.3
nh3,active_stretch150,morales_y8m10b,CA_div_100,1.5936001019904e-05,optional_target_specific_refit_training,,1.6041074104270134,False,0.06681714573065922,0.5
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.0,0.40152318140261767,False,0.053552627092310345,
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.05,0.42159934047274855,False,0.09862154961172409,
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.1,0.4416754995428795,False,0.13959329735664583,
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,direct_coarse_validation,1.15,0.46175165861301026,False,0.17700228442809585,
nh3,full_equilibrium,current_m3,CA,0.0015936001019904,optional_target_specific_refit_training,,0.05415012561060252,False,0.12468265038069837,0.1
