formula_id,point_role,relative_to_proxy_t_ana,time_hartree_inverse,echo_real,echo_imaginary,echo_overlap_magnitude,echo_principal_phase_radians,echo_unwrapped_phase_radians,echo_unwrap_integer,proxy_imag_hartree,proxy_arg_hartree,unitarity_residual_frobenius,proxy_repeatability_error_hartree,proxy_noise_hartree,signal_to_noise_rho,quality_class
two_term_center,leading_grid,,0.11772890521456138,0.9999999999999979,-5.050801138619022e-10,0.9999999999999979,-5.050801138619033e-10,-5.050801138619033e-10,0,-4.290196302610577e-09,-4.290196302610585e-09,5.619883824827541e-13,0.0,4.773580298385754e-12,898.7376422810694,resolved
two_term_center,leading_grid,,0.1349281529938828,0.9999999999999982,-9.987246021273767e-10,0.9999999999999982,-9.987246021273785e-10,-9.987246021273785e-10,0,-7.4018993069048794e-09,-7.4018993069048935e-09,5.608340339848446e-13,0.0,4.156538287530483e-12,1780.7845844005344,resolved
two_term_center,leading_grid,,0.1546400727770369,0.999999999999999,-1.9748185986467035e-09,0.999999999999999,-1.9748185986467056e-09,-1.9748185986467056e-09,0,-1.2770419485601483e-08,-1.2770419485601498e-08,5.590110198481032e-13,0.0,3.614916947524309e-12,3532.7006597889776,resolved
two_term_center,leading_grid,,0.1772317457689607,0.9999999999999989,-3.904839636796288e-09,0.9999999999999989,-3.904839636796292e-09,-3.904839636796292e-09,0,-2.2032393913710224e-08,-2.203239391371025e-08,5.57415420914617e-13,0.0,3.145121764140741e-12,7005.259435394088,resolved
two_term_center,leading_grid,,0.20312388079125288,0.9999999999999979,-7.720968497043623e-09,0.9999999999999979,-7.72096849704364e-09,-7.72096849704364e-09,0,-3.801113127106083e-08,-3.801113127106091e-08,5.599845547786135e-13,0.0,2.756862229085218e-12,13787.824023282323,resolved
two_term_center,leading_grid,,0.2327986488463796,0.9999999999999917,-1.5266169755650507e-08,0.9999999999999918,-1.5266169755650632e-08,-1.5266169755650632e-08,0,-6.557671116778872e-08,-6.557671116778926e-08,5.611431018226606e-13,0.0,2.410422502894124e-12,27205.484137761192,resolved
two_term_center,leading_grid,,0.26680866224880534,0.9999999999999812,-3.018380312028232e-08,0.9999999999999817,-3.0183803120282875e-08,-3.0183803120282875e-08,0,-1.1312902237085247e-07,-1.1312902237085455e-07,5.611958033995596e-13,0.0,2.103364256128354e-12,53784.798349235134,resolved
two_term_center,leading_grid,,0.3057872655350857,0.9999999999999366,-5.967567346783716e-08,0.9999999999999384,-5.967567346784086e-08,-5.967567346784086e-08,0,-1.9515421403639204e-07,-1.9515421403640416e-07,5.588581799097958e-13,0.0,1.8276044914161838e-12,106781.4261526409,resolved
two_term_center,leading_grid,,0.3504603297932982,0.9999999999997595,-1.1797531373602017e-07,0.9999999999997665,-1.1797531373604799e-07,-1.1797531373604799e-07,0,-3.3662958031684244e-07,-3.366295803169218e-07,5.585006182546592e-13,0.0,1.5936200784381597e-12,211235.78001524616,resolved
two_term_center,leading_grid,,0.40165977004930176,0.9999999999990683,-2.3320704066394566e-07,0.9999999999990955,-2.332070406641587e-07,-2.332070406641587e-07,0,-5.806084105344198e-07,-5.806084105349502e-07,5.560841124858078e-13,0.0,1.384465545099404e-12,419373.68003819295,resolved
two_term_center,leading_grid,,0.46033903743459603,0.9999999999963781,-4.6092237556980585e-07,0.9999999999964844,-4.6092237557144264e-07,-4.6092237557144264e-07,0,-1.001267192412055e-06,-1.0012671924156105e-06,5.564456171822974e-13,0.0,1.2087734733149932e-12,828333.1943628247,resolved
two_term_center,leading_grid,,0.5275908746355139,0.999999999985965,-9.107869715308543e-07,0.9999999999863798,-9.107869715433853e-07,-9.107869715433853e-07,0,-1.7263129734002153e-06,-1.7263129734239667e-06,5.548717911792663e-13,0.0,1.0517084692994348e-12,1641436.789560275,resolved
two_term_center,leading_grid,,0.6046676652709777,0.9999999999457022,-1.7991092627422348e-06,0.9999999999473206,-1.7991092628379813e-06,-1.7991092628379813e-06,0,-2.9753687290951407e-06,-2.9753687292534864e-06,5.525479729001592e-13,0.0,9.138043997317743e-13,3256023.6413487284,resolved
two_term_center,leading_grid,,0.6930047561509587,0.999999999790615,-3.5519736089635665e-06,0.9999999997969233,-3.5519736096923583e-06,-3.5519736096923583e-06,0,-5.12546786647137e-06,-5.1254678675230106e-06,5.542175827709119e-13,0.0,7.997312830132806e-13,6408987.587879884,resolved
two_term_center,leading_grid,,0.7942471867296331,0.9999999991960662,-7.006930025221803e-06,0.9999999992206148,-7.006930030740238e-06,-7.006930030740238e-06,0,-8.822102416343851e-06,-8.82210242329186e-06,5.51346055663844e-13,0.0,6.94174389126953e-13,12708769.661524398,resolved
two_term_center,leading_grid,,0.9102803235170321,0.999999996930854,-1.3805007931273045e-05,0.9999999970261431,-1.3805007972765652e-05,-1.3805007972765652e-05,0,-1.516566663545457e-05,-1.5165666681036799e-05,5.48606653496463e-13,0.0,6.026788005005121e-13,25163763.22322903,resolved
two_term_center,leading_grid,,1.0432649699322605,0.9999999883709031,-2.7145515950091575e-05,0.9999999887393426,-2.714551625910176e-05,-2.714551625910176e-05,0,-2.6019771326026734e-05,-2.601977162222204e-05,5.453837531536848e-13,0.0,5.227662855286867e-13,49773239.10571678,resolved
two_term_center,leading_grid,,1.1956776054243634,0.9999999563710741,-5.321902939216978e-05,0.9999999577872067,-5.3219031663815504e-05,-5.3219031663815504e-05,0,-4.4509514229198574e-05,-4.4509516129080044e-05,5.401829525533278e-13,0.0,4.517797691473941e-13,98520379.32817937,resolved
two_term_center,leading_grid,,1.3703565032056693,0.9999998384361165,-0.00010387308325884775,0.9999998438309261,-0.00010387309966740539,-0.00010387309966740539,0,-7.580004401472017e-05,-7.580005598865367e-05,5.337324935743745e-13,0.0,3.894844095867143e-13,194616375.261727,resolved
two_term_center,leading_grid,,1.5705545854156755,0.9999994118840192,-0.0002014354384792093,0.9999994321721488,-0.0002014355542221774,-0.0002014355542221774,0,-0.00012825752148302172,-0.0001282575951786253,5.297325230441658e-13,0.0,3.372901062868583e-13,380258771.58086973,resolved
two_term_center,leading_grid,,1.8,0.999997907015564,-0.00038715300108941306,0.9999979819594412,-0.00038715379205307005,-0.00038715379205307005,0,-0.00021508500060522947,-0.00021508544002948334,5.15224427850727e-13,0.0,2.8623579325040386e-13,751425942.0975682,resolved
two_term_center,primary_training,0.1,0.10929679834777305,0.9999999999999987,-3.4832703962905134e-10,0.9999999999999987,-3.483270396290518e-10,-3.483270396290518e-10,0,-3.18698301226267e-09,-3.186983012262674e-09,5.626553496285007e-13,0.0,5.147958203113869e-12,619.0770955239972,resolved
two_term_center,primary_training,0.2,0.2185935966955461,0.9999999999999942,-1.114383098630124e-08,0.9999999999999943,-1.1143830986301305e-08,-1.1143830986301305e-08,0,-5.0979677148650434e-08,-5.0979677148650726e-08,5.589497423323661e-13,0.0,2.5570270620088793e-12,19937.089405928786,resolved
two_term_center,primary_training,0.3,0.3278903950433191,0.9999999999998764,-8.458537030314649e-08,0.99999999999988,-8.458537030315674e-08,-8.458537030315674e-08,0,-2.579684296393358e-07,-2.5796842963936704e-07,5.54011184059929e-13,0.0,1.6896230948965002e-12,152678.0915924554,resolved
two_term_center,primary_training,0.4,0.4371871933910922,0.9999999999978317,-3.561764387716876e-07,0.9999999999978951,-3.5617643877244487e-07,-3.5617643877244487e-07,0,-8.147000739179127e-07,-8.147000739196448e-07,5.568371023179786e-13,0.0,1.273681184480287e-12,639642.0735777321,resolved
two_term_center,primary_training,0.5,0.5464839917388652,0.9999999999800969,-1.0857170039685601e-06,0.9999999999806863,-1.0857170039897427e-06,-1.0857170039897427e-06,0,-1.9867315792982368e-06,-1.9867315793369983e-06,5.559013464450787e-13,0.0,1.0172326268446552e-12,1953074.967189031,resolved
m5_best,leading_grid,,0.02,0.9999999999999976,-4.722220076241717e-15,0.9999999999999976,-4.722220076241729e-15,-4.722220076241729e-15,0,-2.3611100381208585e-13,-2.3611100381208645e-13,8.844116339495154e-13,0.0,4.422058169747577e-11,0.005339391630516785,unresolved
m5_best,leading_grid,,0.02292183941538839,0.9999999999999977,-9.353599077063946e-15,0.9999999999999977,-9.353599077063968e-15,-9.353599077063968e-15,0,-4.0806494223951696e-13,-4.080649422395179e-13,8.789987473988836e-13,0.0,3.8347653147276436e-11,0.01064119727672302,unresolved
m5_best,leading_grid,,0.026270536109242643,0.999999999999996,-1.8530411414524232e-14,0.999999999999996,-1.8530411414524304e-14,-1.8530411414524304e-14,0,-7.053686052491621e-13,-7.053686052491648e-13,8.800043266154579e-13,0.0,3.349776810629495e-11,0.02105718216840268,unresolved
m5_best,leading_grid,,0.030108450502611094,0.9999999999999988,-3.6630034552766995e-14,0.9999999999999988,-3.663003455276704e-14,-3.663003455276704e-14,0,-1.216603111129559e-12,-1.2166031111295607e-12,8.813574332688834e-13,0.0,2.927275959260838e-11,0.041560929958812685,unresolved
m5_best,leading_grid,,0.034507053373351075,0.9999999999999969,-7.241357861644279e-14,0.9999999999999969,-7.241357861644301e-14,-7.241357861644301e-14,0,-2.0985152754991812e-12,-2.098515275499188e-12,8.77783081388027e-13,0.0,2.5437787222536846e-11,0.08249598352013818,unresolved
m5_best,leading_grid,,0.039548256806109475,0.9999999999999974,-1.4318771680643683e-13,0.9999999999999974,-1.4318771680643718e-13,-1.4318771680643718e-13,0,-3.6205822549507915e-12,-3.6205822549508004e-12,8.786418227884237e-13,0.0,2.221695451954003e-11,0.1629648317354412,unresolved
m5_best,leading_grid,,0.0453259395834091,0.9999999999999982,-2.8323391748198153e-13,0.9999999999999982,-2.8323391748198204e-13,-2.8323391748198204e-13,0,-6.248826170735469e-12,-6.24882617073548e-12,8.790465881869026e-13,0.0,1.939389665754805e-11,0.32220580943971583,unresolved
m5_best,leading_grid,,0.051947695424124994,0.9999999999999996,-5.601136113220696e-13,0.9999999999999996,-5.601136113220698e-13,-5.601136113220698e-13,0,-1.0782261017530098e-11,-1.0782261017530101e-11,8.819251736498321e-13,0.0,1.6977176108572044e-11,0.635103326287931,unresolved
m5_best,leading_grid,,0.059536836625564964,0.9999999999999972,-1.1076469888000144e-12,0.9999999999999972,-1.1076469888000174e-12,-1.1076469888000174e-12,0,-1.8604397740614818e-11,-1.860439774061487e-11,8.867506010337188e-13,0.0,1.4894150433463748e-11,1.24910768316231,unresolved
m5_best,leading_grid,,0.06823469042157068,0.9999999999999977,-2.190476490985254e-12,0.9999999999999977,-2.1904764909852594e-12,-2.1904764909852594e-12,0,-3.210209465965116e-11,-3.2102094659651236e-11,8.803941904972303e-13,0.0,1.2902442805234973e-11,2.4880633182598735,unresolved
m5_best,leading_grid,,0.07820323082009921,0.9999999999999963,-4.332445196696087e-12,0.9999999999999963,-4.332445196696103e-12,-4.332445196696103e-12,0,-5.5399823655144873e-11,-5.539982365514508e-11,8.852045710266178e-13,0.0,1.1319283893308268e-11,4.8942869687981,unresolved
m5_best,leading_grid,,0.08962809493114333,0.9999999999999968,-8.568710465940418e-12,0.9999999999999968,-8.568710465940445e-12,-8.568710465940445e-12,0,-9.560295209357421e-11,-9.560295209357452e-11,8.759817478663111e-13,0.0,9.77351742820466e-12,9.781836764078491,unresolved
m5_best,leading_grid,,0.10272203995594266,0.9999999999999999,-1.6948594755983144e-11,0.9999999999999999,-1.6948594755983148e-11,-1.6948594755983148e-11,0,-1.649947252143004e-10,-1.6499472521430042e-10,8.805099390830292e-13,0.0,8.571772323258755e-12,19.24861265465505,marginal
m5_best,leading_grid,,0.11772890521456138,0.9999999999999932,-3.352730507471002e-11,0.9999999999999932,-3.3527305074710243e-11,-3.3527305074710243e-11,0,-2.8478397054322706e-10,-2.84783970543229e-10,8.760157570610637e-13,0.0,7.440957303259737e-12,38.27249088211658,marginal
m5_best,leading_grid,,0.1349281529938828,0.9999999999999987,-6.633031402643707e-11,0.9999999999999987,-6.633031402643716e-11,-6.633031402643716e-11,0,-4.915972875538011e-10,-4.915972875538018e-10,8.744427516081325e-13,0.0,6.4808027991591705e-12,75.85438143829676,marginal
m5_best,leading_grid,,0.1546400727770369,0.9999999999999999,-1.3124720093073287e-10,0.9999999999999999,-1.312472009307329e-10,-1.312472009307329e-10,0,-8.487269733762197e-10,-8.487269733762198e-10,8.826395603742524e-13,0.0,5.70770269648579e-12,148.6985252225519,resolved
m5_best,leading_grid,,0.1772317457689607,0.9999999999999969,-2.597492185968632e-10,0.9999999999999969,-2.59749218596864e-10,-2.59749218596864e-10,0,-1.4655908142747308e-09,-1.4655908142747356e-09,8.76193282405526e-13,0.0,4.943771662373238e-12,296.45196306885657,resolved
m5_best,leading_grid,,0.20312388079125288,0.9999999999999971,-5.141924203453422e-10,0.9999999999999971,-5.141924203453437e-10,-5.141924203453437e-10,0,-2.5314227866381177e-09,-2.5314227866381247e-09,8.803349066999151e-13,0.0,4.333980343771696e-12,584.0872790934529,resolved
m5_best,leading_grid,,0.2327986488463796,0.9999999999999962,-1.0182039457807511e-09,0.9999999999999962,-1.018203945780755e-09,-1.018203945780755e-09,0,-4.373753674372264e-09,-4.37375367437228e-09,8.800376190229318e-13,0.0,3.780252262562124e-12,1157.00047790141,resolved
m5_best,leading_grid,,0.26680866224880534,0.999999999999989,-2.0170480012822755e-09,0.999999999999989,-2.017048001282298e-09,-2.017048001282298e-09,0,-7.559904480917232e-09,-7.559904480917314e-09,8.803183508947701e-13,0.0,3.299436920357003e-12,2291.27110576772,resolved
m5_best,leading_grid,,0.3057872655350857,0.999999999999977,-3.997704097396859e-09,0.999999999999977,-3.997704097396951e-09,-3.997704097396951e-09,0,-1.307348129884162e-08,-1.307348129884192e-08,8.787686285816041e-13,0.0,2.8737907938837147e-12,4549.211211430524,resolved
m5_best,leading_grid,,0.3504603297932982,0.9999999999999154,-7.927969948343125e-09,0.9999999999999154,-7.927969948343795e-09,-7.927969948343795e-09,0,-2.262159016120041e-08,-2.2621590161202318e-08,8.749489464524265e-13,0.0,2.4965705732471123e-12,9061.06576902335,resolved
m5_best,leading_grid,,0.40165977004930176,0.9999999999996835,-1.5733033902664688e-08,0.9999999999996836,-1.5733033902669668e-08,-1.5733033902669668e-08,0,-3.9170051560636846e-08,-3.917005156064924e-08,8.768468253061729e-13,0.0,2.1830586249614798e-12,17942.73919754583,resolved
m5_best,leading_grid,,0.46033903743459603,0.999999999998784,-3.124584329971846e-08,0.9999999999987844,-3.1245843299756444e-08,-3.1245843299756444e-08,0,-6.78757193260148e-08,-6.787571932609731e-08,8.80282169486155e-13,0.0,1.9122474913095405e-12,35495.258660024345,resolved
m5_best,leading_grid,,0.5275908746355139,0.9999999999952828,-6.210121472297725e-08,0.9999999999952847,-6.210121472327011e-08,-6.210121472327011e-08,0,-1.1770714337293999e-07,-1.1770714337349509e-07,8.754833897650184e-13,0.0,1.6593982797178705e-12,70933.62986549104,resolved
m5_best,leading_grid,,0.6046676652709777,0.9999999999817432,-1.235007415305694e-07,0.9999999999817508,-1.235007415328235e-07,-1.235007415328235e-07,0,-2.0424565199004543e-07,-2.042456519937733e-07,8.782330159779724e-13,0.0,1.4524226553182702e-12,140624.1160189621,resolved
m5_best,leading_grid,,0.6930047561509587,0.9999999999295085,-2.456478522107551e-07,0.9999999999295387,-2.4564785222806624e-07,-2.4564785222806624e-07,0,-3.5446777245096584e-07,-3.544677724759457e-07,8.718486286515972e-13,0.0,1.2580701949203948e-12,281755.1626945546,resolved
m5_best,leading_grid,,0.7942471867296331,0.9999999997288755,-4.882388867095003e-07,0.9999999997289948,-4.88238886841835e-07,-4.88238886841835e-07,0,-6.147190633684925e-07,-6.147190635351091e-07,8.697290215027145e-13,0.0,1.0950356967380432e-12,561368.971988451,resolved
m5_best,leading_grid,,0.9102803235170321,0.9999999989625169,-9.680190966960312e-07,0.9999999989629854,-9.680190977000323e-07,-9.680190977000323e-07,0,-1.0634296619264656e-06,-1.0634296630294238e-06,8.680523099165892e-13,0.0,9.536098798254944e-13,1115162.1689585133,resolved
m5_best,leading_grid,,1.0432649699322605,0.9999999960567143,-1.908880511950038e-06,0.9999999960585362,-1.9088805194749807e-06,-1.9088805194749807e-06,0,-1.8297178252558236e-06,-1.8297178324687016e-06,8.592057524976431e-13,0.0,8.235738544479563e-13,2221680.320925545,resolved
m5_best,leading_grid,,1.1956776054243634,0.9999999851448473,-3.7256179010823384e-06,0.9999999851517875,-3.7256179564097245e-06,-3.7256179564097245e-06,0,-3.115905060177206e-06,-3.1159051064500356e-06,8.538563233110227e-13,0.0,7.141191901875394e-13,4363284.313027519,resolved
m5_best,leading_grid,,1.3703565032056693,0.9999999446859887,-7.141545375058263e-06,0.9999999447114896,-7.141545769964396e-06,-7.141545769964396e-06,0,-5.211450712535078e-06,-5.211451000712739e-06,8.457476994856597e-13,0.0,6.171734855179696e-13,8444061.248291168,resolved
m5_best,leading_grid,,1.5705545854156755,0.999999797157308,-1.3286093661984667e-05,0.9999997972455682,-1.3286096356190462e-05,-1.3286096356190462e-05,0,-8.459491816050611e-06,-8.459493531499293e-06,8.365848734219247e-13,0.0,5.326684479422327e-13,15881345.795364311,resolved
m5_best,leading_grid,,1.8,0.9999992708724499,-2.3558364610447524e-05,0.9999992711499484,-2.355838178315444e-05,-2.355838178315444e-05,0,-1.3087980339137512e-05,-1.3087989879530244e-05,8.209796321600907e-13,0.0,4.560997956444949e-13,28695431.272104505,resolved
m5_best,primary_training,0.1,0.21540585780199503,0.999999999999994,-6.900061986860814e-10,0.999999999999994,-6.900061986860855e-10,-6.900061986860855e-10,0,-3.2032842826416896e-09,-3.2032842826417086e-09,8.828833169187065e-13,0.0,4.098696878198497e-12,781.5372489925703,resolved
m5_best,primary_training,0.2,0.43081171560399006,0.9999999999993654,-2.2381205746195325e-08,0.9999999999993656,-2.2381205746209527e-08,-2.2381205746209527e-08,0,-5.195124676407021e-08,-5.195124676410317e-08,8.768412841689244e-13,0.0,2.0353236748439144e-12,25524.808366440422,resolved
m5_best,primary_training,0.3,0.6462175734059851,0.9999999999647188,-1.7267509806235397e-07,0.9999999999647337,-1.7267509806844446e-07,-1.7267509806844446e-07,0,-2.6720891719524804e-07,-2.672089172046728e-07,8.693949999169575e-13,0.0,1.3453595750030177e-12,198615.24172424214,resolved
m5_best,primary_training,0.4,0.8616234312079801,0.9999999993953624,-7.350663402622027e-07,0.9999999993956326,-7.35066340706519e-07,-7.35066340706519e-07,0,-8.531178629063665e-07,-8.531178634220399e-07,8.676503484091314e-13,0.0,1.0069948390246325e-12,847191.8919988606,resolved
m5_best,primary_training,0.5,1.077029289009975,0.9999999946198695,-2.2341757184235143e-06,0.9999999946223653,-2.234175730439954e-06,-2.234175730439954e-06,0,-2.0743871510469405e-06,-2.074387162203963e-06,8.624252147067651e-13,0.0,8.007444398281146e-13,2590573.2813982726,resolved
