experiment_id,case_id,formula_id,state_id,model_id,selection_active,signal_quality_gate_passed,stable,status,powers,coefficients,scaled_design_condition_number,maximum_absolute_residual_hartree,lambda
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.001656328734555577, 0.11272319119894118]",17.3589273424777,1.4720109016026801e-06,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.00436445018870949, 0.07463870526409914]",17.3589273424777,2.929209479169132e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.03498852202864248, -0.029407901053828164]",26.002999234286115,5.342897322150182e-09,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.020243817968515817, 0.04008119607546619]",17.3589273424777,2.1342297969308637e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.02024381796851582, 0.04008119607546613]",17.3589273424777,2.1342297969309315e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-8.168379089272042e-18, 1.1721176942819293e-16]",26.002999234286115,2.5199427361033112e-21,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.010385229111974564, 0.03655421932925716]",17.3589273424777,8.861690057688605e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.00436445018870949, 0.07463870526409914]",17.3589273424777,2.929209479169132e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.03498852202864248, 0.029407901053828164]",26.002999234286115,5.342897322150182e-09,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.0579108360882749, 0.14424152471188528]",17.3589273424777,4.4314369955478737e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.0579108360882749, 0.14424152471188528]",17.3589273424777,4.4314369955478737e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.00917992103175861, 0.15196711733725288]",17.3589273424777,2.8517220216764916e-06,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.00400816854063609, 0.06854574973224437]",17.3589273424777,2.690090337482989e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.07663987806231658, -0.06441592328471851]",26.002999234286115,1.1703238058018712e-08,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.049894499006988176, -0.00715002524731074]",17.3589273424777,9.487436801049973e-08,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.04989449900698815, -0.00715002524731053]",17.3589273424777,9.48743680104794e-08,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[4.2087725119621906e-17, -3.2919153503433517e-16]",26.002999234286115,5.937385336754874e-21,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.017196258113047105, -0.014875617872662221]",17.3589273424777,2.3137039541935548e-06,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.004008168540647433, 0.06854574973231539]",17.3589273424777,2.6900903377735637e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.07663987806233949, 0.0644159232848615]",26.002999234286115,1.1703238016016042e-08,1.8429833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.0078829815119613, 0.09674281929983745]",17.3589273424777,3.898559237539717e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.0078829815119613, 0.09674281929983745]",17.3589273424777,3.898559237539717e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.002949066615012276, 0.09742521725268496]",17.3589273424777,7.789546437019857e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0008123909947411923, 0.08422221754786081]",17.3589273424777,3.5920988302263e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.012367079045843339, -0.01090671585214031]",26.002999234286115,2.2446393193424246e-09,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.009507763501439876, 0.07170161579590895]",17.3589273424777,3.2856384228736994e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.00950776350143987, 0.071701615795909]",17.3589273424777,3.2856384228736147e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[1.6367087326560387e-17, -1.6844384251047768e-16]",26.002999234286115,4.6025243417906306e-21,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.0013242846255298979, 0.07101921784303666]",17.3589273424777,6.053487765673226e-08,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0008123909947411923, 0.08422221754786081]",17.3589273424777,3.5920988302263e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.012367079045843339, 0.01090671585214031]",26.002999234286115,2.2446393193424246e-09,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.026575302161088946, 0.1221180456240095]",17.3589273424777,4.492049126507465e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.026575302161088946, 0.1221180456240095]",17.3589273424777,4.492049126507465e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.007523995510408101, 0.12426623502016552]",17.3589273424777,1.6740880482245455e-06,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0007977386521415286, 0.08270317955607683]",17.3589273424777,3.527311476257774e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.03893157644501433, -0.034334351740510916]",26.002999234286115,7.0661267116208065e-09,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.028170779465386528, 0.04328831348804628]",17.3589273424777,2.5625738266036994e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.028170779465386552, 0.04328831348804613]",17.3589273424777,2.562573826603835e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-4.1174099318933487e-17, 3.234614504431147e-16]",26.002999234286115,9.187962043794552e-21,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.005928518206125057, 0.04114012409198819]",17.3589273424777,9.686257529730034e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0007977386521415286, 0.08270317955607683]",17.3589273424777,3.527311476257774e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.03893157644501433, 0.034334351740510916]",26.002999234286115,7.0661267116208065e-09,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.05922608899709983, 0.16228737060239962]",17.3589273424777,5.352557139192717e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.05922608899709983, 0.16228737060239962]",17.3589273424777,5.352557139192717e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.015466006125212201, 0.16699282724454967]",17.3589273424777,3.218275421809161e-06,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0007326171295208034, 0.07595189959229004]",17.3589273424777,3.2393676825765297e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.085276859338977, -0.07520696440295994]",26.002999234286115,1.547784983276437e-08,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.06069132325614869, -0.010383571417858754]",17.3589273424777,1.1261782259096732e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.06069132325614869, -0.01038357141785878]",17.3589273424777,1.1261782259096732e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[1.612697020032074e-17, 3.1573568001031494e-17]",26.002999234286115,3.240600390867422e-21,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.014000771866175899, -0.015089028059944717]",17.3589273424777,2.570401885221478e-06,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0007326171295173345, 0.07595189959231188]",17.3589273424777,3.2393676829330417e-07,1.8729833462074168
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.08527685933898262, 0.07520696440297424]",26.002999234286115,1.547784987033875e-08,1.8729833462074168
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.002739171938682904, 0.10701541797793429]",17.3589273424777,4.6664502290331395e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.002739171938682904, 0.10701541797793429]",17.3589273424777,4.6664502290331395e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.009268599948904607, 0.10713724176452309]",17.3589273424777,8.981131308329814e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006891683127858188, 0.0927996383397509]",17.3589273424777,4.2973720240284754e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.013701872416509074, -0.012659538377889551]",26.002999234286115,2.9123170144199997e-09,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.01652253819439517, 0.07858385870159511]",17.3589273424777,3.9282938191707287e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.016522538194395163, 0.07858385870159514]",17.3589273424777,3.928293819170593e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[1.5048958315411836e-17, -9.40069883780982e-17]",26.002999234286115,9.044336970317385e-21,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.004514766306811764, 0.07846203491497873]",17.3589273424777,5.3866948133278925e-08,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006891683127858188, 0.0927996383397509]",17.3589273424777,4.2973720240284754e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.013701872416509074, 0.012659538377889551]",26.002999234286115,2.9123170144199997e-09,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.023550556555958384, 0.13587718501268464]",17.3589273424777,5.381722847812668e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.023550556555958384, 0.13587718501268464]",17.3589273424777,5.381722847812668e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.014249920617576847, 0.1362606864072694]",17.3589273424777,1.8964342935397226e-06,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006767384233763551, 0.09112589736772667]",17.3589273424777,4.2198643120165986e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.04313350722881173, -0.03985223869688323]",26.002999234286115,9.16797670909674e-09,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.03708532502349148, 0.04637460972272486]",17.3589273424777,3.058005776675996e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.03708532502349149, 0.046374609722724745]",17.3589273424777,3.0580057766760636e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-7.855385730505182e-18, 1.1524947470363807e-16]",26.002999234286115,4.1668799685086784e-21,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.0007151521500497459, 0.045991108328183955]",17.3589273424777,1.0524614311364041e-06,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006767384233763551, 0.09112589736772667]",17.3589273424777,4.2198643120165986e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.04313350722881173, 0.03985223869688323]",26.002999234286115,9.16797670909674e-09,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.060194356131999076, 0.18171157291509601]",17.3589273424777,6.420354380604231e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.060194356131999076, 0.18171157291509601]",17.3589273424777,6.420354380604231e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.02260491040758205, 0.1825516055433391]",17.3589273424777,3.617212116011607e-06,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006214944704471747, 0.08368704860303959]",17.3589273424777,3.875385593666991e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.09448089095356925, -0.08729350475960183]",26.002999234286115,2.008180320414699e-08,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.0726242455409581, -0.01433747570910787]",17.3589273424777,1.330416805150848e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0726242455409581, -0.01433747570910795]",17.3589273424777,1.3304168051509835e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-2.2667712948020913e-17, 3.401136334216527e-16]",26.002999234286115,1.5753501862675e-20,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.01017502099863142, -0.015177508337304902]",17.3589273424777,2.842134997349346e-06,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.006214944704465937, 0.08368704860307576]",17.3589273424777,3.875385593232802e-07,1.902983346207417
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.09448089095352627, 0.08729350475933298]",26.002999234286115,2.0081803172071548e-08,1.902983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.01251782591952876, 0.13277302416550676]",17.3589273424777,6.933878248003893e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.01251782591952876, 0.13277302416550676]",17.3589273424777,6.933878248003893e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.027563682951443517, 0.1310290117169735]",17.3589273424777,1.2338015917469792e-06,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.024560511832969596, 0.11395579878346199]",17.3589273424777,6.37876275188347e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.017145997269190104, -0.01756275725119967]",26.002999234286115,5.0514807333233575e-09,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.0366031977464088, 0.09513857340143005]",17.3589273424777,5.823647255677903e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0366031977464088, 0.09513857340143]",17.3589273424777,5.823647255678038e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-2.1463595447183644e-17, 6.787985826200004e-17]",26.002999234286115,1.7192645378290023e-20,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.021557340714495686, 0.09688258584995041]",17.3589273424777,4.195095862973507e-08,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.024560511832969596, 0.11395579878346199]",17.3589273424777,6.37876275188347e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.017145997269190104, 0.01756275725119967]",26.002999234286115,5.0514807333233575e-09,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.013792849890050104, 0.17113712694129857]",17.3589273424777,8.011219029652337e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.013792849890050104, 0.17113712694129857]",17.3589273424777,8.011219029652337e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.03357152216961034, 0.1656469741162776]",17.3589273424777,2.502344948609123e-06,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.024117536669647197, 0.11190048377536031]",17.3589273424777,6.263714926675983e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.053975615497961996, -0.05528757631255176]",26.002999234286115,1.590206605631817e-08,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.06202792322934762, 0.05266384060940001]",17.3589273424777,4.516210823663088e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.06202792322934761, 0.05266384060940022]",17.3589273424777,4.5162108236629524e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-7.554418064281076e-18, -1.5131996293702272e-16]",26.002999234286115,2.3538697888041744e-21,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.014663551169684068, 0.0581539934344431]",17.3589273424777,1.2496019632739198e-06,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.024117536669647197, 0.11190048377536031]",17.3589273424777,6.263714926675983e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.053975615497961996, 0.05528757631255176]",26.002999234286115,1.590206605631817e-08,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.060891257095305525, 0.2325194194903415]",17.3589273424777,9.580175160913538e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.060891257095305525, 0.2325194194903415]",17.3589273424777,9.580175160913538e-07,1.972983346207417
C,lambda_1.972983346207417,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.972983346207417
