condition,direct_grid_minimum_cost,direct_grid_minimum_time,display_name,eta_min,eta_star,eta_t,final_passed,formal_order,formula,local_minimum_bracketed,maximum_eigenpair_residual_2_norm,maximum_unseen_residual_over_epsilon,metric_source,minimum_adjacent_vector_overlap_probability,minimum_ground_overlap_probability,model,rotations,s2_stage_count,stable_analytic_model,stage2_reasons,stage2_selected,status,training_design_condition_number
full_equilibrium,6720357521.075219,0.11302632856998635,Yoshida 6th m=3,0.009412372289986148,0.03346916466800876,0.04761904761904756,False,6,yoshida6_m3,True,4.95328343081357e-14,0.0905494579039655,stage1_coarse_grid_not_selected_for_stage2,0.9999999999402043,0.9999999986572217,direct_refit_one_term,85900,7,True,[],False,complete,1.0
full_equilibrium,6717768597.797951,0.11404684522559215,Yoshida 6th m=3,0.0009380028539869301,0.00957334640720125,0.020408163265306145,True,6,yoshida6_m3,,4.708031100164081e-14,0.021800345134646407,stage2_fine_grid,,0.9999999980870973,two_term,85900,7,True,['all_four_coarse_checks_passed'],True,complete,45.796552584992625
full_equilibrium,6717656401.105524,0.11419711582286186,Yoshida 6th m=3,0.0,0.0006190461897331656,0.0,True,6,yoshida6_m3,,4.664335619454802e-14,0.0018036309732945735,stage2_fine_grid,,0.9999999984322767,three_term,85900,7,True,['all_four_coarse_checks_passed'],True,complete,2269.047884079149
full_equilibrium,3514468490.739682,0.5555321914432513,Morales 8th Y8m10b,0.0,0.11696950964443206,0.0,False,8,morales_y8m10b,,8.659433534968686e-14,1.4394446817282247,stage2_fine_grid,,0.9916884550805953,short_time_asymptotic_one_term,257428,21,True,['isolated_coarse_grid_cost_drop'],True,complete,1.0
full_equilibrium,1282942073863.5173,1.0423589391097585,Morales 8th Y8m10b,,,0.09090909090909094,False,8,morales_y8m10b,True,4.090977089302814e-13,4.249731196901166,stage1_coarse_grid_not_selected_for_stage2,0.885738749078828,0.8890430975667373,direct_refit_one_term,257428,21,True,[],False,complete,1.0
full_equilibrium,3840175873.5742497,0.5139839388452105,Morales 8th Y8m10b,0.11863294153366288,0.053059186698222016,0.09090909090909094,False,8,morales_y8m10b,True,8.069651039633871e-14,1.9608802483600505,stage1_coarse_grid_not_selected_for_stage2,0.852690799172796,0.8523386956186767,two_term,257428,21,True,[],False,complete,71.15593041539339
full_equilibrium,4125443471.5171685,0.4857906801294655,Morales 8th Y8m10b,0.14803625230854123,0.04221514274400218,0.13043478260869557,False,8,morales_y8m10b,False,4.299254758381254e-13,0.4625017835369811,stage1_coarse_grid_not_selected_for_stage2,0.9998009129191092,0.9999051460887308,three_term,257428,21,True,[],False,complete,6084.068835784401
full_stretch150,3199535927.233993,0.10651974312028313,Yoshida 4th,0.004370180718771488,0.026720065618295628,0.04761904761904767,False,4,yoshida4,True,3.1073613065377996e-14,0.050035204923943165,stage1_coarse_grid_not_selected_for_stage2,0.9999999992310142,0.9999999765720223,short_time_asymptotic_one_term,35560,3,True,[],False,complete,1.0
full_stretch150,3199936355.7105737,0.10703636387441649,Yoshida 4th,0.003388967045501179,0.0226343310245023,0.04761904761904756,False,4,yoshida4,True,3.125832342653646e-14,0.04468855064267607,stage1_coarse_grid_not_selected_for_stage2,0.9999999991914748,0.9999999755349848,direct_refit_one_term,35560,3,True,[],False,complete,1.0
full_stretch150,3199483228.143235,0.10636249968996273,Yoshida 4th,0.0,0.000845431349917419,0.0,True,4,yoshida4,,2.9902241807583665e-14,0.001428810990663091,stage2_fine_grid,,0.9999999759646817,two_term,35560,3,True,['all_four_coarse_checks_passed'],True,complete,29.20924143389023
full_stretch150,3199463792.3840685,0.1061342430975621,Yoshida 4th,0.0,0.00015573618058399788,0.0,True,4,yoshida4,,3.2885104237077646e-14,0.00039016891369597867,stage2_fine_grid,,0.9999999764222974,three_term,35560,3,True,['all_four_coarse_checks_passed'],True,complete,875.1029252869498
full_stretch150,1510151667.2631207,0.2981383231868205,paper 4th(new_2),0.003087941816084072,0.24566570798162857,0.009900990099009799,False,4,paper_new4,,3.478010128415782e-14,0.5562345675485719,stage2_fine_grid,,0.9999739268062718,short_time_asymptotic_one_term,59176,5,True,['isolated_coarse_grid_cost_drop'],True,complete,1.0
full_stretch150,,,paper 4th(new_2),,,,False,4,paper_new4,False,9.255225961587603e-14,13.588600711040401,stage1_coarse_grid_not_selected_for_stage2,0.5921081490585159,0.5997199979903631,direct_refit_one_term,59176,5,True,[],False,complete,1.0
full_stretch150,1806420979.2406626,0.26642865583777475,paper 4th(new_2),0.17304848228711456,0.02451011851280667,0.13043478260869568,False,4,paper_new4,False,3.4439360032511316e-14,0.39477267219596013,stage1_coarse_grid_not_selected_for_stage2,0.9999944163349187,0.9999781652272866,two_term,59176,5,True,[],False,complete,29.20924143389023
full_stretch150,2059600967.0000412,0.23793061715830582,paper 4th(new_2),0.18045382172205549,0.024506820395314658,0.13043478260869557,False,4,paper_new4,False,5.0489245746522833e-14,1.3549571672019907,stage1_coarse_grid_not_selected_for_stage2,0.9103855776460761,0.910704151578198,three_term,59176,5,True,[],False,complete,875.1029252869498
full_stretch150,1216561067.5633852,0.8475562407301167,4th(m5_best),0.04722264457935399,0.17876520333348742,0.038461538461538436,False,4,m5_best,,1.8689779754859341e-13,3.9788858809925918,stage2_fine_grid,,0.7035948732044788,short_time_asymptotic_one_term,130024,11,True,['isolated_coarse_grid_cost_drop'],True,complete,1.0
full_stretch150,1244602275.599686,0.820707451931219,4th(m5_best),0.30864861125456455,0.05290509555654926,0.13043478260869568,False,4,m5_best,False,2.911151435590205e-13,0.7177468675167882,stage1_coarse_grid_not_selected_for_stage2,0.9868777698464521,0.9885679456884533,direct_refit_one_term,130024,11,True,[],False,complete,1.0
full_stretch150,1863041409.8567882,0.5518120849803517,4th(m5_best),0.050108496936144054,0.13686764099765197,0.09090909090909094,False,4,m5_best,True,2.746066028666171e-14,0.28650074923650914,stage1_coarse_grid_not_selected_for_stage2,0.9998126080901574,0.999920473805189,two_term,130024,11,True,[],False,complete,29.20924143389023
full_stretch150,1920884442.5639212,0.5109623190509313,4th(m5_best),0.16596782894443374,0.06533363915266141,0.13043478260869557,False,4,m5_best,False,1.6617858034350425e-13,2.967906588264667,stage1_coarse_grid_not_selected_for_stage2,0.5453147953074872,0.5450460184758246,three_term,130024,11,True,[],False,complete,875.1029252869498
full_stretch150,1429669367.5261657,0.5097792202659442,current_m3,0.23367893270413953,0.0032683811839647357,0.13043478260869557,False,4,current_m3,False,1.0449738564316286e-13,0.6080087896809092,stage1_coarse_grid_not_selected_for_stage2,0.9956265866016233,0.9967357460003573,short_time_asymptotic_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,1428632155.3832188,0.5098811761099974,current_m3,0.23429004553561583,0.0032259880617732115,0.13043478260869557,False,4,current_m3,False,1.052663009301422e-13,0.4857187925756601,stage1_coarse_grid_not_selected_for_stage2,0.9965237913220465,0.9972530674691549,direct_refit_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,1811029169.741136,0.3466753587418554,current_m3,0.17710865140830712,0.11440626877910978,0.13043478260869557,False,4,current_m3,False,7.238164008605172e-14,0.31885402300285337,stage1_coarse_grid_not_selected_for_stage2,0.9999924562818195,0.99998861833559,two_term,82792,7,True,[],False,complete,29.20924143389023
full_stretch150,2198568539.9398565,0.2918486036022532,current_m3,0.14043930611205746,0.06447595106249764,0.13043478260869557,False,4,current_m3,False,3.437007670670961e-14,0.3343526321048662,stage1_coarse_grid_not_selected_for_stage2,0.9999999928005663,0.9999996520050175,three_term,82792,7,True,[],False,complete,875.1029252869498
full_stretch150,1709918884.4163473,0.368576854413366,two_term_center,0.33295298326106004,0.11873709357505835,0.05263157894736836,False,4,two_term_center,,1.8692645051012458e-13,2.26055625336572,stage2_fine_grid,,0.9655718761932964,short_time_asymptotic_one_term,82792,7,True,['isolated_coarse_grid_cost_drop'],True,complete,1.0
full_stretch150,2340097637.659585,0.2796159809052473,two_term_center,0.12891546713516044,0.2132054565541868,0.13043478260869557,False,4,two_term_center,False,2.788748117956733e-14,0.39699703056645,stage1_coarse_grid_not_selected_for_stage2,0.9999999871030112,0.9999997844362704,direct_refit_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,2864468692.0120077,0.22252827585206972,two_term_center,0.14869552127015417,0.0818048826489666,0.13043478260869557,False,4,two_term_center,False,6.110281473561226e-14,0.3361419038295293,stage1_coarse_grid_not_selected_for_stage2,0.999988785130095,0.9999940498544159,two_term,82792,7,True,[],False,complete,29.20924143389023
full_stretch150,2941162131.623968,0.21632648530701956,two_term_center,,,0.13043478260869557,False,4,two_term_center,False,6.274130278566737e-14,1.038538675981245,stage1_coarse_grid_not_selected_for_stage2,0.8937096253079221,0.8939425595180004,three_term,82792,7,True,[],False,complete,875.1029252869498
full_stretch150,4235166988.985135,0.17714466648596613,joint_refine_r0_s0046,0.0,0.038727582861145256,0.0,False,4,joint_refine_r0_s0046,True,5.522709086188002e-14,0.0565208440971629,stage1_coarse_grid_not_selected_for_stage2,0.998569717635397,0.9985939979304751,short_time_asymptotic_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,3970358404.294416,0.18569508524791078,joint_refine_r0_s0046,0.06140405552416639,0.03568208803856552,0.038461538461538436,False,4,joint_refine_r0_s0046,,5.617023219036961e-14,0.07957030444509977,stage2_fine_grid,,0.9991780038428983,direct_refit_one_term,82792,7,True,['isolated_coarse_grid_cost_drop'],True,complete,1.0
full_stretch150,4293489352.0050235,0.17026348191631882,joint_refine_r0_s0046,0.006136875471343339,0.02517015338186971,0.11111111111111116,False,4,joint_refine_r0_s0046,True,5.571806359225162e-14,0.019697035056025027,stage1_coarse_grid_not_selected_for_stage2,0.999615737980255,0.9996895710157261,two_term,82792,7,True,[],False,complete,29.20924143389023
full_stretch150,4183346335.824857,0.17921770194551814,joint_refine_r0_s0046,0.01041364137580758,0.00249562261447672,0.052631578947368585,False,4,joint_refine_r0_s0046,True,5.443976004793842e-14,0.010884264442184835,stage1_coarse_grid_not_selected_for_stage2,0.9998096854086734,0.9998339694848901,three_term,82792,7,True,[],False,complete,875.1029252869498
full_stretch150,4748744479.4251175,0.1600994398607722,Yoshida 6th m=3,0.037140749361242564,0.06078797725347412,0.13043478260869568,False,6,yoshida6_m3,False,5.6406690531117094e-14,0.15045198836287454,stage1_coarse_grid_not_selected_for_stage2,0.9999999997287057,0.999999993928687,short_time_asymptotic_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,4753337825.887904,0.1556117829530227,Yoshida 6th m=3,0.028288445632137282,0.05188830510045584,0.09090909090909094,False,6,yoshida6_m3,True,4.639764741337573e-14,0.13631061514379764,stage1_coarse_grid_not_selected_for_stage2,0.9999999996564721,0.999999992803833,direct_refit_one_term,82792,7,True,[],False,complete,1.0
full_stretch150,5024377924.954633,0.18081491520971388,Yoshida 6th m=3,0.4901740224625124,0.6085577390712076,0.17647058823529416,False,6,yoshida6_m3,False,6.520582233977496e-14,2.3561817531892393,stage1_coarse_grid_not_selected_for_stage2,0.999998018984512,0.9999983121348736,two_term,82792,7,True,[],False,complete,45.796552584992625
full_stretch150,4748349458.856163,0.15814302470567357,Yoshida 6th m=3,0.0004983254311892171,0.005435592555185701,0.009900990099009799,True,6,yoshida6_m3,,6.397604870709925e-14,0.015071535979415511,stage2_fine_grid,,0.9999998899592563,three_term,82792,7,True,['all_four_coarse_checks_passed'],True,complete,2269.047884079149
full_stretch150,,,,,,,False,,morales_y8m10b,,,,,,,,,,,,,short_time_fit_failed,
