condition,formula,point_role,new_direct_truth_coordinate,minimum_inserted_time,uniform_anchor_time_factor,source_truth_provenance,source_signed_direct_shift_hartree,source_reproduction_absolute_difference_hartree,time,signed_direct_shift_hartree,direct_error_hartree,direct_cost,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,minimum_selected_phase_gap_radians,phase_cluster_size,branch_quality,selected_eigenvalue,selected_eigenvalue_magnitude,eigenpair_residual_2_norm,unitarity_residual_frobenius,selected_eigenbranch_id,maximum_ground_overlap_comparator_id,branch_selection_disagrees_with_comparator,phase_unwrap_integer,selection_rule,timing_seconds,peak_cpu_rss_kib
N2_active_eq_sto3g,current_m3,new_uniform_lower_anchor,True,0.310042970017866,0.5,,,,0.155021485008933,-1.0062986904850587e-07,1.0062986904850587e-07,932056742.8583103,0.9999999999997937,0.9999999999997937,0.9999999999997937,0.04815368389789718,1,resolved,"{'real': 0.650524853328385, 'imag': -0.7594849670678737}",1.000000000000003,2.733274703939326e-15,7.277644480747583e-12,1,1,False,0,maximum exact-ground overlap at preregistered new uniform lower anchor,"{'schur': 5.796194491907954, 'unitarity': 0.6195506891235709, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5971272997558117, 'cpu_component_gate_materialization_seconds': 0.24475925136357546, 'gpu_transfer_sparse_multiply_seconds': 0.3220655876211822, 'gpu_dense_multiply_seconds': 0.015500818844884634, 'output_transfer_seconds': 0.008115972857922316, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.031456637196243}",1007828
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.310042970017866,-1.6007463993731244e-06,1.6007463993731244e-06,470459787.0350805,0.9999999999450209,0.9999999999514935,0.9999999999514935,0.09630757990125942,1,resolved,"{'real': -0.15363528998292209, 'imag': -0.9881276221581183}",0.9999999999999968,4.898436088556917e-15,7.106449307280976e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.957793842069805, 'unitarity': 0.6194637678563595, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5949492212384939, 'cpu_component_gate_materialization_seconds': 0.24029748840257525, 'gpu_transfer_sparse_multiply_seconds': 0.3231405387632549, 'gpu_dense_multiply_seconds': 0.015553359873592854, 'output_transfer_seconds': 0.007987543940544128, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.199337447062135}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.31317471718976364,-1.6661441564534198e-06,1.6661441564534198e-06,465948344.07610506,0.9999999999403264,0.9999999999999005,0.9999999999999005,0.09728039308725384,1,resolved,"{'real': -0.17082891585271565, 'imag': -0.9853007061342176}",1.000000000000001,5.65931265031456e-15,7.371007836099816e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.913968207780272, 'unitarity': 0.6188502507284284, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5903894398361444, 'cpu_component_gate_materialization_seconds': 0.2369496077299118, 'gpu_transfer_sparse_multiply_seconds': 0.32205530581995845, 'gpu_dense_multiply_seconds': 0.015539529733359814, 'output_transfer_seconds': 0.007994084153324366, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.14995598886162}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.31630646436166127,-1.733517151123521e-06,1.733517151123521e-06,461532178.7545505,0.9999999999352851,0.9999999999999016,0.9999999999999016,0.09825320674596659,1,resolved,"{'real': -0.18797067699127246, 'imag': -0.9821746405764251}",0.9999999999999936,5.640874974795201e-15,7.244770790314608e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.893645520322025, 'unitarity': 0.6197661571204662, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5896067041903734, 'cpu_component_gate_materialization_seconds': 0.23667950043454766, 'gpu_transfer_sparse_multiply_seconds': 0.3214950617402792, 'gpu_dense_multiply_seconds': 0.01548885926604271, 'output_transfer_seconds': 0.008249012753367424, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.130268147680908}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.592337094219133,-2.0866827099436395e-05,2.0866827099436395e-05,280505860.6234459,0.9999999878240589,0.9999999895321321,0.9999999895321321,0.1840008647609514,1,resolved,"{'real': -0.9881481538073211, 'imag': 0.15350317953441378}",0.9999999999999958,5.491055251818396e-15,7.1589047834468845e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.897835181094706, 'unitarity': 0.6199061861261725, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5931086270138621, 'cpu_component_gate_materialization_seconds': 0.23893177788704634, 'gpu_transfer_sparse_multiply_seconds': 0.3227246291935444, 'gpu_dense_multiply_seconds': 0.015547258779406548, 'output_transfer_seconds': 0.007973654195666313, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.137819554191083}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.5983202971910435,-2.1708888669736095e-05,2.1708888669736095e-05,279399598.0082803,0.9999999867150919,0.9999999999757936,0.9999999999757936,0.18585969118722898,1,resolved,"{'real': -0.9824913977861464, 'imag': 0.18630795279914356}",0.9999999999999918,9.573528189442346e-15,7.347416424211288e-12,6,6,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.9098274149000645, 'unitarity': 0.6196109880693257, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5913922861218452, 'cpu_component_gate_materialization_seconds': 0.23673214623704553, 'gpu_transfer_sparse_multiply_seconds': 0.3234115210361779, 'gpu_dense_multiply_seconds': 0.01551536237820983, 'output_transfer_seconds': 0.008035493083298206, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.147733496967703}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.5989410094805137,-2.1797656052994924e-05,2.1797656052994924e-05,279290148.7962862,0.9999999865949611,0.9999999999997304,0.9999999999997304,0.1860525310998735,1,resolved,"{'real': -0.9818420999052488, 'imag': 0.1897000022499971}",0.9999999999999988,9.961673160532927e-15,7.295812063310978e-12,2,2,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.872409664094448, 'unitarity': 0.6193288201466203, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5895366738550365, 'cpu_component_gate_materialization_seconds': 0.23624825477600098, 'gpu_transfer_sparse_multiply_seconds': 0.32196851214393973, 'gpu_dense_multiply_seconds': 0.01550493948161602, 'output_transfer_seconds': 0.008219252806156874, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.108506854157895}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.604303500162954,-2.2575709187267146e-05,2.2575709187267146e-05,278386327.5736235,0.9999999855151889,0.9999999999790521,0.9999999999790521,0.18771852919080062,1,resolved,"{'real': -0.9757458864395074, 'imag': 0.21890629295743796}",0.9999999999999939,5.935258144748955e-15,7.476586317174667e-12,2,2,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.916463524103165, 'unitarity': 0.6189272310584784, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5894822436384857, 'cpu_component_gate_materialization_seconds': 0.23599136108532548, 'gpu_transfer_sparse_multiply_seconds': 0.32225068425759673, 'gpu_dense_multiply_seconds': 0.015487880911678076, 'output_transfer_seconds': 0.007999474182724953, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.151576398406178}",1008676
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.6049909186671855,-2.2676905385616652e-05,2.2676905385616652e-05,278275887.1811844,0.9999999853712205,0.999999999999649,0.999999999999649,0.1879320944288409,1,resolved,"{'real': -0.9749014805338568, 'imag': 0.22263670688567702}",1.0000000000000024,7.516041308316682e-15,7.177966953738908e-12,6,6,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.920784714166075, 'unitarity': 0.6199233769439161, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5901204221881926, 'cpu_component_gate_materialization_seconds': 0.23628017446026206, 'gpu_transfer_sparse_multiply_seconds': 0.32245128229260445, 'gpu_dense_multiply_seconds': 0.015492679085582495, 'output_transfer_seconds': 0.008115604054182768, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.157790119294077}",1008680
N2_active_eq_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.6110408278538573,-2.3581981672046857e-05,2.3581981672046857e-05,277357260.54384816,0.9999999840467549,0.9999999999712603,0.9999999999712603,0.18981166997862017,1,resolved,"{'real': -0.9668562922974961, 'imag': 0.2553211899641827}",0.9999999999999938,7.0316563864691574e-15,7.0872006271021716e-12,2,2,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.906028929632157, 'unitarity': 0.6198782958090305, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.59001590218395, 'cpu_component_gate_materialization_seconds': 0.2368500642478466, 'gpu_transfer_sparse_multiply_seconds': 0.32191873248666525, 'gpu_dense_multiply_seconds': 0.015484857372939587, 'output_transfer_seconds': 0.008109122980386019, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.142997954972088}",1008680
N2_active_eq_sto3g,yoshida4,new_uniform_lower_anchor,True,0.1467067897472457,0.5,,,,0.07335339487362286,-1.8469536145009683e-06,1.8469536145009683e-06,861614922.4672229,0.9999999999993705,0.9999999999993705,0.9999999999993705,0.0227855205834393,1,resolved,"{'real': 0.9178647543534146, 'imag': -0.3968933014246268}",0.9999999999999969,6.060479046736652e-15,3.0501134381504396e-12,1,1,False,0,maximum exact-ground overlap at preregistered new uniform lower anchor,"{'schur': 5.739016973879188, 'unitarity': 0.619181239977479, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.30034747207537293, 'cpu_component_gate_materialization_seconds': 0.11948544019833207, 'gpu_transfer_sparse_multiply_seconds': 0.16104430425912142, 'gpu_dense_multiply_seconds': 0.006670081056654453, 'output_transfer_seconds': 0.008001175243407488, 'cupy_pool_peak_reserved_mib': 187.61767578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 2, 'minimum_used_mib': 587, 'maximum_used_mib': 625, 'peak_increment_mib': 38}, 'unique_s2_stage_count': 2, 'total': 6.676690112799406}",1008704
N2_active_eq_sto3g,yoshida4,inserted_exact_time_triplet,True,,,,,,0.1467067897472457,-2.9416505522435203e-05,2.9416505522435203e-05,522210018.78633076,0.9999999998406537,0.9999999998599713,0.9999999998599713,0.04557289031276103,1,resolved,"{'real': 0.6849484676834071, 'imag': -0.7285915156095133}",1.0000000000000075,1.0315542861464086e-14,3.191618380408633e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.766331318765879, 'unitarity': 0.6195941381156445, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.3008195389993489, 'cpu_component_gate_materialization_seconds': 0.11859804391860962, 'gpu_transfer_sparse_multiply_seconds': 0.16199405351653695, 'gpu_dense_multiply_seconds': 0.006668449845165014, 'output_transfer_seconds': 0.00848085107281804, 'cupy_pool_peak_reserved_mib': 187.61767578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 2, 'minimum_used_mib': 587, 'maximum_used_mib': 625, 'peak_increment_mib': 38}, 'unique_s2_stage_count': 2, 'total': 6.71397034265101}",1008704
N2_active_eq_sto3g,yoshida4,inserted_exact_time_triplet,True,,,,,,0.14818867651236942,-3.061937791078128e-05,3.061937791078128e-05,521818332.13098913,0.9999999998273141,0.9999999999997411,0.9999999999997411,0.046033304194237054,1,resolved,"{'real': 0.6789178245559733, 'imag': -0.7342142653886428}",0.9999999999999998,4.4842319209013686e-15,3.2049672960960842e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.803512221667916, 'unitarity': 0.619650857988745, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.3005156801082194, 'cpu_component_gate_materialization_seconds': 0.11953158769756556, 'gpu_transfer_sparse_multiply_seconds': 0.16125131538137794, 'gpu_dense_multiply_seconds': 0.006669349502772093, 'output_transfer_seconds': 0.007973784115165472, 'cupy_pool_peak_reserved_mib': 187.61767578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 2, 'minimum_used_mib': 587, 'maximum_used_mib': 625, 'peak_increment_mib': 38}, 'unique_s2_stage_count': 2, 'total': 6.750863716006279}",1008704
N2_active_eq_sto3g,yoshida4,inserted_exact_time_triplet,True,,,,,,0.14967056327749312,-3.1858649797779846e-05,3.1858649797779846e-05,521673502.12390256,0.9999999998130282,0.9999999999997204,0.9999999999997204,0.046493722215538796,1,resolved,"{'real': 0.6728410192307581, 'imag': -0.7397871064303099}",1.000000000000008,5.213523668006685e-15,3.2066018124157285e-12,1,1,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.756123515311629, 'unitarity': 0.6195365381427109, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.29993219301104546, 'cpu_component_gate_materialization_seconds': 0.11864148359745741, 'gpu_transfer_sparse_multiply_seconds': 0.16147608356550336, 'gpu_dense_multiply_seconds': 0.00667426036670804, 'output_transfer_seconds': 0.007997523993253708, 'cupy_pool_peak_reserved_mib': 187.61767578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 2, 'minimum_used_mib': 587, 'maximum_used_mib': 625, 'peak_increment_mib': 38}, 'unique_s2_stage_count': 2, 'total': 6.7027188441716135}",1008704
N2_active_stretch150_sto3g,current_m3,new_uniform_lower_anchor,True,0.4706870234388976,0.5,,,,0.2353435117194488,-5.719563886494368e-08,5.719563886494368e-08,606611466.3515657,0.9999999999998046,0.9999999999998046,0.9999999999998046,0.009311086290689679,1,resolved,"{'real': 0.5939288721334849, 'imag': -0.8045175540944426}",0.999999999999929,1.5671007412453945e-14,7.515601460671681e-12,22,22,False,0,maximum exact-ground overlap at preregistered new uniform lower anchor,"{'schur': 5.779877168126404, 'unitarity': 0.6194979976862669, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.6070868140086532, 'cpu_component_gate_materialization_seconds': 0.24713511718437076, 'gpu_transfer_sparse_multiply_seconds': 0.3285154174081981, 'gpu_dense_multiply_seconds': 0.015507809352129698, 'output_transfer_seconds': 0.008143384009599686, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.024536137003452}",1008900
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.4706870234388976,-9.072367040440306e-07,9.072367040440306e-07,304932857.28864545,0.999999999950687,0.9999999999565099,0.9999999999565099,0.018622353026211267,1,resolved,"{'real': -0.29449737205203225, 'imag': -0.9556522892005906}",0.9999999999999413,1.296096864925093e-14,7.367758310269356e-12,37,37,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.785819188691676, 'unitarity': 0.6197765860706568, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5990257998928428, 'cpu_component_gate_materialization_seconds': 0.23895456828176975, 'gpu_transfer_sparse_multiply_seconds': 0.3287725797854364, 'gpu_dense_multiply_seconds': 0.015499899629503489, 'output_transfer_seconds': 0.008004923816770315, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.031853523105383}",1008900
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.4754414378170683,-9.442286161720209e-07,9.442286161720209e-07,301954022.00156397,0.999999999946485,0.9999999999999083,0.9999999999999083,0.018810465554184724,1,resolved,"{'real': -0.31249235944485093, 'imag': -0.9499202731221505}",0.9999999999999355,1.2518979521983151e-14,7.541336807976839e-12,34,34,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.795379554852843, 'unitarity': 0.620486993342638, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5987757323309779, 'cpu_component_gate_materialization_seconds': 0.23898869240656495, 'gpu_transfer_sparse_multiply_seconds': 0.32817947259172797, 'gpu_dense_multiply_seconds': 0.015512790530920029, 'output_transfer_seconds': 0.008306712843477726, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.041577629279345}",1008900
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.480195852195239,-9.823333542725777e-07,9.823333542725777e-07,299036307.2914491,0.9999999999419864,0.999999999999913,0.999999999999913,0.01899857848419277,1,resolved,"{'real': -0.3303758892806157, 'imag': -0.9438494433869792}",0.999999999999934,1.2732082675262581e-14,7.491888168050282e-12,41,41,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.796281890943646, 'unitarity': 0.6197130759246647, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5991439400240779, 'cpu_component_gate_materialization_seconds': 0.23939537024125457, 'gpu_transfer_sparse_multiply_seconds': 0.3284227317199111, 'gpu_dense_multiply_seconds': 0.015505531337112188, 'output_transfer_seconds': 0.007996934000402689, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.042493204120547}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.8220548864360349,-8.237196135521127e-06,8.237196135521127e-06,183065053.36917353,0.9999999950270482,0.9999999960403534,0.9999999960403534,0.03252669041934374,1,resolved,"{'real': -0.992335498150199, 'imag': 0.12357288987016074}",0.9999999999999332,1.0339332084324124e-14,7.522788379525806e-12,17,17,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.8563969489187, 'unitarity': 0.6193932080641389, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.6023443262092769, 'cpu_component_gate_materialization_seconds': 0.24138215510174632, 'gpu_transfer_sparse_multiply_seconds': 0.3294388633221388, 'gpu_dense_multiply_seconds': 0.01554723922163248, 'output_transfer_seconds': 0.00798523472622037, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.105364518240094}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.8303584711475099,-8.568591745727244e-06,8.568591745727244e-06,181632703.25691193,0.9999999945817672,0.9999999999904152,0.9999999999904152,0.03285536938876463,1,resolved,"{'real': -0.9877204075624045, 'imag': 0.15623186769871747}",0.999999999999936,1.3628965377566166e-14,7.609996546863851e-12,19,19,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.857824740931392, 'unitarity': 0.6200414751656353, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5994004490785301, 'cpu_component_gate_materialization_seconds': 0.23913305951282382, 'gpu_transfer_sparse_multiply_seconds': 0.32850061543285847, 'gpu_dense_multiply_seconds': 0.015587361995130777, 'output_transfer_seconds': 0.00835198163986206, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.104493931867182}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.838662055858985,-8.90967578038864e-06,8.90967578038864e-06,180242059.843899,0.9999999941006275,0.9999999999897313,0.9999999999897313,0.033184054692431686,1,resolved,"{'real': -0.9820307655741645, 'imag': 0.18872089302907588}",0.9999999999999357,1.1188869724564927e-14,7.630386897164894e-12,22,22,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.839078966062516, 'unitarity': 0.6196125270798802, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.6001516659744084, 'cpu_component_gate_materialization_seconds': 0.2393635087646544, 'gpu_transfer_sparse_multiply_seconds': 0.32946058455854654, 'gpu_dense_multiply_seconds': 0.015544080641120672, 'output_transfer_seconds': 0.007994814775884151, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.086169852875173}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.8424356345509392,-9.067930868053537e-06,9.067930868053537e-06,179623631.21929982,0.9999999938694324,0.9999999999977596,0.9999999999977596,0.03333342845075417,1,resolved,"{'real': -0.9790916005834389, 'imag': 0.20341985563564047}",0.9999999999999325,1.2813286778644429e-14,7.433369058383056e-12,19,19,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.830990681890398, 'unitarity': 0.6193321086466312, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.5983102843165398, 'cpu_component_gate_materialization_seconds': 0.23872611857950687, 'gpu_transfer_sparse_multiply_seconds': 0.32824188005179167, 'gpu_dense_multiply_seconds': 0.015500809997320175, 'output_transfer_seconds': 0.008040954358875751, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.07569812098518}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.850945085404989,-9.432357659421928e-06,9.432357659421928e-06,178259637.16425994,0.9999999933176207,0.9999999999880402,0.9999999999880402,0.033670272532327974,1,resolved,"{'real': -0.9716574434508044, 'imag': 0.23639334294032793}",0.9999999999999283,9.791230870557113e-15,7.660669697105391e-12,19,19,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.870501921977848, 'unitarity': 0.6199954049661756, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.598693042062223, 'cpu_component_gate_materialization_seconds': 0.2386810965836048, 'gpu_transfer_sparse_multiply_seconds': 0.3287026649340987, 'gpu_dense_multiply_seconds': 0.015502098947763443, 'output_transfer_seconds': 0.00806644419208169, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.1168200839310884}",1009080
N2_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,True,,,,,,0.8594545362590389,-9.807413113754738e-06,9.807413113754738e-06,176937312.43961653,0.9999999927210053,0.9999999999871605,0.9999999999871605,0.03400712375489795,1,resolved,"{'real': -0.9631131465022186, 'imag': 0.2690967614715423}",0.999999999999938,9.185572532519665e-15,7.393400924030162e-12,18,18,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.89529585884884, 'unitarity': 0.6209380207583308, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.6025486337020993, 'cpu_component_gate_materialization_seconds': 0.24148246087133884, 'gpu_transfer_sparse_multiply_seconds': 0.3295921431854367, 'gpu_dense_multiply_seconds': 0.015556358732283115, 'output_transfer_seconds': 0.00797464419156313, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 3, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.145543923135847}",1009080
