system_id,formula_id,state_id,sign,time_hartree_inverse,auxiliary_fit_a4,auxiliary_fit_a6,scaled_design_condition_number,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,closure_residual_hartree,closure_over_target_error
two_level_commuting,m5_best,complex_q001,1,0.12,2.412814105627909e-15,-4.209893405124268e-15,17.3589273424777,4.877504585935966e-19,-1.734723475976807e-16,-3.2710259555911977e-16,0.0,1.7396009805627432e-16,1.5363024796143906e-16,-3.2710259555911977e-16,4.877504585935966e-19,3.601488996004131e-32,2.2599703598825616e-28
two_level_commuting,m5_best,complex_q001,1,0.18,2.412814105627909e-15,-4.209893405124268e-15,17.3589273424777,2.389687898012744e-18,-4.240435163498862e-16,-3.2710259555911977e-16,-2.220446049250313e-16,4.2643320424789895e-16,-9.694092079076643e-17,-1.0505799063408846e-16,2.2443429282304406e-16,0.0,0.0
two_level_commuting,m5_best,complex_q001,1,0.27,2.412814105627909e-15,-4.209893405124268e-15,17.3589273424777,1.11916844494389e-17,1.5419764230904951e-16,1.453789313596087e-16,0.0,-1.4300595785961062e-16,8.818710949440814e-18,1.453789313596087e-16,1.11916844494389e-17,-4.622231866529366e-33,2.900496718565854e-29
two_level_commuting,m5_best,complex_q001,1,0.4,2.412814105627909e-15,-4.209893405124268e-15,17.3589273424777,4.452431771668548e-17,3.469446951953614e-17,-9.81307786677359e-17,0.0,9.829848197149336e-18,1.3282524818727204e-16,-9.81307786677359e-17,4.452431771668548e-17,1.232595164407831e-32,7.734657916175611e-29
two_level_commuting,m5_best,exact_ground,-1,-0.05,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,7.947475456064241e-20,-2.9439233600320774e-16,-2.9439233600320774e-16,-4.440892098500626e-16,2.944718107577684e-16,0.0,1.4969687384685488e-16,4.441686846046232e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,-1,-0.08,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,5.043769815794557e-19,2.4532694666933996e-16,2.4532694666933996e-16,6.661338147750939e-16,-2.448225696877605e-16,0.0,-4.2080686810575396e-16,-6.656294377935145e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,-1,-0.12,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,2.3823866278815328e-18,-3.2710259555911977e-16,-3.2710259555911977e-16,0.0,3.294849821870013e-16,0.0,-3.2710259555911977e-16,2.3823866278815328e-18,1.3866695599588098e-32,8.701490155697562e-29
two_level_commuting,m5_best,exact_ground,-1,-0.18,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,1.0112786641858199e-17,-3.2710259555911987e-16,-3.2710259555911987e-16,-2.220446049250313e-16,3.3721538220097806e-16,0.0,-1.0505799063408856e-16,2.321573915668895e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,-1,-0.27,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,2.900652475805694e-17,1.4537893135960887e-16,1.4537893135960887e-16,0.0,-1.1637240660155193e-16,0.0,1.4537893135960887e-16,2.900652475805694e-17,0.0,0.0
two_level_commuting,m5_best,exact_ground,-1,-0.4,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,-9.014949196934016e-17,-9.813077866773593e-17,-9.813077866773593e-17,0.0,7.981286698395773e-18,0.0,-9.813077866773593e-17,-9.014949196934016e-17,0.0,0.0
two_level_commuting,m5_best,exact_ground,1,0.05,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,7.947475456064241e-20,-2.943923360032075e-16,-2.943923360032075e-16,-4.440892098500626e-16,2.9447181075776815e-16,0.0,1.4969687384685513e-16,4.441686846046232e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,1,0.08,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,5.043769815794557e-19,2.4532694666933966e-16,2.4532694666933966e-16,6.661338147750939e-16,-2.448225696877602e-16,0.0,-4.2080686810575426e-16,-6.656294377935145e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,1,0.12,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,2.3823866278815328e-18,-3.2710259555911977e-16,-3.2710259555911977e-16,0.0,3.294849821870013e-16,0.0,-3.2710259555911977e-16,2.3823866278815328e-18,1.3866695599588098e-32,8.701490155697562e-29
two_level_commuting,m5_best,exact_ground,1,0.18,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,1.0112786641858199e-17,-3.2710259555911977e-16,-3.2710259555911977e-16,-2.220446049250313e-16,3.3721538220097796e-16,0.0,-1.0505799063408846e-16,2.321573915668895e-16,0.0,0.0
two_level_commuting,m5_best,exact_ground,1,0.27,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,2.900652475805694e-17,1.453789313596087e-16,1.453789313596087e-16,0.0,-1.1637240660155176e-16,0.0,1.453789313596087e-16,2.900652475805694e-17,0.0,0.0
two_level_commuting,m5_best,exact_ground,1,0.4,1.2973697638587785e-14,-1.0309476355400082e-13,17.3589273424777,-9.014949196934016e-17,-9.81307786677359e-17,-9.81307786677359e-17,0.0,7.981286698395736e-18,0.0,-9.81307786677359e-17,-9.014949196934016e-17,0.0,0.0
two_level_commuting,m5_best,real_q001,-1,-0.05,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.117348682389444e-19,-3.86143381251031e-16,-2.9439233600320774e-16,-4.440892098500626e-16,3.860316463827921e-16,-9.175104524782329e-17,1.4969687384685488e-16,4.439774749818237e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,-1,-0.08,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-7.183922279660508e-19,1.4278151576806591e-16,2.4532694666933996e-16,6.661338147750939e-16,-1.4349990799603197e-16,-1.0254543090127405e-16,-4.2080686810575396e-16,-6.6685220700306e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,-1,-0.12,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-3.49279068401399e-18,-3.8565313829319564e-16,-3.2710259555911977e-16,0.0,3.8216034760918167e-16,-5.855054273407587e-17,-3.2710259555911977e-16,-3.49279068401399e-18,2.1570415377137042e-32,1.353565135330732e-28
two_level_commuting,m5_best,real_q001,-1,-0.18,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.604120583505897e-17,-3.4225807519635667e-16,-3.2710259555911987e-16,-2.220446049250313e-16,3.262168693612977e-16,-1.51554796372368e-17,-1.0505799063408856e-16,2.0600339908997235e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,-1,-0.27,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-6.251605352415178e-17,5.568122653873872e-17,1.4537893135960887e-16,0.0,-1.181972800628905e-16,-8.969770482087015e-17,1.4537893135960887e-16,-6.251605352415178e-17,0.0,0.0
two_level_commuting,m5_best,real_q001,-1,-0.4,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.0749595417859558e-16,-1.1569594148795874e-16,-9.813077866773593e-17,0.0,8.199987309363151e-18,-1.7565162820222804e-17,-9.813077866773593e-17,-1.0749595417859558e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,1,0.05,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.117348682389444e-19,-3.8614338125103176e-16,-2.943923360032075e-16,-4.440892098500626e-16,3.8603164638279283e-16,-9.175104524782427e-17,1.4969687384685513e-16,4.439774749818237e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,1,0.08,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-7.183922279660508e-19,1.4278151576806498e-16,2.4532694666933966e-16,6.661338147750939e-16,-1.4349990799603104e-16,-1.0254543090127469e-16,-4.2080686810575426e-16,-6.6685220700306e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,1,0.12,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-3.49279068401399e-18,-3.8565313829319564e-16,-3.2710259555911977e-16,0.0,3.8216034760918167e-16,-5.855054273407587e-17,-3.2710259555911977e-16,-3.49279068401399e-18,2.1570415377137042e-32,1.353565135330732e-28
two_level_commuting,m5_best,real_q001,1,0.18,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.604120583505897e-17,-3.422580751963569e-16,-3.2710259555911977e-16,-2.220446049250313e-16,3.2621686936129795e-16,-1.5155479637237145e-17,-1.0505799063408846e-16,2.0600339908997235e-16,0.0,0.0
two_level_commuting,m5_best,real_q001,1,0.27,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-6.251605352415178e-17,5.568122653873881e-17,1.453789313596087e-16,0.0,-1.1819728006289058e-16,-8.969770482086989e-17,1.453789313596087e-16,-6.251605352415178e-17,2.465190328815662e-32,1.5469315832351221e-28
two_level_commuting,m5_best,real_q001,1,0.4,-1.809469825486808e-14,8.68477346547918e-14,17.3589273424777,-1.0749595417859558e-16,-1.1569594148795869e-16,-9.81307786677359e-17,0.0,8.199987309363102e-18,-1.756516282022279e-17,-9.81307786677359e-17,-1.0749595417859558e-16,0.0,0.0
two_level_commuting,two_term_center,complex_q001,-1,-0.05,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-6.969958829602871e-19,-9.71445146547012e-16,-6.869154506741512e-16,-2.220446049250313e-15,9.707481506640517e-16,-2.8452969587286075e-16,1.5335305985761619e-15,2.219749053367353e-15,0.0,0.0
two_level_commuting,two_term_center,complex_q001,-1,-0.08,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-4.467067775863176e-18,7.806255641895632e-16,1.2266347333466998e-16,0.0,-7.850926319654264e-16,6.579620908548933e-16,1.2266347333466998e-16,-4.467067775863176e-18,5.854827030937197e-32,3.673962510183415e-28
two_level_commuting,two_term_center,complex_q001,-1,-0.12,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-2.156813063336705e-17,8.0953762212251e-16,9.813077866773596e-16,1.5543122344752192e-15,-8.311057527558771e-16,-1.7177016455484964e-16,-5.730044477978595e-16,-1.5758803651085861e-15,-1.9721522630525295e-31,1.2375452665880977e-27
two_level_commuting,two_term_center,complex_q001,-1,-0.18,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-9.726951153713224e-17,-7.709882115452476e-17,2.1806839703941326e-16,4.440892098500626e-16,-2.0170690382607488e-17,-2.95167218193938e-16,-2.2602081281064936e-16,-5.413587213871949e-16,9.860761315262648e-32,6.1877263329404885e-28
two_level_commuting,two_term_center,complex_q001,-1,-0.27,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-3.5666033653116526e-16,2.569960705150825e-17,-2.9075786271921755e-16,-4.440892098500626e-16,-3.823599435826735e-16,3.164574697707258e-16,1.5333134713084507e-16,8.742887331889735e-17,0.0,0.0
two_level_commuting,two_term_center,complex_q001,-1,-0.4,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-3.1156184716716454e-16,-2.6020852139652106e-16,-2.943923360032078e-16,-4.440892098500626e-16,-5.1353325770643473e-17,3.418381460668672e-17,1.4969687384685483e-16,1.3252736268289808e-16,0.0,0.0
two_level_commuting,two_term_center,complex_q001,1,0.05,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-6.969958829602871e-19,-5.551115123125783e-16,-6.869154506741517e-16,-2.220446049250313e-15,5.54414516429618e-16,1.3180393836157344e-16,1.5335305985761615e-15,2.219749053367353e-15,0.0,0.0
two_level_commuting,two_term_center,complex_q001,1,0.08,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-4.467067775863176e-18,-5.204170427930421e-16,1.2266347333466998e-16,0.0,5.15949975017179e-16,-6.430805161277121e-16,1.2266347333466998e-16,-4.467067775863176e-18,5.854827030937197e-32,3.673962510183415e-28
two_level_commuting,two_term_center,complex_q001,1,0.12,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-2.156813063336705e-17,1.214306433183765e-15,9.813077866773596e-16,1.5543122344752192e-15,-1.235874563817132e-15,2.329986465064053e-16,-5.730044477978595e-16,-1.5758803651085861e-15,0.0,0.0
two_level_commuting,two_term_center,complex_q001,1,0.18,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-9.726951153713224e-17,4.625929269271486e-16,2.1806839703941319e-16,4.440892098500626e-16,-5.598624384642808e-16,2.445245298877354e-16,-2.260208128106494e-16,-5.413587213871949e-16,0.0,0.0
two_level_commuting,two_term_center,complex_q001,1,0.27,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-3.5666033653116526e-16,-5.910909621846898e-16,-2.9075786271921755e-16,-4.440892098500626e-16,2.344306256535245e-16,-3.003330994654722e-16,1.5333134713084507e-16,8.742887331889735e-17,0.0,0.0
two_level_commuting,two_term_center,complex_q001,1,0.4,-1.1309630883902176e-13,6.307870261503398e-13,17.3589273424777,-3.1156184716716454e-16,-2.949029909160572e-16,-2.9439233600320783e-16,-4.440892098500626e-16,-1.665885625110733e-17,-5.106549128493715e-19,1.4969687384685478e-16,1.3252736268289808e-16,0.0,0.0
two_level_commuting,two_term_center,exact_ground,-1,-0.05,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-2.627933751387238e-19,-6.869154506741512e-16,-6.869154506741512e-16,-2.220446049250313e-15,6.866526572990125e-16,0.0,1.5335305985761619e-15,2.2201832558751744e-15,0.0,0.0
two_level_commuting,two_term_center,exact_ground,-1,-0.08,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-1.6916676764137555e-18,1.2266347333466998e-16,1.2266347333466998e-16,0.0,-1.2435514101108374e-16,0.0,1.2266347333466998e-16,-1.6916676764137555e-18,-1.925929944387236e-33,1.2085402994024393e-29
two_level_commuting,two_term_center,exact_ground,-1,-0.12,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-8.246558132546416e-18,9.813077866773596e-16,9.813077866773596e-16,1.5543122344752192e-15,-9.895543448099061e-16,0.0,-5.730044477978595e-16,-1.5625587926077656e-15,0.0,0.0
two_level_commuting,two_term_center,exact_ground,-1,-0.18,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-3.813156913338495e-17,2.1806839703941326e-16,2.1806839703941326e-16,4.440892098500626e-16,-2.5619996617279823e-16,0.0,-2.2602081281064936e-16,-4.822207789834475e-16,-9.860761315262648e-32,6.1877263329404885e-28
two_level_commuting,two_term_center,exact_ground,-1,-0.27,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-1.5184537655325809e-16,-2.9075786271921755e-16,-2.9075786271921755e-16,-4.440892098500626e-16,1.3891248616595946e-16,0.0,1.5333134713084507e-16,2.9224383329680453e-16,0.0,0.0
two_level_commuting,two_term_center,exact_ground,-1,-0.4,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-3.046772357183721e-16,-2.943923360032078e-16,-2.943923360032078e-16,-4.440892098500626e-16,-1.0284899715164313e-17,0.0,1.4969687384685483e-16,1.3941197413169052e-16,0.0,0.0
two_level_commuting,two_term_center,exact_ground,1,0.05,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-2.627933751387238e-19,-6.869154506741517e-16,-6.869154506741517e-16,-2.220446049250313e-15,6.86652657299013e-16,0.0,1.5335305985761615e-15,2.2201832558751744e-15,0.0,0.0
two_level_commuting,two_term_center,exact_ground,1,0.08,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-1.6916676764137555e-18,1.2266347333466998e-16,1.2266347333466998e-16,0.0,-1.2435514101108374e-16,0.0,1.2266347333466998e-16,-1.6916676764137555e-18,-1.925929944387236e-33,1.2085402994024393e-29
two_level_commuting,two_term_center,exact_ground,1,0.12,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-8.246558132546416e-18,9.813077866773596e-16,9.813077866773596e-16,1.5543122344752192e-15,-9.895543448099061e-16,0.0,-5.730044477978595e-16,-1.5625587926077656e-15,0.0,0.0
two_level_commuting,two_term_center,exact_ground,1,0.18,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-3.813156913338495e-17,2.1806839703941319e-16,2.1806839703941319e-16,4.440892098500626e-16,-2.5619996617279814e-16,0.0,-2.260208128106494e-16,-4.822207789834475e-16,0.0,0.0
two_level_commuting,two_term_center,exact_ground,1,0.27,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-1.5184537655325809e-16,-2.9075786271921755e-16,-2.9075786271921755e-16,-4.440892098500626e-16,1.3891248616595946e-16,0.0,1.5333134713084507e-16,2.9224383329680453e-16,0.0,0.0
two_level_commuting,two_term_center,exact_ground,1,0.4,-4.252543979206797e-14,1.913999079488691e-13,17.3589273424777,-3.046772357183721e-16,-2.9439233600320783e-16,-2.9439233600320783e-16,-4.440892098500626e-16,-1.0284899715164264e-17,0.0,1.4969687384685478e-16,1.3941197413169052e-16,0.0,0.0
two_level_commuting,two_term_center,real_q001,-1,-0.05,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-3.891576587736532e-19,-6.927049200542459e-16,-6.869154506741512e-16,-2.220446049250313e-15,6.923157623954722e-16,-5.789469380094699e-18,1.5335305985761619e-15,2.2200568915915393e-15,0.0,0.0
two_level_commuting,two_term_center,real_q001,-1,-0.08,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-2.502968704895606e-18,9.580048087600496e-17,1.2266347333466998e-16,0.0,-9.830344958090057e-17,-2.6862992458665018e-17,1.2266347333466998e-16,-2.502968704895606e-18,1.1170393677445968e-32,7.009533736534147e-29
two_level_commuting,two_term_center,real_q001,-1,-0.12,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-1.2178893281467851e-17,9.29135333621183e-16,9.813077866773596e-16,1.5543122344752192e-15,-9.413142269026508e-16,-5.217245305617669e-17,-5.730044477978595e-16,-1.566491127756687e-15,0.0,0.0
two_level_commuting,two_term_center,real_q001,-1,-0.18,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-5.60470653816306e-17,2.571020921954639e-16,2.1806839703941326e-16,4.440892098500626e-16,-3.131491575770945e-16,3.903369515605063e-17,-2.2602081281064936e-16,-5.001362752316932e-16,0.0,0.0
two_level_commuting,two_term_center,real_q001,-1,-0.27,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-2.1985301579327851e-16,-3.7173283165851094e-16,-2.9075786271921755e-16,-4.440892098500626e-16,1.5187981586523243e-16,-8.097496893929339e-17,1.5333134713084507e-16,2.2423619405678413e-16,0.0,0.0
two_level_commuting,two_term_center,real_q001,-1,-0.4,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-3.9721876010664946e-16,-3.8614338125103107e-16,-2.943923360032078e-16,-4.440892098500626e-16,-1.1075378855618386e-17,-9.175104524782329e-17,1.4969687384685483e-16,4.687044974341316e-17,0.0,0.0
two_level_commuting,two_term_center,real_q001,1,0.05,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-3.891576587736532e-19,-6.927049200542456e-16,-6.869154506741517e-16,-2.220446049250313e-15,6.923157623954719e-16,-5.78946938009391e-18,1.5335305985761615e-15,2.2200568915915393e-15,0.0,0.0
two_level_commuting,two_term_center,real_q001,1,0.08,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-2.502968704895606e-18,9.580048087600435e-17,1.2266347333466998e-16,0.0,-9.830344958089995e-17,-2.6862992458665634e-17,1.2266347333466998e-16,-2.502968704895606e-18,1.1170393677445968e-32,7.009533736534147e-29
two_level_commuting,two_term_center,real_q001,1,0.12,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-1.2178893281467851e-17,9.291353336211828e-16,9.813077866773596e-16,1.5543122344752192e-15,-9.413142269026506e-16,-5.2172453056176885e-17,-5.730044477978595e-16,-1.566491127756687e-15,0.0,0.0
two_level_commuting,two_term_center,real_q001,1,0.18,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-5.60470653816306e-17,2.571020921954639e-16,2.1806839703941319e-16,4.440892098500626e-16,-3.131491575770945e-16,3.9033695156050705e-17,-2.260208128106494e-16,-5.001362752316932e-16,0.0,0.0
two_level_commuting,two_term_center,real_q001,1,0.27,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-2.1985301579327851e-16,-3.7173283165851094e-16,-2.9075786271921755e-16,-4.440892098500626e-16,1.5187981586523243e-16,-8.097496893929339e-17,1.5333134713084507e-16,2.2423619405678413e-16,0.0,0.0
two_level_commuting,two_term_center,real_q001,1,0.4,-6.300727092104036e-14,2.968182069023397e-13,17.3589273424777,-3.9721876010664946e-16,-3.861433812510311e-16,-2.9439233600320783e-16,-4.440892098500626e-16,-1.1075378855618337e-17,-9.175104524782329e-17,1.4969687384685478e-16,4.687044974341316e-17,0.0,0.0
two_level_commuting,yoshida4,complex_q001,-1,-0.05,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-9.480655089163965e-19,-0.0,-1.96261557335472e-16,2.220446049250313e-16,-9.480655089163965e-19,1.96261557335472e-16,-4.183061622605033e-16,-2.229926704339477e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,-1,-0.08,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-6.04063741241983e-18,-0.0,-1.2266347333466998e-16,0.0,-6.04063741241983e-18,1.2266347333466998e-16,-1.2266347333466998e-16,-6.04063741241983e-18,1.5407439555097887e-33,9.668322395219513e-30
two_level_commuting,yoshida4,complex_q001,-1,-0.12,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-2.878829340653078e-17,-4.625929269271486e-16,-4.0887824444889957e-16,-4.440892098500626e-16,4.338046335206178e-16,-5.371468247824902e-17,3.5210965401163043e-17,4.1530091644353183e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,-1,-0.18,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-1.2532379760473843e-16,-3.854941057726238e-16,-3.271025955591197e-16,-4.440892098500626e-16,2.601703081678854e-16,-5.839151021350409e-17,1.169866142909429e-16,3.187654122453242e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,-1,-0.27,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-4.0189004363515324e-16,7.709882115452476e-17,-1.453789313596087e-16,0.0,-4.78988864789678e-16,2.2247775251413346e-16,-1.453789313596087e-16,-4.0189004363515324e-16,4.930380657631324e-32,3.0938631664702443e-28
two_level_commuting,yoshida4,complex_q001,-1,-0.4,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,4.733328619062915e-16,5.204170427930421e-16,4.906538933386797e-16,4.440892098500626e-16,-4.708418088675066e-17,2.9763149454362404e-17,4.656468348861711e-17,2.924365205622885e-17,0.0,0.0
two_level_commuting,yoshida4,complex_q001,1,0.05,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-9.480655089163965e-19,-2.7755575615628914e-16,-1.96261557335472e-16,2.220446049250313e-16,2.7660769064737273e-16,-8.129419882081715e-17,-4.183061622605033e-16,-2.229926704339477e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,1,0.08,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-6.04063741241983e-18,-3.469446951953614e-16,-1.2266347333466998e-16,0.0,3.4090405778294157e-16,-2.2428122186069144e-16,-1.2266347333466998e-16,-6.04063741241983e-18,-2.311115933264683e-32,1.450248359282927e-28
two_level_commuting,yoshida4,complex_q001,1,0.12,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-2.878829340653078e-17,-3.469446951953614e-16,-4.0887824444889987e-16,-4.440892098500626e-16,3.1815640178883064e-16,6.193354925353845e-17,3.521096540116275e-17,4.1530091644353183e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,1,0.18,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-1.2532379760473843e-16,-2.698458740408367e-16,-3.2710259555911987e-16,-4.440892098500626e-16,1.4452207643609825e-16,5.725672151828318e-17,1.1698661429094275e-16,3.187654122453242e-16,0.0,0.0
two_level_commuting,yoshida4,complex_q001,1,0.27,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,-4.0189004363515324e-16,-3.3409489166960727e-16,-1.453789313596087e-16,0.0,-6.779515196554597e-17,-1.8871596030999857e-16,-1.453789313596087e-16,-4.0189004363515324e-16,4.930380657631324e-32,3.0938631664702443e-28
two_level_commuting,yoshida4,complex_q001,1,0.4,-1.543917520035256e-13,1.0805082307608753e-12,17.3589273424777,4.733328619062915e-16,4.683753385137379e-16,4.906538933386797e-16,4.440892098500626e-16,4.957523392553553e-18,-2.227855482494181e-17,4.656468348861711e-17,2.924365205622885e-17,0.0,0.0
two_level_commuting,yoshida4,exact_ground,-1,-0.05,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-6.177646329053668e-19,-1.96261557335472e-16,-1.96261557335472e-16,2.220446049250313e-16,1.9564379270256663e-16,0.0,-4.183061622605033e-16,-2.2266236955793667e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,-1,-0.08,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-3.928614536810594e-18,-1.2266347333466998e-16,-1.2266347333466998e-16,0.0,1.1873485879785937e-16,0.0,-1.2266347333466998e-16,-3.928614536810594e-18,-1.232595164407831e-32,7.734657916175611e-29
two_level_commuting,yoshida4,exact_ground,-1,-0.12,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-1.8642792031931923e-17,-4.0887824444889957e-16,-4.0887824444889957e-16,-4.440892098500626e-16,3.9023545241696764e-16,0.0,3.5210965401163043e-17,4.254464178181307e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,-1,-0.18,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-8.018847692369168e-17,-3.271025955591197e-16,-3.271025955591197e-16,-4.440892098500626e-16,2.4691411863542806e-16,0.0,1.169866142909429e-16,3.6390073292637096e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,-1,-0.27,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-2.4431370362969673e-16,-1.453789313596087e-16,-1.453789313596087e-16,0.0,-9.893477227008803e-17,0.0,-1.453789313596087e-16,-2.4431370362969673e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,-1,-0.4,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,4.976685027522425e-16,4.906538933386797e-16,4.906538933386797e-16,4.440892098500626e-16,7.014609413562822e-18,0.0,4.656468348861711e-17,5.357929290217993e-17,0.0,0.0
two_level_commuting,yoshida4,exact_ground,1,0.05,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-6.177646329053668e-19,-1.96261557335472e-16,-1.96261557335472e-16,2.220446049250313e-16,1.9564379270256663e-16,0.0,-4.183061622605033e-16,-2.2266236955793667e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,1,0.08,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-3.928614536810594e-18,-1.2266347333466998e-16,-1.2266347333466998e-16,0.0,1.1873485879785937e-16,0.0,-1.2266347333466998e-16,-3.928614536810594e-18,-1.232595164407831e-32,7.734657916175611e-29
two_level_commuting,yoshida4,exact_ground,1,0.12,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-1.8642792031931923e-17,-4.0887824444889987e-16,-4.0887824444889987e-16,-4.440892098500626e-16,3.9023545241696794e-16,0.0,3.521096540116275e-17,4.254464178181307e-16,0.0,0.0
two_level_commuting,yoshida4,exact_ground,1,0.18,-1.0071984153713831e-13,7.51000108911861e-13,17.3589273424777,-8.018847692369168e-17,-3.2710259555911987e-16,-3.2710259555911987e-16,-4.440892098500626e-16,2.4691411863542816e-16,0.0,1.1698661429094275e-16,3.6390073292637096e-16,-4.930380657631324e-32,3.0938631664702443e-28
