system,formula,time_hartree_inverse,selection_rules_agree,ground_overlap_probability,previous_overlap_probability,phase_gap_radians
H2,two_term_center,5.438494146212277,True,0.7680892002782844,1.0000000000000004,0.09324586239919763
H2,two_term_center,5.4767347346261035,True,0.5333703780085225,0.9390037904776606,0.08090998890333667
H2,two_term_center,5.498699497945141,False,0.3801367539635112,0.9763381517880964,0.08436692500789844
H2,two_term_center,5.498921858947966,False,0.37870579047117514,0.9999978259045155,0.08444112095694112
H2,two_term_center,5.498921858947969,False,0.37870579047116065,1.0000000000000004,0.08444112095694112
H2,two_term_center,5.499977873658315,False,0.37195921995430303,0.9999514664064276,0.08480347792601584
H2,two_term_center,5.50103388836866,False,0.3652958298223411,0.9999523065628211,0.08518218838720149
H2,two_term_center,5.502089903079006,False,0.3587179786184807,0.9999531643077418,0.08557703599546662
H2,two_term_center,5.503145917789352,False,0.352227810590632,0.9999540372470367,0.0859877992127891
H2,two_term_center,5.504201932499697,False,0.3458272577970598,0.9999549230386773,0.08641425183758922
H2,two_term_center,5.505257947210043,False,0.3395180431367794,0.999955819403145,0.08685616352649705
H2,two_term_center,5.506313961920389,False,0.33330168422813955,0.9999567241326563,0.0873133003063078
H2,two_term_center,5.507369976630734,False,0.32717949805601915,0.9999576350991961,0.08778542507420761
H2,two_term_center,5.50842599134108,False,0.32115260630671394,0.9999585502613817,0.08827229808453874
H2,two_term_center,5.509482006051426,False,0.31522194130924047,0.9999594676701707,0.08877367742056853
H2,two_term_center,5.510538020761771,False,0.30938825250219587,0.9999603854734433,0.08928931944996088
H2,two_term_center,5.511594035472117,False,0.30365211334714143,0.9999613019195189,0.08981897926281723
H2,two_term_center,5.5126500501824625,False,0.29801392861176623,0.9999622153596541,0.09036241109134567
H2,two_term_center,5.5137060648928085,False,0.2924739419487059,0.9999631242495869,0.09091936871044415
H2,two_term_center,5.5147620796031545,False,0.28703224370023983,0.9999640271501956,0.09148960581860188
H2,two_term_center,5.5158180943135,False,0.28168877886227134,0.9999649227273516,0.09207287639874395
H2,two_term_center,5.516874109023846,False,0.27644335514609264,0.9999658097510384,0.09266893505875949
H2,two_term_center,5.517930123734192,False,0.2712956510806699,0.999966687093812,0.09327753735162214
H2,two_term_center,5.518986138444537,False,0.26624522410309903,0.9999675537286865,0.09389844007513903
H2,two_term_center,5.520042153154883,False,0.2612915185897692,0.9999684087265176,0.09453140155147575
H2,two_term_center,5.55912476715333,False,0.1354837991062738,0.9747442325809526,0.12448796483989888
H2,two_term_center,5.559349571683659,False,0.13501591087121936,0.9999995320526006,0.12468798403164327
H2,two_term_center,5.559349571683661,False,0.1350159108712146,1.0,0.12468798403164617
H2,two_term_center,5.563349571683661,False,0.12704503309180554,0.9998604763202561,0.12828508469443167
H2,two_term_center,5.606656990212439,False,0.07139476132407889,0.9911967093400114,0.17064063476448288
H2,two_term_center,5.619550036361518,False,0.06174315436269482,0.9996247865538298,0.18407037844434362
H2,two_term_center,5.61977728441935,False,0.061591140476206334,0.9999999001619948,0.18430941841902393
H2,two_term_center,5.619777284419353,False,0.061591140476204835,1.0,0.18430941841902682
H2,two_term_center,5.649964408741218,False,0.045566803811549074,0.9987276655654251,0.21663097243236584
H2,two_term_center,5.679975305569706,False,0.035286791056685925,0.9993164026298591,0.24959373644295235
H2,two_term_center,5.680204997155043,False,0.03522286643066853,0.9999999699637807,0.24984838534675768
H2,two_term_center,5.6802049971550455,False,0.035222866430667445,1.0,0.24984838534676032
H2,two_term_center,5.693271827269997,False,0.031872888735956964,0.9999134173488752,0.26438372115610553
H2,two_term_center,5.736579245798775,False,0.023806914922723618,0.9993960299130542,0.3131087797693328
H2,two_term_center,5.740400574777895,False,0.02326044377971326,0.9999967510628146,0.3174404423349284
H2,two_term_center,5.740632709890734,False,0.02322792868028722,0.9999999883584751,0.31770372051476814
H2,two_term_center,5.740632709890737,False,0.023227928680286537,1.0000000000000004,0.31770372051477147
H2,two_term_center,5.779886664327554,False,0.018663624954462665,0.999745301831679,0.3624275516193909
H2,two_term_center,5.8008258439860825,False,0.016821285158193727,0.9999512782511473,0.3864225337416882
H2,two_term_center,5.801060422626427,False,0.01680245932021405,0.9999999946396143,0.3866918006237663
H2,two_term_center,5.8010604226264295,False,0.016802459320214003,0.9999999999999998,0.38669180062377
H2,two_term_center,5.823194082856332,False,0.015179684821831605,0.9999581350555872,0.41213883921498945
H2,two_term_center,5.861251113194271,False,0.012965983014621143,0.9999115687031915,0.4560543546088482
H2,two_term_center,5.861488135362118,False,0.012954045338229024,0.9999999972149087,0.45632841809746005
H2,two_term_center,5.861488135362121,False,0.012954045338228913,1.0000000000000004,0.45632841809746316
H2,two_term_center,5.866501501385112,False,0.012706179654166183,0.9999987872806035,0.4621267209864781
H2,two_term_center,5.90980891991389,False,0.01088325574678022,0.9999286199591582,0.5123200301463824
H2,two_term_center,5.92167638240246,False,0.010466895437958455,0.999995895982971,0.5261037803850883
H2,two_term_center,5.921915848097811,False,0.010458805904137721,0.9999999984198256,0.5263820308831673
H2,two_term_center,5.921915848097814,False,0.010458805904137752,0.9999999999999998,0.526382030883171
H2,two_term_center,5.953116338442668,False,0.009498583408914333,0.999976654025856,0.5626728044216238
H2,two_term_center,5.982101651610648,False,0.008748972000082511,0.9999844547302019,0.5964467960886786
H2,two_term_center,5.9823435608335025,False,0.008743208240751081,0.9999999990420279,0.5967288925983416
H2,two_term_center,5.982343560833505,False,0.008743208240750925,1.0000000000000004,0.5967288925983452
H2,two_term_center,5.996423756971447,False,0.008420333233872038,0.999996936535711,0.6131541125580895
H2,two_term_center,6.0035951254218825,False,0.008264928515906683,0.9999992701846431,0.6215242230667293
H2,two_term_center,6.039731175500226,False,0.007563112020637634,0.9999843089897701,0.6637424202195388
H2,two_term_center,6.042526920818836,False,0.0075138985847843145,0.9999999190699859,0.667011475133252
H2,two_term_center,6.042526920818837,False,0.007513898584784339,1.0,0.667011475133253
H2,two_term_center,6.042771273569194,False,0.007509628975625849,0.9999999993887074,0.6672972138773103
H2,two_term_center,6.042771273569197,False,0.007509628975625734,1.0000000000000004,0.667297213877315
H2,two_term_center,6.042771273569198,False,0.007509628975625765,1.0000000000000004,0.6672972138773161
H2,two_term_center,6.083038594029004,False,0.006869592496632185,0.999985645438231,0.7144223037714954
H2,two_term_center,6.1029521900270245,False,0.006594243527714184,0.9999971650433428,0.7377534077216166
H2,two_term_center,6.1031989863048866,False,0.006590981645962291,0.9999999995938458,0.7380426607851645
H2,two_term_center,6.103198986304889,False,0.006590981645962241,1.0000000000000004,0.7380426607851681
H2,two_term_center,6.126346012557783,False,0.006300096442044397,0.9999966964040281,0.7651824478604401
H2,two_term_center,6.163377459235213,False,0.00588998618089764,0.9999930570952518,0.8086437967141631
H2,two_term_center,6.163626699040579,False,0.005887431436165305,0.9999999997212723,0.8089364808231534
H2,two_term_center,6.163626699040581,False,0.0058874314361652275,1.0000000000000004,0.8089364808231567
H2,two_term_center,6.169653431086561,False,0.005826428615516548,0.9999998402194817,0.8160143788817338
H2,two_term_center,6.21296084961534,False,0.005428088937113009,0.9999929085411295,0.86691163770261
H2,two_term_center,6.223802728443402,False,0.005338278543003455,0.9999996233780003,0.8796632210137507
H2,two_term_center,6.224054411776271,False,0.00533623661227842,0.9999999998036513,0.879959280518771
H2,two_term_center,6.224054411776273,False,0.005336236612278438,0.9999999999999996,0.8799592805187739
H2,two_term_center,6.256268268144119,False,0.005089869179848876,0.9999970735278397,0.9178692239427046
H2,two_term_center,6.284227997651589,False,0.004897946815799833,0.9999981466194771,0.9507981553617848
H2,two_term_center,6.284482124511962,False,0.004896287257881104,0.9999999998587079,0.9510975524273451
H2,two_term_center,6.284482124511965,False,0.004896287257881093,0.9999999999999993,0.9510975524273487
H2,two_term_center,6.299575686672897,False,0.004800284169308211,0.9999995224229394,0.9688832133679284
H2,two_term_center,6.342883105201675,False,0.004550521642586381,0.999996648127092,1.019950488665564
H2,two_term_center,6.344653266859778,False,0.004541055037878095,0.9999999950489409,1.022038924750755
H2,two_term_center,6.344909837247655,False,0.0045396874601644314,0.9999999998965501,1.0223416334271176
H2,two_term_center,6.344909837247657,False,0.004539687460164366,0.9999999999999996,1.0223416334271214
H2,two_term_center,6.386190523730455,False,0.004333723361270444,0.999997598671479,1.0710685462824436
H2,two_term_center,6.4050785360679665,False,0.004248075596738511,0.9999995707582289,1.0933784486032
H2,two_term_center,6.405337549983346,False,0.0042469356276321054,0.9999999999231852,1.093684451098775
H2,two_term_center,6.405337549983349,False,0.004246935627632099,0.9999999999999996,1.0936844510987782
H2,two_term_center,6.429497942259233,False,0.004144483000371715,0.9999993719085629,1.1222353553968234
H2,two_term_center,6.465503805276155,False,0.004005003721242155,0.9999988014285254,1.1648114407408756
H2,two_term_center,6.465765262719039,False,0.004004044424684607,0.999999999942319,1.165120724996557
H2,two_term_center,6.465765262719041,False,0.004004044424684587,1.0,1.1651207249965614
H2,two_term_center,6.472805360788012,False,0.003978489035643854,0.9999999589292901,1.1643771079782141
H2,two_term_center,6.51611277931679,False,0.0038322665547838694,0.9999986258238245,1.129443982384679
H2,two_term_center,6.525929074484344,False,0.003801568900367312,0.999999938041603,1.1215227332910145
H2,two_term_center,6.52619297545473,False,0.0038007553403301897,0.9999999999563025,1.1213097629361217
H2,two_term_center,6.526192975454733,False,0.003800755340330193,0.9999999999999998,1.12130976293612
H2,two_term_center,6.559420197845569,False,0.0037029877808523147,0.9999993606592736,1.0944885709282064
H2,two_term_center,6.586354343692531,False,0.003630090257920865,0.9999996363235542,1.0727377565308596
H2,two_term_center,6.586620688190422,False,0.003629395953870475,0.9999999999666773,1.072522626836186
H2,two_term_center,6.5866206881904255,False,0.00362939595387049,1.0000000000000004,1.0725226268361834
H2,two_term_center,6.602727616374348,False,0.00358833111047512,0.9999998827579178,1.0595113539405283
H2,two_term_center,6.646035034903126,False,0.0034863749232886994,0.9999992626899641,1.0245127382254247
H2,two_term_center,6.64677961290072,False,0.0034847232370774344,0.9999999998036462,1.023910827240311
H2,two_term_center,6.647048400926114,False,0.003484127791520912,0.9999999999744726,1.0236935395909283
H2,two_term_center,6.647048400926117,False,0.003484127791520937,1.0000000000000004,1.0236935395909266
H2,two_term_center,6.689342453431904,False,0.0033955166577982645,0.9999994273424946,0.9894930712837058
H2,two_term_center,6.7326498719606835,False,0.0033144104814015383,0.9999995081470211,0.9544526526304636
H2,two_term_center,6.775957290489462,False,0.0032419188057649095,0.9999995979086425,0.9193917428793309
H2,two_term_center,6.81926470901824,False,0.0031770742242837433,0.9999996714075344,0.8843105710954202
H2,two_term_center,6.862572127547019,False,0.003119049374475534,0.9999997317724916,0.8492093407938992
H2,two_term_center,6.905879546075798,False,0.0030671328835028423,0.9999997814700585,0.8140882348702763
H2,two_term_center,6.949186964604576,False,0.0030207100243105954,0.9999998224582137,0.7789474196814405
H2,morales_y8m10b,5.507369976630734,True,0.8609192385205259,0.9952310480700856,0.005150072925972361
H2,morales_y8m10b,5.50842599134108,True,0.7878886478794842,0.9907261458193358,0.004365366381982483
H2,morales_y8m10b,5.509482006051426,True,0.672002018906768,0.9828881298995537,0.003806457957758802
H2,morales_y8m10b,5.510538020761771,True,0.5147171275698522,0.9743434169015096,0.0035806908464977028
H2,morales_y8m10b,5.511594035472117,False,0.35346474424817487,0.9735251306549162,0.003748746203936282
H2,morales_y8m10b,5.5126500501824625,False,0.23000478223844445,0.9814846721486035,0.004264314231578582
H2,morales_y8m10b,5.5137060648928085,False,0.15082640405297074,0.9897673280171777,0.005021471937878275
H2,morales_y8m10b,5.5147620796031545,False,0.1026920808017986,0.9947320654708206,0.005928365033177396
H2,morales_y8m10b,5.5158180943135,False,0.07302546300190066,0.9972382418168058,0.006926425534928615
H2,morales_y8m10b,5.516874109023846,False,0.054041632117475404,0.9984782725941656,0.007981525968820069
H2,morales_y8m10b,5.517930123734192,False,0.041376964646730095,0.9991138794830919,0.009073790302998928
H2,morales_y8m10b,5.518986138444537,False,0.03259335905636568,0.9994566889944325,0.010191276264695848
H2,morales_y8m10b,5.520042153154883,False,0.02628957391533393,0.9996513924192947,0.011326521147756008
H2,morales_y8m10b,5.55912476715333,False,0.0011862552629812078,0.9836011248640035,0.05542350492937631
H2,morales_y8m10b,5.559349571683659,False,0.0011760615727246136,0.99999997798037,0.05567929319080078
H2,morales_y8m10b,5.559349571683661,False,0.0011760615727247673,0.9999999999999996,0.055679293190803
H2,morales_y8m10b,5.563349571683661,False,0.0010154345268446924,0.9999940989952092,0.06023135151388814
H2,morales_y8m10b,5.606656990212439,False,0.0003433283367194822,0.9998220256872258,0.10956230606535033
H2,morales_y8m10b,5.619550036361518,False,0.000275983510422213,0.9999963263956938,0.12425599122601794
H2,morales_y8m10b,5.61977728441935,False,0.0002749980438679404,0.9999999991184712,0.12451499137930133
H2,morales_y8m10b,5.619777284419353,False,0.00027499804386798876,1.0000000000000004,0.12451499137930357
H2,morales_y8m10b,5.649964408741218,False,0.00018247293495368957,0.9999905434211376,0.1589231189459659
H2,morales_y8m10b,5.679975305569706,False,0.0001334372169719357,0.9999961705259137,0.1931343476272265
H2,morales_y8m10b,5.680204997155043,False,0.00013315431527371213,0.9999999998498743,0.19339619677839748
H2,morales_y8m10b,5.6802049971550455,False,0.00013315431527362775,0.9999999999999996,0.19339619677839814
H2,morales_y8m10b,5.693271827269997,False,0.00011868538588223101,0.9999995839629281,0.2082926149153128
H2,morales_y8m10b,5.736579245798775,False,8.657904403042584e-05,0.9999974732457778,0.25766585098387806
H2,morales_y8m10b,5.740400574777895,False,8.453693357765221e-05,0.9999999878131771,0.262022521904969
H2,morales_y8m10b,5.740632709890734,False,8.441594468687354e-05,0.9999999999566755,0.26228717801704415
H2,morales_y8m10b,5.740632709890737,False,8.441594468687966e-05,1.0,0.26228717801704793
H2,morales_y8m10b,5.779886664327554,False,6.80020552547089e-05,0.9999991135498602,0.30704106953517196
H2,morales_y8m10b,5.8008258439860825,False,6.169578476893022e-05,0.999999846585116,0.33091449851425936
H2,morales_y8m10b,5.801060422626427,False,6.163229812465542e-05,0.9999999999836584,0.33118195049276644
H2,morales_y8m10b,5.8010604226264295,False,6.163229812465117e-05,0.9999999999999996,0.3311819504927697
H2,morales_y8m10b,5.823194082856332,False,5.6233481262886065e-05,0.999999876281966,0.35641749276707557
H2,morales_y8m10b,5.861251113194271,False,4.9112292590773116e-05,0.9999997590218438,0.3998084280400118
H2,morales_y8m10b,5.861488135362118,False,4.9074694320268256e-05,0.9999999999928011,0.40007867178844325
H2,morales_y8m10b,5.861488135362121,False,4.907469432027595e-05,0.9999999999999998,0.4000786717884479
H2,morales_y8m10b,5.866501501385112,False,4.829607608064367e-05,0.9999999968867166,0.40579472710862796
H2,morales_y8m10b,5.90980891991389,False,4.269749569568643e-05,0.9999998275963528,0.4551725552737498
H2,morales_y8m10b,5.92167638240246,False,4.1453414885073885e-05,0.9999999908029116,0.4687035678310254
H2,morales_y8m10b,5.921915848097811,False,4.142938478339808e-05,0.9999999999965161,0.4689766015505732
H2,morales_y8m10b,5.921915848097814,False,4.142938478338767e-05,1.0000000000000004,0.4689766015505754
H2,morales_y8m10b,5.953116338442668,False,3.86186905713873e-05,0.9999999506374487,0.5045508504330463
H2,morales_y8m10b,5.982101651610648,False,3.648970409014597e-05,0.9999999698191901,0.537599574950732
H2,morales_y8m10b,5.9823435608335025,False,3.647358956332222e-05,0.9999999999982201,0.5378753977850874
H2,morales_y8m10b,5.982343560833505,False,3.647358956333251e-05,0.9999999999999993,0.5378753977850881
H2,morales_y8m10b,5.996423756971447,False,3.5577795703171214e-05,0.9999999944310118,0.5539295363107668
H2,morales_y8m10b,6.0035951254218825,False,3.515174050608169e-05,0.9999999987167236,0.5621062931414817
H2,morales_y8m10b,6.039731175500226,False,3.327531953672843e-05,0.9999999742664806,0.6033085668980434
H2,morales_y8m10b,6.042526920818836,False,3.31470383853582e-05,0.9999999998761211,0.6064962811580112
H2,morales_y8m10b,6.042526920818837,False,3.314703838536256e-05,0.9999999999999991,0.6064962811580099
H2,morales_y8m10b,6.042771273569194,False,3.3135931720543715e-05,0.9999999999990692,0.606774892702689
H2,morales_y8m10b,6.042771273569197,False,3.313593172053259e-05,1.0000000000000009,0.6067748927026921
H2,morales_y8m10b,6.042771273569198,False,3.313593172054462e-05,0.9999999999999998,0.6067748927026946
H2,morales_y8m10b,6.083038594029004,False,3.15166705136912e-05,0.9999999797185039,0.6526879153952854
H2,morales_y8m10b,6.1029521900270245,False,3.08527647080704e-05,0.99999999646624,0.6753936057503034
H2,morales_y8m10b,6.1031989863048866,False,3.084503870482151e-05,0.9999999999995157,0.6756750058458116
H2,morales_y8m10b,6.103198986304889,False,3.084503870482609e-05,1.0,0.6756750058458163
H2,morales_y8m10b,6.126346012557783,False,3.0170712588184173e-05,0.9999999962735573,0.7020675678408033
H2,morales_y8m10b,6.163377459235213,False,2.9277579888103523e-05,0.9999999932903485,0.7442915169499214
H2,morales_y8m10b,6.163626699040579,False,2.927226377607943e-05,0.9999999999997586,0.7445757055846706
H2,morales_y8m10b,6.163626699040581,False,2.9272263776072786e-05,0.9999999999999989,0.7445757055846733
H2,morales_y8m10b,6.169653431086561,False,2.9146344195903524e-05,0.9999999998642872,0.7514475192707133
H2,morales_y8m10b,6.21296084961534,False,2.8378640013501233e-05,0.9999999948768961,0.8008277713182794
H2,morales_y8m10b,6.223802728443402,False,2.8220766510929697e-05,0.9999999997798139,0.8131900130510843
H2,morales_y8m10b,6.224054411776271,False,2.8217251848996933e-05,0.9999999999998903,0.8134769903121553
H2,morales_y8m10b,6.224054411776273,False,2.821725184900674e-05,1.0,0.8134769903121579
H2,morales_y8m10b,6.256268268144119,False,2.7820324090647187e-05,0.999999998594175,0.8502083306679501
H2,morales_y8m10b,6.284227997651589,False,2.755428751731962e-05,0.9999999993609179,0.8820891125292887
H2,morales_y8m10b,6.284482124511962,False,2.7552178189962375e-05,0.9999999999999598,0.8823788785761031
H2,morales_y8m10b,6.284482124511965,False,2.7552178189959644e-05,1.0,0.8823788785761044
H2,morales_y8m10b,6.299575686672897,False,2.7436343669198954e-05,0.9999999998779925,0.8995892080362746
H2,morales_y8m10b,6.342883105201675,False,2.7200313468164956e-05,0.9999999994901587,0.9489704174882438
H2,morales_y8m10b,6.344653266859778,False,2.7193504250207404e-05,0.9999999999995741,0.9509888485729963
H2,morales_y8m10b,6.344909837247655,False,2.7192534909142814e-05,0.9999999999999913,0.9512814036227981
H2,morales_y8m10b,6.344909837247657,False,2.71925349091488e-05,1.0000000000000004,0.9512814036228017
H2,morales_y8m10b,6.386190523730455,False,2.7092124909731288e-05,0.9999999999071345,0.9983519759733834
H2,morales_y8m10b,6.4050785360679665,False,2.7080905763120287e-05,0.9999999999988383,1.0198892659511134
H2,morales_y8m10b,6.405337549983346,False,2.7080895082093894e-05,0.9999999999999998,1.020184610270946
H2,morales_y8m10b,6.405337549983349,False,2.708089508208922e-05,1.0,1.02018461027095
H2,morales_y8m10b,6.429497942259233,False,2.70963015751188e-05,0.9999999999978095,1.0477339030095474
H2,morales_y8m10b,6.465503805276155,False,2.717661295791441e-05,0.9999999999405775,1.0887904191859101
H2,morales_y8m10b,6.465765262719039,False,2.7177435629320717e-05,0.9999999999999933,1.0890885530883485
H2,morales_y8m10b,6.465765262719041,False,2.7177435629324332e-05,0.9999999999999996,1.089088553088352
H2,morales_y8m10b,6.472805360788012,False,2.7200844762574922e-05,0.9999999999949614,1.0971162204682703
H2,morales_y8m10b,6.51611277931679,False,2.73964081964173e-05,0.9999999996497424,1.1464989524314508
H2,morales_y8m10b,6.525929074484344,False,2.7452602062994515e-05,0.9999999999712135,1.1576923714915557
H2,morales_y8m10b,6.52619297545473,False,2.74541713802138e-05,0.9999999999999774,1.1579932953327274
H2,morales_y8m10b,6.526192975454733,False,2.745417138020924e-05,1.0000000000000004,1.157993295332732
H2,morales_y8m10b,6.559420197845569,False,2.7675698274414803e-05,0.999999999554908,1.1345540343684235
H2,morales_y8m10b,6.586354343692531,False,2.788906379310046e-05,0.9999999995903308,1.1134114946686575
H2,morales_y8m10b,6.586620688190422,False,2.789132046236314e-05,0.9999999999999543,1.1132024213359275
H2,morales_y8m10b,6.5866206881904255,False,2.7891320462360347e-05,1.0,1.1132024213359248
H2,morales_y8m10b,6.602727616374348,False,2.8033031684842874e-05,0.9999999998204476,1.1005588946911635
H2,morales_y8m10b,6.646035034903126,False,2.846400465086186e-05,0.999999998356147,1.0665635053806286
H2,morales_y8m10b,6.64677961290072,False,2.8472037078575244e-05,0.999999999999434,1.065979025438254
H2,morales_y8m10b,6.647048400926114,False,2.847494182935183e-05,0.9999999999999254,1.0657680317955747
H2,morales_y8m10b,6.647048400926117,False,2.847494182935902e-05,1.0000000000000004,1.0657680317955711
H2,morales_y8m10b,6.689342453431904,False,2.8965242550683085e-05,0.9999999979073366,1.032567850272777
H2,morales_y8m10b,6.7326498719606835,False,2.9534208208776316e-05,0.9999999972329743,0.9985719121842929
H2,morales_y8m10b,6.775957290489462,False,3.0169053552950295e-05,0.9999999966245396,0.9645756729017292
H2,morales_y8m10b,6.81926470901824,False,3.0868503693333905e-05,0.9999999959921277,0.9305791131657524
H2,morales_y8m10b,6.862572127547019,False,3.163176549497011e-05,0.9999999953391521,0.8965822126515166
H2,morales_y8m10b,6.905879546075798,False,3.245845483025595e-05,0.9999999946679416,0.8625849499458733
H2,morales_y8m10b,6.949186964604576,False,3.3348538199321264e-05,0.9999999939800412,0.8285873025220261
H4,yoshida4,2.1054711371088466,True,0.8449965185446319,0.937047688749675,0.06531347770949791
H4,yoshida4,2.138056623626172,True,0.8553985680176849,0.502762068216154,0.07301738922608748
H4,yoshida4,2.4964969753167554,True,0.7398537244827301,0.9462391863014211,0.07027512397142277
H4,yoshida4,2.529082461834081,False,0.35036676544383993,0.8374821777161061,0.019458823975113004
H4,yoshida4,2.5616679483514067,False,0.12650814636504892,0.9262331362151335,0.005181410816520904
H4,yoshida4,2.5942534348687327,False,0.05980288791920641,0.985897674386593,0.004963645790410309
H4,yoshida4,2.6096656097356474,False,0.045650143324670406,0.9989256390932948,0.009912029958317747
H4,yoshida4,2.6268389213860583,False,0.03538137970622384,0.9992485971915597,0.015152663188796156
H4,yoshida4,2.659424407903384,False,0.024065781196385933,0.9986425115102016,0.024779523697416872
H4,yoshida4,2.6920098944207096,False,0.017914072910672207,0.9992864706540375,0.03420124542310421
H4,yoshida4,2.724595380938035,False,0.014186607069109696,0.9995013907762432,0.04301383823150662
H4,yoshida4,2.7571808674553613,False,0.01174789690850313,0.9995712967169629,0.04945265698497847
H4,yoshida4,2.789766353972687,False,0.010059617068646632,0.9995816228468024,0.04774551898221202
H4,yoshida4,2.8223518404900125,False,0.008839479280244917,0.9995624059546737,0.026258691242866172
H4,yoshida4,2.854937327007338,False,0.007927418657721282,0.999525073479682,0.0147333885481995
H4,yoshida4,2.8875228135246642,False,0.007226789634393097,0.9994735167891169,0.06330615074549617
H4,yoshida4,2.92010830004199,False,0.0066760837017569045,0.999407561023751,0.11346984077306499
H4,yoshida4,2.9526937865593155,False,0.0062342842879898434,0.9993235958982574,0.16315818104121171
H4,yoshida4,2.985279273076641,False,0.005872808413007685,0.999213729954076,0.20760287242209374
H4,yoshida4,2.9993647782688644,False,0.005736003484455665,0.9998340863372133,0.21606845897089766
H4,yoshida4,3.017864759593967,False,0.005570890936948913,0.9996857199199345,0.22730323153739684
H4,yoshida4,3.050450246111293,False,0.0053130278933430815,0.9988540473824061,0.247174973518822
H4,yoshida4,3.0830357326286184,False,0.005088081172289943,0.9985616032885557,0.21524301677410063
H4,yoshida4,3.115621219145944,False,0.004890316785545328,0.9981880230087992,0.18859512301574455
H4,yoshida4,3.1482067056632697,False,0.004722622364932018,0.9978078256272398,0.16797330850169523
H4,yoshida4,3.1807921921805957,False,0.0045999470312657435,0.9975891144748197,0.1539136663421139
H4,yoshida4,3.2133776786979213,False,0.004546734973822825,0.9976561511938046,0.14654557698429982
H4,yoshida4,3.245963165215247,False,0.004583860615431005,0.9978864013981135,0.14555937388856854
H4,yoshida4,3.2785486517325726,False,0.004714386509900204,0.9980375637877096,0.15038149685974833
H4,yoshida4,3.3111341382498987,False,0.004923355842813389,0.9980608694556282,0.1167645482836881
H4,yoshida4,3.3437196247672243,False,0.0051902998780514135,0.9980703534814414,0.0814346223476845
H4,yoshida4,3.37630511128455,False,0.005500526418827583,0.9981345884499954,0.04665237681252399
H4,yoshida4,3.4088905978018755,False,0.005848159112750588,0.9982362935209762,0.012351611977325039
H4,yoshida4,3.4414760843192016,False,0.00623369037939894,0.9983365118368435,0.021628468344466523
H4,yoshida4,3.4472573955676773,False,0.00630628794912853,0.9999491152915706,0.027639853207136245
H4,yoshida4,3.4740615708365272,False,0.006660453739275887,0.9989292507227694,0.05550900950122628
H4,yoshida4,3.506647057353853,False,0.007131960086508503,0.9984599736410871,0.08954204181206538
H4,yoshida4,3.5392325438711785,False,0.007650242952479587,0.9984838276304558,0.12398840957016577
H4,yoshida4,3.5718180303885045,False,0.008214890030444585,0.9984932771648523,0.1591008168535999
H4,yoshida4,3.60440351690583,False,0.008822541308924334,0.9984983025048179,0.19510971091229545
H4,yoshida4,3.636989003423156,False,0.009466799366534964,0.998508092295108,0.23221103285187317
H4,yoshida4,3.6695744899404814,False,0.010138564754445157,0.99852966857687,0.24830469084975948
H4,yoshida4,3.702159976457807,False,0.010826769179995544,0.9985666536547283,0.23692174108261965
H4,yoshida4,3.734745462975133,False,0.011519377234859634,0.9986184946685773,0.22505789790406472
H4,yoshida4,3.7673309494924587,False,0.012204431981220825,0.9986804668894157,0.21276104623601833
H4,yoshida4,3.7999164360097843,False,0.01287088972449586,0.9987444680938988,0.20011033723715513
H4,yoshida4,3.83250192252711,False,0.013509042045728838,0.9988002554953428,0.18721328202699117
H4,yoshida4,3.865087409044436,False,0.014110427107046774,0.9988366008449083,0.17419854685562708
H4,yoshida4,3.8667166833703024,False,0.014139390696269861,0.9999971087173938,0.17354722786860055
H4,yoshida4,3.8683459576961687,False,0.0141682419458112,0.9999971092499921,0.17289598621106173
H4,yoshida4,3.869975232022035,False,0.014196979889917622,0.9999971095462102,0.17224484022924735
H4,yoshida4,3.871604506347901,False,0.0142256035599618,0.999997109602289,0.1715938083016244
H4,yoshida4,3.8732337806737673,False,0.014254111984035523,0.9999971094144661,0.1709429088370511
H4,yoshida4,3.8748630549996337,False,0.014282504186535885,0.9999971089789511,0.17029216027298988
H4,yoshida4,3.8764923293255,False,0.014310779187749163,0.9999971082919599,0.1696415810737535
H4,yoshida4,3.8781216036513664,False,0.014338936003424821,0.999997107349688,0.1689911897287553
H4,yoshida4,3.8797508779772327,False,0.014366973644347542,0.9999971061483087,0.168341004750858
H4,yoshida4,3.881380152303099,False,0.014394891115901575,0.9999971046839834,0.16769104467470686
H4,yoshida4,3.883009426628965,False,0.014422687417630826,0.9999971029528517,0.1670413280551204
H4,yoshida4,3.8846387009548313,False,0.014450361542791985,0.9999971009510381,0.1663918734655292
H4,yoshida4,3.8862679752806977,False,0.01447791247790366,0.9999970986746521,0.1657426994964435
H4,yoshida4,3.887897249606564,False,0.014505339202290694,0.9999970961197815,0.16509382475395729
H4,yoshida4,3.8895265239324304,False,0.014532640687619773,0.9999970932824865,0.16444526785828772
H4,yoshida4,3.8911557982582967,False,0.014559815897434093,0.9999970901588058,0.16379704744238133
H4,yoshida4,3.8927850725841626,False,0.014586863786679229,0.999997086744772,0.1631491821505231
H4,yoshida4,3.894414346910029,False,0.014613783301225983,0.99999708303637,0.16250169063700048
H4,yoshida4,3.8960436212358953,False,0.014640573377387646,0.9999970790295721,0.16185459156483661
H4,yoshida4,3.8976728955617617,False,0.014667232941429412,0.9999970747203327,0.1612079036044911
