condition,formula,time,truth_provenance,signed_direct_shift_hartree,ground_overlap_probability,eigenpair_residual_2_norm,branch_disagreement,wall_seconds,gpu_maximum_used_mib,gpu_peak_increment_mib
CO_active_stretch150_sto3g,yoshida4,0.24661014692134534,new_h01_continuous_branch_calculation,-3.796663528560049e-05,0.9999999243216594,1.1439166331864204e-14,False,4.20296837692149,625,38
CO_active_stretch150_sto3g,yoshida4,0.24793835121695756,audited_source_artifact,-3.879307623437542e-05,0.9999999210157058,1.2553058106624189e-14,False,3.9823686429299414,625,38
CO_active_stretch150_sto3g,yoshida4,0.247963128946555,audited_source_artifact,-3.880862103587569e-05,0.9999999209528543,1.2806810432583855e-14,False,3.975207354873419,625,38
CO_active_stretch150_sto3g,yoshida4,0.2489240328981822,new_h01_continuous_branch_calculation,-3.9415089196547014e-05,0.999999918481416,1.3259506336671606e-14,False,4.277179622091353,625,38
CO_active_stretch150_sto3g,yoshida4,0.24893665774135806,new_h01_continuous_branch_calculation,-3.942310445912147e-05,0.9999999184484906,1.2606093541684733e-14,False,4.272275694878772,625,38
CO_active_stretch150_sto3g,yoshida4,0.25029966884759525,new_h01_continuous_branch_calculation,-4.029569574883417e-05,0.9999999148258218,1.4486582871398002e-14,False,4.286911296192557,625,38
CO_active_stretch150_sto3g,yoshida4,0.25032468255556983,new_h01_continuous_branch_calculation,-4.0311843956511536e-05,0.9999999147580232,1.4116362288434084e-14,False,4.259748782962561,625,38
CO_active_stretch150_sto3g,yoshida4,0.2512504257290063,new_h01_continuous_branch_calculation,-4.091291588584101e-05,0.9999999122163313,1.0885598105786137e-14,False,4.419735620031133,625,38
CO_active_stretch150_sto3g,yoshida4,0.2512631685613707,new_h01_continuous_branch_calculation,-4.092123641945541e-05,0.9999999121808979,1.1511911956896709e-14,False,4.28932894510217,625,38
CO_active_stretch150_sto3g,yoshida4,0.252660986478233,new_h01_continuous_branch_calculation,-4.1841714743471014e-05,0.9999999082161574,1.1591595749650182e-14,False,4.419519210001454,625,38
CO_active_stretch150_sto3g,yoshida4,0.2526862361645847,new_h01_continuous_branch_calculation,-4.185848395071176e-05,0.9999999081431371,1.2050505542821576e-14,False,4.471685996977612,625,38
CO_active_stretch150_sto3g,yoshida4,0.2535768185598305,new_h01_continuous_branch_calculation,-4.245319501790295e-05,0.9999999055345226,1.3324938940325245e-14,False,4.484153319150209,625,38
CO_active_stretch150_sto3g,yoshida4,0.25358967938138344,new_h01_continuous_branch_calculation,-4.246182951997303e-05,0.9999999054963902,1.3826027126175558e-14,False,4.469056490110233,625,38
CO_active_stretch150_sto3g,yoshida4,0.25502230410887067,new_h01_continuous_branch_calculation,-4.3431973235905174e-05,0.9999999011626441,1.2011353505934684e-14,False,4.545546493958682,625,38
CO_active_stretch150_sto3g,yoshida4,0.25504778977359943,new_h01_continuous_branch_calculation,-4.344938125668451e-05,0.9999999010839993,1.605416838537623e-14,False,4.404314280021936,625,38
CO_active_stretch150_sto3g,yoshida4,0.2559032113906546,audited_source_artifact,-4.403673312445653e-05,0.9999998984124961,1.1386338156505874e-14,False,3.997756310971454,625,38
CO_active_stretch150_sto3g,yoshida4,0.2559161902013961,audited_source_artifact,-4.404569048180197e-05,0.9999998983714863,1.3351803376751594e-14,False,4.149304496822879,625,38
CO_active_stretch150_sto3g,yoshida4,0.2573836217395084,new_h01_continuous_branch_calculation,-4.506731989064819e-05,0.9999998936399604,1.1652377804666067e-14,False,5.306649849982932,625,38
CO_active_stretch150_sto3g,yoshida4,0.2574093433826143,new_h01_continuous_branch_calculation,-4.5085384990313995e-05,0.9999998935553267,1.1185502510082472e-14,False,4.473606747109443,625,38
CO_active_stretch150_sto3g,yoshida4,0.25974493937014603,audited_source_artifact,-4.6748612327686e-05,0.99999988562168,1.1992514122168856e-14,False,4.271067142020911,625,38
CO_active_stretch150_sto3g,yoshida4,0.2597708969916291,audited_source_artifact,-4.676735304443423e-05,0.9999998855306829,1.6245894569398026e-14,False,4.105758907971904,625,38
HF_full_eq_sto3g,current_m3,0.13166507122877036,new_h01_continuous_branch_calculation,-1.502291517827327e-06,0.9999999133877576,5.143299941428309e-15,False,2.8037321108859032,435,414
HF_full_eq_sto3g,current_m3,0.13941007541869802,new_h01_continuous_branch_calculation,-1.694688277665054e-06,0.9999999276399723,5.781316969472185e-15,False,0.20291092805564404,435,0
HF_full_eq_sto3g,current_m3,0.14715507960862567,new_h01_continuous_branch_calculation,-1.940577235415453e-06,0.9999999280960985,6.015014617142192e-15,False,0.19928510417230427,435,0
HF_full_eq_sto3g,current_m3,0.15490008379855336,new_h01_continuous_branch_calculation,-2.217582157779916e-06,0.9999999205047325,6.209313743778761e-15,False,0.19766539288684726,435,0
HF_full_eq_sto3g,current_m3,0.16264508798848104,new_h01_continuous_branch_calculation,-2.5083769766298773e-06,0.9999999049421366,6.382537521545555e-15,False,0.19616107898764312,435,0
HF_full_eq_sto3g,current_m3,0.1703900921784087,new_h01_continuous_branch_calculation,-2.7907556476321633e-06,0.9999998784081664,6.017964260580027e-15,False,0.19753977213986218,435,0
HF_full_eq_sto3g,current_m3,0.17352456720424106,new_h01_continuous_branch_calculation,-2.8953110447987774e-06,0.9999998631298537,5.899284205709085e-15,False,0.19566174200735986,435,0
HF_full_eq_sto3g,current_m3,0.17813509636833635,new_h01_continuous_branch_calculation,-3.029469742056175e-06,0.9999998337159011,6.331216752786375e-15,False,0.19678556593135,435,0
HF_full_eq_sto3g,current_m3,0.18373189468684348,new_h01_continuous_branch_calculation,-3.141381513632763e-06,0.9999997816807434,5.1829916962898e-15,False,0.1959219400305301,435,0
HF_full_eq_sto3g,current_m3,0.1939392221694459,new_h01_continuous_branch_calculation,-3.0550510160661367e-06,0.9999995930598718,5.6878597518739156e-15,False,0.19821162009611726,435,0
HF_full_eq_sto3g,current_m3,0.20414654965204831,new_h01_continuous_branch_calculation,-2.0132208066621167e-06,0.9999990274683204,6.017968621551481e-15,False,0.19555872306227684,435,0
HF_full_eq_sto3g,current_m3,0.21435387713465073,new_h01_continuous_branch_calculation,2.8297172076512295e-06,0.9999960146875982,6.1617240353469335e-15,False,0.19760141312144697,435,0
HF_full_eq_sto3g,current_m3,0.22456120461725315,new_h01_continuous_branch_calculation,0.0001184389626665309,0.9995183551454238,4.636944235025641e-15,False,0.195744191063568,435,0
HF_full_eq_sto3g,current_m3,0.23476853209985554,new_h01_continuous_branch_calculation,-2.8021335695376754e-05,0.9999889311665748,6.19528618375307e-15,False,0.19756728201173246,435,0
HF_full_eq_sto3g,current_m3,0.23693385811508852,new_h01_continuous_branch_calculation,-2.5470796290031724e-05,0.9999934651037575,5.301029501740502e-15,False,0.19596199900843203,435,0
HF_full_eq_sto3g,current_m3,0.25087114388656434,new_h01_continuous_branch_calculation,-2.0143151468578023e-05,0.999998061126301,5.904247684049537e-15,False,0.20027122017927468,435,0
HF_full_eq_sto3g,current_m3,0.26480842965804013,new_h01_continuous_branch_calculation,-1.9398563495356644e-05,0.9999988337313056,2.8499737533593505e-15,False,0.1961632389575243,435,0
HF_full_eq_sto3g,current_m3,0.27087193798395565,new_h01_continuous_branch_calculation,-1.9303732885996273e-05,0.9999988893279581,3.4748638020817526e-15,False,0.19656760711222887,435,0
HF_full_eq_sto3g,current_m3,0.27874571542951593,new_h01_continuous_branch_calculation,-1.906752895283474e-05,0.9999988461080205,2.6511445057026194e-15,False,0.19774070219136775,435,0
HF_full_eq_sto3g,current_m3,0.2868055813947766,new_h01_continuous_branch_calculation,-1.8443884870850563e-05,0.999998659596683,4.218519536639913e-15,False,0.19731472409330308,435,0
HF_full_eq_sto3g,current_m3,0.2926830012009917,new_h01_continuous_branch_calculation,-1.7542733171620494e-05,0.9999983938838396,3.4146293901687473e-15,False,0.19585606013424695,435,0
HF_full_eq_sto3g,current_m3,0.3027392248055975,new_h01_continuous_branch_calculation,-1.4392003783902857e-05,0.999997442975718,3.2694596242794495e-15,False,0.19639855809509754,435,0
HF_full_eq_sto3g,current_m3,0.30662028697246757,new_h01_continuous_branch_calculation,-1.2264869593278687e-05,0.9999967468185283,4.1725200269414666e-15,False,0.197577022947371,435,0
HF_full_eq_sto3g,current_m3,0.31867286821641844,new_h01_continuous_branch_calculation,1.930278075587313e-06,0.9999906382064672,4.904057814834259e-15,False,0.19722252385690808,435,0
HF_full_eq_sto3g,current_m3,0.3205575727439433,new_h01_continuous_branch_calculation,6.22011393896133e-06,0.9999882683665917,5.540893998236475e-15,False,0.19900112599134445,435,0
HF_full_eq_sto3g,current_m3,0.33460651162723937,new_h01_continuous_branch_calculation,0.0001805368905810672,0.99968154237588,4.941314853416036e-15,False,0.1960448189638555,435,0
HF_full_eq_sto3g,current_m3,0.3505401550380603,new_h01_continuous_branch_calculation,-0.00012434070860670694,0.9999470327784487,4.941288695512063e-15,False,0.19603194016963243,435,0
HF_full_eq_sto3g,current_m3,0.36647379844888117,new_h01_continuous_branch_calculation,-8.329251334661735e-05,0.9999833117444182,5.373212527575764e-15,False,0.19651649706065655,435,0
HF_full_eq_sto3g,current_m3,0.18373189468684348,audited_source_artifact,-3.141381513632763e-06,0.9999997816807434,5.1829916962898e-15,False,0.1959219400305301,435,0
HF_full_eq_sto3g,current_m3,0.18577336018336396,new_h01_continuous_branch_calculation,-3.1615231326966784e-06,0.9999997562291112,6.8975059360479554e-15,False,0.19704889389686286,435,0
HF_full_eq_sto3g,current_m3,0.18781482567988445,new_h01_continuous_branch_calculation,-3.1666776112768585e-06,0.9999997260270194,6.7193426300733266e-15,False,0.19804886099882424,435,0
HF_full_eq_sto3g,current_m3,0.18985629117640493,new_h01_continuous_branch_calculation,-3.153548504998883e-06,0.9999996898957485,5.1044021108039466e-15,False,0.19622084917500615,435,0
HF_full_eq_sto3g,current_m3,0.19189775667292544,new_h01_continuous_branch_calculation,-3.118049290534607e-06,0.9999996462737142,5.638629513941439e-15,False,0.19477604608982801,435,0
HF_full_eq_sto3g,current_m3,0.1939392221694459,audited_source_artifact,-3.0550510160661367e-06,0.9999995930598718,5.6878597518739156e-15,False,0.19821162009611726,435,0
HF_full_eq_sto3g,current_m3,0.1959806876659664,new_h01_continuous_branch_calculation,-2.9580262827006654e-06,0.9999995273777992,7.349005117299323e-15,False,0.19601973984390497,435,0
HF_full_eq_sto3g,current_m3,0.1980221531624869,new_h01_continuous_branch_calculation,-2.8185353956656683e-06,0.9999994452110837,6.035780767245592e-15,False,0.19849753798916936,435,0
HF_full_eq_sto3g,current_m3,0.20006361865900738,new_h01_continuous_branch_calculation,-2.6254672198434833e-06,0.9999993408238497,5.257377600394929e-15,False,0.19728570384904742,435,0
HF_full_eq_sto3g,current_m3,0.20210508415552786,new_h01_continuous_branch_calculation,-2.363885748981236e-06,0.9999992058093332,5.570342179101838e-15,False,0.1966764759272337,435,0
HF_full_eq_sto3g,current_m3,0.20414654965204831,audited_source_artifact,-2.0132208066621167e-06,0.9999990274683204,6.017968621551481e-15,False,0.19555872306227684,435,0
HF_full_eq_sto3g,current_m3,0.20618801514856885,new_h01_continuous_branch_calculation,-1.544321576564545e-06,0.9999987859215295,5.954288098979696e-15,False,0.19573188200592995,435,0
HF_full_eq_sto3g,current_m3,0.20822948064508928,new_h01_continuous_branch_calculation,-9.144418441863588e-07,0.9999984486933576,5.4342621138705205e-15,False,0.1957856707740575,435,0
HF_full_eq_sto3g,current_m3,0.21027094614160982,new_h01_continuous_branch_calculation,-5.823750627389965e-08,0.9999979598946533,5.6879439438568924e-15,False,0.19560864218510687,435,0
HF_full_eq_sto3g,current_m3,0.21231241163813025,new_h01_continuous_branch_calculation,1.1294889654856123e-06,0.9999972168805233,4.880755375753284e-15,False,0.1971174548380077,435,0
HF_full_eq_sto3g,current_m3,0.21435387713465073,audited_source_artifact,2.8297172076512295e-06,0.9999960146875982,6.1617240353469335e-15,False,0.19760141312144697,435,0
HF_full_eq_sto3g,current_m3,0.21639534263117122,new_h01_continuous_branch_calculation,5.382577421521076e-06,0.9999938955520187,6.070528520545241e-15,False,0.19705674494616687,435,0
HF_full_eq_sto3g,current_m3,0.21843680812769176,new_h01_continuous_branch_calculation,9.51186417189544e-06,0.9999896615139839,5.4302727700504146e-15,False,0.197023554937914,435,0
HF_full_eq_sto3g,current_m3,0.22047827362421218,new_h01_continuous_branch_calculation,1.707910735535171e-05,0.9999793086244899,5.385517978076961e-15,False,0.19513864303007722,435,0
HF_full_eq_sto3g,current_m3,0.22251973912073272,new_h01_continuous_branch_calculation,3.476857992352781e-05,0.9999420278774647,5.102446614542554e-15,False,0.1964221268426627,435,0
HF_full_eq_sto3g,current_m3,0.22456120461725315,audited_source_artifact,0.0001184389626665309,0.9995183551454238,4.636944235025641e-15,False,0.195744191063568,435,0
HF_full_eq_sto3g,yoshida4,0.05712185355779971,new_h01_continuous_branch_calculation,-1.4335573520312697e-05,0.9999999987298964,4.661914516349327e-15,False,2.7097656971309334,427,423
HF_full_eq_sto3g,yoshida4,0.05738578291417239,new_h01_continuous_branch_calculation,-1.458658776402877e-05,0.9999999986789814,4.79118732486342e-15,False,0.09980959701351821,435,0
HF_full_eq_sto3g,yoshida4,0.06048196259061146,new_h01_continuous_branch_calculation,-1.7763952649408577e-05,0.9999999979232836,4.425884928876701e-15,False,0.09984690602868795,435,0
HF_full_eq_sto3g,yoshida4,0.06076141720324136,new_h01_continuous_branch_calculation,-1.8072380778239163e-05,0.999999997838289,4.8384612641917165e-15,False,0.0996016978751868,435,0
HF_full_eq_sto3g,yoshida4,0.06184067842393529,new_h01_continuous_branch_calculation,-1.9298193891398004e-05,0.99999999747857,4.632006531766451e-15,False,0.09921686886809766,435,0
HF_full_eq_sto3g,yoshida4,0.06188708358549533,new_h01_continuous_branch_calculation,-1.9352145793336205e-05,0.9999999974619107,4.654857286685108e-15,False,0.10604935698211193,435,0
HF_full_eq_sto3g,yoshida4,0.0638420716234232,new_h01_continuous_branch_calculation,-2.172009740906993e-05,0.9999999966581516,4.756117151783349e-15,False,0.09933805791661143,435,0
HF_full_eq_sto3g,yoshida4,0.06413705149231032,new_h01_continuous_branch_calculation,-2.2093720142416525e-05,0.99999999651776,4.731898477921176e-15,False,0.09936669911257923,435,0
HF_full_eq_sto3g,yoshida4,0.06547836539004913,new_h01_continuous_branch_calculation,-2.384770365704659e-05,0.9999999958055228,4.443708882906793e-15,False,0.09775893483310938,435,0
HF_full_eq_sto3g,yoshida4,0.06552750026699505,new_h01_continuous_branch_calculation,-2.3913684416365084e-05,0.9999999957769607,4.792767396392583e-15,False,0.09804271417669952,435,0
HF_full_eq_sto3g,yoshida4,0.06720218065623496,new_h01_continuous_branch_calculation,-2.6236674165267906e-05,0.9999999946836013,4.569011268053234e-15,False,0.09792843484319746,435,0
HF_full_eq_sto3g,yoshida4,0.06751268578137928,new_h01_continuous_branch_calculation,-2.6683361137098624e-05,0.9999999944528819,4.650223881071923e-15,False,0.09867051197215915,435,0
HF_full_eq_sto3g,yoshida4,0.06911605235616297,new_h01_continuous_branch_calculation,-2.90706774999711e-05,0.9999999930978052,4.6983423211686226e-15,False,0.09878336102701724,435,0
HF_full_eq_sto3g,yoshida4,0.06916791694849478,new_h01_continuous_branch_calculation,-2.9150176727388478e-05,0.9999999930489667,4.967640497202265e-15,False,0.0991772091947496,435,0
HF_full_eq_sto3g,yoshida4,0.07056228968904671,new_h01_continuous_branch_calculation,-3.134153964946986e-05,0.999999991600889,4.2758454852808206e-15,False,0.0989969908259809,435,0
HF_full_eq_sto3g,yoshida4,0.07088832007044825,new_h01_continuous_branch_calculation,-3.186903602892279e-05,0.999999991221515,4.881326596840118e-15,False,0.09937601815909147,435,0
HF_full_eq_sto3g,yoshida4,0.07275373932227681,new_h01_continuous_branch_calculation,-3.499842863739086e-05,0.9999999886990398,4.407122703261132e-15,False,0.0985983619466424,435,0
HF_full_eq_sto3g,yoshida4,0.0728083336299945,new_h01_continuous_branch_calculation,-3.509288325385897e-05,0.9999999886151887,4.777707722123739e-15,False,0.09891832107678056,435,0
HF_full_eq_sto3g,yoshida4,0.07392239872185846,new_h01_continuous_branch_calculation,-3.705618682084849e-05,0.9999999867601741,4.181523671660824e-15,False,0.09912079013884068,435,0
HF_full_eq_sto3g,yoshida4,0.07426395435951721,new_h01_continuous_branch_calculation,-3.767182437206948e-05,0.9999999861323206,4.565318379803613e-15,False,0.10043390421196818,435,0
HF_full_eq_sto3g,yoshida4,0.07639142628839066,new_h01_continuous_branch_calculation,-4.1651978087024294e-05,0.9999999814743973,4.522899762653765e-15,False,0.09832254401408136,435,0
HF_full_eq_sto3g,yoshida4,0.07644875031149423,new_h01_continuous_branch_calculation,-4.176269556472932e-05,0.9999999813286876,4.4630184856391524e-15,False,0.09878808096982539,435,0
HF_full_eq_sto3g,yoshida4,0.07728250775467019,new_h01_continuous_branch_calculation,-4.339364796905736e-05,0.999999979069991,5.1038239990566764e-15,False,0.09810730395838618,435,0
HF_full_eq_sto3g,yoshida4,0.07763958864858617,new_h01_continuous_branch_calculation,-4.410393642097177e-05,0.9999999780175371,5.0406449163995865e-15,False,0.09908133000135422,435,0
HF_full_eq_sto3g,yoshida4,0.0800291132545045,new_h01_continuous_branch_calculation,-4.9038148475067155e-05,0.9999999693829997,4.1112460751150426e-15,False,0.10052818292751908,435,0
HF_full_eq_sto3g,yoshida4,0.08008916699299395,new_h01_continuous_branch_calculation,-4.916619122343547e-05,0.9999999691245649,4.325805294491574e-15,False,0.09903592080809176,435,0
HF_full_eq_sto3g,yoshida4,0.08366680022061833,new_h01_continuous_branch_calculation,-5.714339646773278e-05,0.9999999485778075,4.339866235925191e-15,False,0.09830459416843951,435,0
HF_full_eq_sto3g,yoshida4,0.08372958367449368,new_h01_continuous_branch_calculation,-5.7289394224468845e-05,0.9999999481054265,4.608913172068401e-15,False,0.09926113905385137,435,0
HF_full_eq_sto3g,yoshida4,0.06547836539004913,audited_source_artifact,-2.384770365704659e-05,0.9999999958055228,4.443708882906793e-15,False,0.09775893483310938,435,0
HF_full_eq_sto3g,yoshida4,0.06552750026699505,audited_source_artifact,-2.3913684416365084e-05,0.9999999957769607,4.792767396392583e-15,False,0.09804271417669952,435,0
HF_full_eq_sto3g,yoshida4,0.0662059027832719,new_h01_continuous_branch_calculation,-2.483729535985621e-05,0.9999999953629939,4.6084380541603135e-15,False,0.09918026905506849,435,0
HF_full_eq_sto3g,yoshida4,0.066255583603295,new_h01_continuous_branch_calculation,-2.490586143074552e-05,0.9999999953311933,4.896860614625619e-15,False,0.09960240707732737,435,0
HF_full_eq_sto3g,yoshida4,0.06693344017649468,new_h01_continuous_branch_calculation,-2.585412889270698e-05,0.999999994875773,4.1312596233216346e-15,False,0.09919812879525125,435,0
HF_full_eq_sto3g,yoshida4,0.06698366693959494,new_h01_continuous_branch_calculation,-2.5925339826393645e-05,0.999999994840375,4.297933456608589e-15,False,0.09857302205637097,435,0
HF_full_eq_sto3g,yoshida4,0.06766097756971744,new_h01_continuous_branch_calculation,-2.689847080174765e-05,0.9999999943392981,4.663372549126847e-15,False,0.10322406119666994,435,0
HF_full_eq_sto3g,yoshida4,0.06771175027589489,new_h01_continuous_branch_calculation,-2.697238583237861e-05,0.9999999942998967,4.6329090501278136e-15,False,0.09901658003218472,435,0
HF_full_eq_sto3g,yoshida4,0.06838851496294021,new_h01_continuous_branch_calculation,-2.7970574104009973e-05,0.9999999937485193,4.700748645370419e-15,False,0.09893969097174704,435,0
HF_full_eq_sto3g,yoshida4,0.06843983361219484,new_h01_continuous_branch_calculation,-2.804725203644351e-05,0.9999999937046546,4.7089546447407315e-15,False,0.09933558898046613,435,0
HF_full_eq_sto3g,yoshida4,0.06911605235616297,audited_source_artifact,-2.90706774999711e-05,0.9999999930978052,4.6983423211686226e-15,False,0.09878336102701724,435,0
HF_full_eq_sto3g,yoshida4,0.06916791694849478,audited_source_artifact,-2.9150176727388478e-05,0.9999999930489667,4.967640497202265e-15,False,0.0991772091947496,435,0
HF_full_eq_sto3g,yoshida4,0.06984358974938575,new_h01_continuous_branch_calculation,-3.0199004461270224e-05,0.9999999923808989,4.285174757821918e-15,False,0.09847247181460261,435,0
HF_full_eq_sto3g,yoshida4,0.06989600028479473,new_h01_continuous_branch_calculation,-3.028138261857691e-05,0.9999999923265175,5.099484397400811e-15,False,0.09898421098478138,435,0
HF_full_eq_sto3g,yoshida4,0.07057112714260852,new_h01_continuous_branch_calculation,-3.135576221360175e-05,0.9999999915908215,4.624190848300522e-15,False,0.09920702991075814,435,0
HF_full_eq_sto3g,yoshida4,0.07062408362109468,new_h01_continuous_branch_calculation,-3.144107635152164e-05,0.999999991530254,4.564760167782891e-15,False,0.09922920889221132,435,0
HF_full_eq_sto3g,yoshida4,0.07129866453583128,new_h01_continuous_branch_calculation,-3.2541140932148e-05,0.9999999907197958,5.521110208214581e-15,False,0.09960157820023596,435,0
HF_full_eq_sto3g,yoshida4,0.07135216695739462,new_h01_continuous_branch_calculation,-3.2629447151512285e-05,0.999999990652314,4.31191761200105e-15,False,0.0993258289527148,435,0
HF_full_eq_sto3g,yoshida4,0.07202620192905405,new_h01_continuous_branch_calculation,-3.375531229675643e-05,0.9999999897591176,4.298626580006755e-15,False,0.09922632900997996,435,0
HF_full_eq_sto3g,yoshida4,0.07208025029369457,new_h01_continuous_branch_calculation,-3.3846665687942995e-05,0.9999999896839087,4.373765207525073e-15,False,0.09920333884656429,435,0
HF_full_eq_sto3g,yoshida4,0.07275373932227681,audited_source_artifact,-3.499842863739086e-05,0.9999999886990398,4.407122703261132e-15,False,0.0985983619466424,435,0
HF_full_eq_sto3g,yoshida4,0.0728083336299945,audited_source_artifact,-3.509288325385897e-05,0.9999999886151887,4.777707722123739e-15,False,0.09891832107678056,435,0
HF_full_eq_sto3g,yoshida4,0.0734812767154996,new_h01_continuous_branch_calculation,-3.627062148745904e-05,0.9999999875286545,3.799582067908875e-15,False,0.09924397896975279,435,0
HF_full_eq_sto3g,yoshida4,0.07353641696629447,new_h01_continuous_branch_calculation,-3.6368229907214565e-05,0.9999999874351171,4.875632372518256e-15,False,0.09916183911263943,435,0
HF_full_eq_sto3g,yoshida4,0.07420881410872235,new_h01_continuous_branch_calculation,-3.7572000104052196e-05,0.9999999862356885,4.9111026510848565e-15,False,0.09928223886527121,435,0
HF_full_eq_sto3g,yoshida4,0.07426450030259439,new_h01_continuous_branch_calculation,-3.767281355042509e-05,0.9999999861312923,3.95915537042267e-15,False,0.09895501006394625,435,0
HF_full_eq_sto3g,yoshida4,0.07493635150194514,new_h01_continuous_branch_calculation,-3.890265016179372e-05,0.9999999848063547,4.9021024681092086e-15,False,0.09798853588290513,435,0
HF_full_eq_sto3g,yoshida4,0.07499258363889436,new_h01_continuous_branch_calculation,-3.900671808422222e-05,0.9999999846897679,4.373972789070961e-15,False,0.09928444889374077,435,0
HF_full_eq_sto3g,yoshida4,0.07566388889516788,new_h01_continuous_branch_calculation,-4.026263182213678e-05,0.9999999832251062,4.7207918218064374e-15,False,0.09926519892178476,435,0
HF_full_eq_sto3g,yoshida4,0.07572066697519429,new_h01_continuous_branch_calculation,-4.0370001789713913e-05,0.9999999830948164,4.8609872658612916e-15,False,0.09928361885249615,435,0
HF_full_eq_sto3g,yoshida4,0.07639142628839066,audited_source_artifact,-4.1651978087024294e-05,0.9999999814743973,4.522899762653765e-15,False,0.09832254401408136,435,0
HF_full_eq_sto3g,yoshida4,0.07644875031149423,audited_source_artifact,-4.176269556472932e-05,0.9999999813286876,4.4630184856391524e-15,False,0.09878808096982539,435,0
HF_full_eq_sto3g,yoshida4,0.07711896368161343,new_h01_continuous_branch_calculation,-4.30706926159044e-05,0.9999999795343849,4.457305689736845e-15,False,0.09892154997214675,435,0
HF_full_eq_sto3g,yoshida4,0.07717683364779418,new_h01_continuous_branch_calculation,-4.318480066695304e-05,0.9999999793712963,4.2765139876179625e-15,False,0.09919259999878705,435,0
HF_full_eq_sto3g,yoshida4,0.0778465010748362,new_h01_continuous_branch_calculation,-4.4518747532875576e-05,0.9999999773825844,4.8257486798257345e-15,False,0.09891519090160728,435,0
HF_full_eq_sto3g,yoshida4,0.07790491698409414,new_h01_continuous_branch_calculation,-4.46362865675813e-05,0.999999977199881,4.348667207564492e-15,False,0.09858176298439503,435,0
HF_full_eq_sto3g,yoshida4,0.07857403846805897,new_h01_continuous_branch_calculation,-4.599608097133448e-05,0.9999999749934637,4.196262916378425e-15,False,0.0988388208206743,435,0
HF_full_eq_sto3g,yoshida4,0.07863300032039407,new_h01_continuous_branch_calculation,-4.6117088427933994e-05,0.9999999747885889,4.939413316457143e-15,False,0.09934827801771462,435,0
HF_full_eq_sto3g,yoshida4,0.07930157586128175,new_h01_continuous_branch_calculation,-4.750259419482773e-05,0.9999999723379744,4.004715872540048e-15,False,0.09892623987980187,435,0
HF_full_eq_sto3g,yoshida4,0.07936108365669403,new_h01_continuous_branch_calculation,-4.762710409698191e-05,0.9999999721080022,4.9901944043838846e-15,False,0.10029667499475181,435,0
HF_full_eq_sto3g,yoshida4,0.0800291132545045,audited_source_artifact,-4.9038148475067155e-05,0.9999999693829997,4.1112460751150426e-15,False,0.10052818292751908,435,0
HF_full_eq_sto3g,yoshida4,0.08008916699299395,audited_source_artifact,-4.916619122343547e-05,0.9999999691245649,4.325805294491574e-15,False,0.09903592080809176,435,0
HF_full_stretch150_sto3g,current_m3,0.18992689703657695,new_h01_continuous_branch_calculation,-8.655549421712099e-07,0.999999920978295,4.921001763447111e-15,False,2.7972821209114045,427,423
HF_full_stretch150_sto3g,current_m3,0.20109906745049325,new_h01_continuous_branch_calculation,-7.220866958030446e-07,0.9999998192383737,5.226841388896009e-15,False,0.19728565379045904,435,0
HF_full_stretch150_sto3g,current_m3,0.21227123786440952,new_h01_continuous_branch_calculation,8.311083289227864e-08,0.9999993664500952,4.793021551678823e-15,False,0.20124664600007236,435,0
HF_full_stretch150_sto3g,current_m3,0.2128119762683282,new_h01_continuous_branch_calculation,1.6637551469136753e-07,0.9999993133816083,4.693888519467971e-15,False,0.1970357750542462,435,0
HF_full_stretch150_sto3g,current_m3,0.22344340827832582,new_h01_continuous_branch_calculation,7.498949458592367e-06,0.9999888754076677,4.538066392126661e-15,False,0.1966104069724679,435,0
HF_full_stretch150_sto3g,current_m3,0.225330327813524,new_h01_continuous_branch_calculation,1.779657893951932e-05,0.9999544373819095,4.6184046502066e-15,False,0.19605829915963113,435,0
HF_full_stretch150_sto3g,current_m3,0.23461557869224212,new_h01_continuous_branch_calculation,-9.890599119686942e-06,0.999992084780149,7.645241979287024e-15,False,0.19612714904360473,435,0
HF_full_stretch150_sto3g,current_m3,0.23784867935871976,new_h01_continuous_branch_calculation,-7.718891320796036e-06,0.9999966549617165,4.236985296072575e-15,False,0.19603324006311595,435,0
HF_full_stretch150_sto3g,current_m3,0.24578774910615842,new_h01_continuous_branch_calculation,-6.023997523795136e-06,0.9999983378534719,4.136686098659843e-15,False,0.19625734793953598,435,0
HF_full_stretch150_sto3g,current_m3,0.25036703090391554,new_h01_continuous_branch_calculation,-6.366770784162213e-06,0.9999957202657974,5.318770058131871e-15,False,0.19775448204018176,435,0
HF_full_stretch150_sto3g,current_m3,0.2569599195200747,new_h01_continuous_branch_calculation,-5.771792248546297e-06,0.9999993199790452,3.681735618668196e-15,False,0.19386150012724102,435,0
HF_full_stretch150_sto3g,current_m3,0.26288538244911136,new_h01_continuous_branch_calculation,-5.67221809328396e-06,0.9999994909153664,3.841432859866616e-15,False,0.19615282909944654,435,0
HF_full_stretch150_sto3g,current_m3,0.2754037339943071,new_h01_continuous_branch_calculation,-5.624550686390342e-06,0.9999995865613508,2.613940789249755e-15,False,0.19715761486440897,435,0
