experiment_id,case_id,formula_id,grid_role,sign,absolute_time,time_hartree_inverse,selected_eigenbranch_id,principal_phase_radians,unwrapped_phase_radians,unwrap_integer,direct_shift_hartree,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,eigenpair_residual_2_norm,unitarity_residual_frobenius,branch_reliable,direct_cost,infeasible_error_budget
B,H4,two_term_center,decision_frozen_grid,1,0.27466617141711647,0.27466617141711647,0,-0.5039876385505319,-0.5039876385505319,0,-1.2432851881349904e-07,0.999999999999865,0.9999999999999969,0.9999999999999969,3.5334696581448763e-15,5.578498782568482e-13,True,70128819.80086634,False
B,H4,two_term_center,decision_frozen_grid,1,0.2760977699671984,0.2760977699671984,0,-0.5066144934223554,-0.5066144934223554,0,-1.26938194400239e-07,0.9999999999998588,0.9999999999999964,0.9999999999999964,3.4164045921490248e-15,5.604470244433955e-13,True,69766337.2244003,False
B,H4,two_term_center,decision_frozen_grid,1,0.2775368302094067,0.2775368302094067,0,-0.509255039848595,-0.509255039848595,0,-1.2960263617856072e-07,0.9999999999998548,0.9999999999999978,0.9999999999999978,1.4540498030774725e-15,5.610208881117224e-13,True,69405752.14192262,False
B,H4,two_term_center,decision_frozen_grid,1,0.27898339103512554,0.27898339103512554,0,-0.5119093491920403,-0.5119093491920403,0,-1.3232296658394205e-07,0.9999999999998481,0.9999999999999989,0.9999999999999989,1.9504819423555932e-15,5.602789207638814e-13,True,69047054.98662527,False
B,H4,two_term_center,decision_frozen_grid,1,0.28043749153844644,0.28043749153844644,0,-0.5145774931874595,-0.5145774931874595,0,-1.35100374887287e-07,0.9999999999998403,0.9999999999999967,0.9999999999999967,1.640883619464582e-15,5.599852958179845e-13,True,68690236.26441544,False
B,H4,two_term_center,decision_frozen_grid,1,0.28189917101722495,0.28189917101722495,0,-0.517259543943513,-0.517259543943513,0,-1.3793603081957428e-07,0.9999999999998366,0.9999999999999987,0.9999999999999987,2.5809032776736807e-15,5.576607647042292e-13,True,68335286.51594223,False
B,H4,two_term_center,decision_frozen_grid,1,0.28336846897414275,0.28336846897414275,0,-0.5199555739447324,-0.5199555739447324,0,-1.408311860462419e-07,0.9999999999998268,0.9999999999999991,0.9999999999999991,1.7872312520213557e-15,5.613917306277326e-13,True,67982196.35998723,False
B,H4,two_term_center,decision_frozen_grid,1,0.2848454251177746,0.2848454251177746,0,-0.5226656560534481,-0.5226656560534481,0,-1.4378706891804427e-07,0.9999999999998215,0.9999999999999982,0.9999999999999982,2.160715459486177e-15,5.613619798695925e-13,True,67630956.44770297,False
B,H4,two_term_center,decision_frozen_grid,1,0.28633007936366217,0.28633007936366217,0,-0.5253898635117817,-0.5253898635117817,0,-1.4680496107644103e-07,0.999999999999815,1.0000000000000013,1.0000000000000013,1.63476657159103e-15,5.57696985463055e-13,True,67281557.4950957,False
B,H4,two_term_center,decision_frozen_grid,1,0.2878224718353925,0.2878224718353925,0,-0.5281282699436137,-0.5281282699436137,0,-1.4988615415489903e-07,0.9999999999998088,1.0000000000000044,1.0000000000000044,1.554995206384561e-15,5.583542847244154e-13,True,66933990.26409555,False
B,H4,two_term_center,decision_frozen_grid,1,0.2893226428656823,0.2893226428656823,0,-0.53088094935658,-0.53088094935658,0,-1.5303197709037875e-07,0.9999999999997988,1.0000000000000044,1.0000000000000044,2.6747227010092762e-15,5.602673795932031e-13,True,66588245.57373088,False
B,H4,two_term_center,decision_frozen_grid,1,0.2908306329974682,0.2908306329974682,0,-0.533647976144074,-0.533647976144074,0,-1.562437974556019e-07,0.9999999999997868,0.9999999999999993,0.9999999999999993,1.4047219104928441e-15,5.598942377410496e-13,True,66244314.30014165,False
B,H4,two_term_center,decision_frozen_grid,1,0.29234648298500204,0.29234648298500204,0,-0.5364294250872437,-0.5364294250872437,0,-1.5952297727217513e-07,0.9999999999997797,0.9999999999999976,0.9999999999999976,2.0934471965472614e-15,5.587652165027205e-13,True,65902187.35773932,False
B,H4,two_term_center,decision_frozen_grid,1,0.29387023379495286,0.29387023379495286,0,-0.5392253713570343,-0.5392253713570343,0,-1.6287094295464044e-07,0.9999999999997702,0.9999999999999991,0.9999999999999991,2.2500324890492474e-15,5.583128244822531e-13,True,65561855.72794006,False
B,H4,two_term_center,decision_frozen_grid,1,0.2954019266075134,0.2954019266075134,0,-0.5420358905162034,-0.5420358905162034,0,-1.6628913113159172e-07,0.9999999999997606,0.9999999999999993,0.9999999999999993,2.9935139692128538e-15,5.579137559958678e-13,True,65223310.43615398,False
B,H4,two_term_center,decision_frozen_grid,1,0.29694160281751353,0.29694160281751353,0,-0.5448610585213683,-0.5448610585213683,0,-1.6977900396675238e-07,0.9999999999997551,1.0000000000000044,1.0000000000000044,4.384418499990463e-15,5.634790041332564e-13,True,64886542.55779821,False
B,H4,two_term_center,decision_frozen_grid,1,0.2984893040355387,0.2984893040355387,0,-0.5477009517250696,-0.5477009517250696,0,-1.733420835758892e-07,0.9999999999997418,1.0000000000000062,1.0000000000000062,3.3222903957826984e-15,5.562115945764482e-13,True,64551543.23186274,False
B,H4,two_term_center,decision_frozen_grid,1,0.3000450720890547,0.3000450720890547,0,-0.550555646877816,-0.550555646877816,0,-1.7697988896614447e-07,0.9999999999997271,0.9999999999999998,0.9999999999999998,2.362410258086847e-15,5.603157515033251e-13,True,64218303.63472514,False
B,H4,two_term_center,decision_frozen_grid,1,0.3016089490235376,0.3016089490235376,0,-0.5534252211301767,-0.5534252211301767,0,-1.8069399665421315e-07,0.9999999999997149,0.9999999999999958,0.9999999999999958,1.7838565287131146e-15,5.605260398365294e-13,True,63886815.0043983,False
B,H4,two_term_center,decision_frozen_grid,1,0.3031809771036106,0.3031809771036106,0,-0.5563097520348519,-0.5563097520348519,0,-1.8448598915199454e-07,0.9999999999997031,0.9999999999999956,0.9999999999999956,3.3133685190156202e-15,5.57683029733316e-13,True,63557068.61925411,False
B,H4,two_term_center,decision_frozen_grid,1,0.3047611988141861,0.3047611988141861,0,-0.5592093175487873,-0.5592093175487873,0,-1.8835751558476943e-07,0.99999999999969,0.9999999999999956,0.9999999999999956,2.0960463130669126e-15,5.608969315519475e-13,True,63229055.82193372,False
