experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,model_status,quality_class,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,E_fit_hartree,E_state_hartree,E_proxy_hartree,E_total_hartree,closure_residual_hartree
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.12,-0.12,not_identifiable,unresolved,4.24892919822554e-18,5.782411586589358e-16,3.2710259555911977e-16,2.220446049250313e-16,-5.739922294607102e-16,2.51138563099816e-16,1.0505799063408846e-16,-2.1779567572680578e-16,5.739922294607102e-16,2.51138563099816e-16,1.0505799063408846e-16,2.1779567572680578e-16,2.465190328815662e-32
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.12,-0.12,not_identifiable,unresolved,4.442743994151338e-18,2.231019780926049e-16,3.2710259555911977e-16,2.220446049250313e-16,-2.1865923409845355e-16,-1.0400061746651488e-16,1.0505799063408846e-16,-2.1760186093087996e-16,2.1865923409845355e-16,1.0400061746651488e-16,1.0505799063408846e-16,2.1760186093087996e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.12,-0.12,not_identifiable,unresolved,1.1653935393850188e-17,1.1564823173178715e-16,3.2710259555911977e-16,2.220446049250313e-16,-1.0399429633793696e-16,-2.1145436382733262e-16,1.0505799063408846e-16,-2.1039066953118113e-16,1.0399429633793696e-16,2.1145436382733262e-16,1.0505799063408846e-16,2.1039066953118113e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.18,-0.18,not_identifiable,unresolved,4.2457293507113195e-17,-6.528967807360033e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.953540742431165e-16,1.3084103822362466e-18,-2.1011598126817692e-16,4.865465033571758e-16,6.953540742431165e-16,1.3084103822362466e-18,2.1011598126817692e-16,4.865465033571758e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.18,-0.18,not_identifiable,unresolved,3.6619943793462004e-17,-6.649773324577761e-16,-6.542051911182395e-16,-4.440892098500626e-16,7.015972762512381e-16,-1.0772141339536585e-17,-2.1011598126817692e-16,4.807091536435246e-16,7.015972762512381e-16,1.0772141339536585e-17,2.1011598126817692e-16,4.807091536435246e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.18,-0.18,not_identifiable,unresolved,3.7246068098457974e-17,-6.528967807360031e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.901428488344611e-16,1.3084103822364438e-18,-2.1011598126817692e-16,4.813352779485206e-16,6.901428488344611e-16,1.3084103822364438e-18,2.1011598126817692e-16,4.813352779485206e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.18,-0.18,not_identifiable,unresolved,4.268743556678359e-17,-6.457026271691449e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.883900627359285e-16,8.50256394909466e-18,-2.1011598126817692e-16,4.867766454168462e-16,6.883900627359285e-16,8.50256394909466e-18,2.1011598126817692e-16,4.867766454168462e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.18,-0.18,not_identifiable,unresolved,4.7335384251806854e-17,-6.411210872958747e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.884564715476816e-16,1.3084103822364832e-17,-2.1011598126817692e-16,4.914245941018695e-16,6.884564715476816e-16,1.3084103822364832e-17,2.1011598126817692e-16,4.914245941018695e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.18,-0.18,not_identifiable,unresolved,2.8805309303672565e-17,-6.938893903907228e-16,-6.542051911182395e-16,-4.440892098500626e-16,7.226946996943954e-16,-3.9684199272483304e-17,-2.1011598126817692e-16,4.728945191537352e-16,7.226946996943954e-16,3.9684199272483304e-17,2.1011598126817692e-16,4.728945191537352e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.18,-0.18,not_identifiable,unresolved,3.093044177370396e-17,-6.411210872958751e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.720515290695791e-16,1.3084103822364438e-17,-2.1011598126817692e-16,4.750196516237666e-16,6.720515290695791e-16,1.3084103822364438e-17,2.1011598126817692e-16,4.750196516237666e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.18,-0.18,not_identifiable,unresolved,5.048494825934122e-17,-6.553399798134604e-16,-6.542051911182395e-16,-4.440892098500626e-16,7.058249280728017e-16,-1.1347886952209133e-18,-2.1011598126817692e-16,4.945741581094038e-16,7.058249280728017e-16,1.1347886952209133e-18,2.1011598126817692e-16,4.945741581094038e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.18,-0.18,not_identifiable,unresolved,5.3905321487251694e-17,-5.887846720064156e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.426899934936672e-16,6.542051911182396e-17,-2.1011598126817692e-16,4.979945313373143e-16,6.426899934936672e-16,6.542051911182396e-17,2.1011598126817692e-16,4.979945313373143e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.18,-0.18,not_identifiable,unresolved,1.751388322914627e-17,-5.396917480816734e-16,-6.542051911182395e-16,-4.440892098500626e-16,5.572056313108196e-16,1.1451344303656616e-16,-2.1011598126817692e-16,4.616030930792089e-16,5.572056313108196e-16,1.1451344303656616e-16,2.1011598126817692e-16,4.616030930792089e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.18,-0.18,not_identifiable,unresolved,1.797145751576837e-17,-5.887846720064157e-16,-6.542051911182395e-16,-4.440892098500626e-16,6.06756129522184e-16,6.542051911182386e-17,-2.1011598126817692e-16,4.62060667365831e-16,6.06756129522184e-16,6.542051911182386e-17,2.1011598126817692e-16,4.62060667365831e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.18,-0.18,not_identifiable,unresolved,4.9628168965416776e-17,-8.480870326997724e-16,-6.542051911182395e-16,-4.440892098500626e-16,8.977152016651891e-16,-1.9388184158153287e-16,-2.1011598126817692e-16,4.937173788154793e-16,8.977152016651891e-16,1.9388184158153287e-16,2.1011598126817692e-16,4.937173788154793e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.27,-0.27,not_identifiable,unresolved,1.2165056250440188e-16,2.993663194963668e-16,2.9075786271921755e-16,0.0,-1.777157569919649e-16,8.608456777149237e-18,2.9075786271921755e-16,1.2165056250440188e-16,1.777157569919649e-16,8.608456777149237e-18,2.9075786271921755e-16,1.2165056250440188e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.27,-0.27,not_identifiable,unresolved,1.0184428555294284e-16,3.01970382855222e-16,2.9075786271921755e-16,0.0,-2.0012609730227914e-16,1.121252013600443e-17,2.9075786271921755e-16,1.0184428555294284e-16,2.0012609730227914e-16,1.121252013600443e-17,2.9075786271921755e-16,1.0184428555294284e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.27,-0.27,not_identifiable,unresolved,1.0364189386861224e-16,2.8098637449119164e-16,2.9075786271921755e-16,0.0,-1.773444806225794e-16,-9.771488228025912e-18,2.9075786271921755e-16,1.0364189386861224e-16,1.773444806225794e-16,9.771488228025912e-18,2.9075786271921755e-16,1.0364189386861224e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.27,-0.27,not_identifiable,unresolved,1.2169266613864195e-16,2.762707758037137e-16,2.9075786271921755e-16,0.0,-1.5457810966507173e-16,-1.4487086915503863e-17,2.9075786271921755e-16,1.2169266613864195e-16,1.5457810966507173e-16,1.4487086915503863e-17,2.9075786271921755e-16,1.2169266613864195e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.27,-0.27,not_identifiable,unresolved,1.3896018557304575e-16,3.138727475293925e-16,2.9075786271921755e-16,0.0,-1.7491256195634677e-16,2.3114884810174973e-17,2.9075786271921755e-16,1.3896018557304575e-16,1.7491256195634677e-16,2.3114884810174973e-17,2.9075786271921755e-16,1.3896018557304575e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.27,-0.27,not_identifiable,unresolved,7.516437362421105e-17,3.3409489166960727e-16,2.9075786271921755e-16,0.0,-2.589305180453962e-16,4.3337028950389724e-17,2.9075786271921755e-16,7.516437362421105e-17,2.589305180453962e-16,4.3337028950389724e-17,2.9075786271921755e-16,7.516437362421105e-17,2.465190328815662e-32
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.27,-0.27,not_identifiable,unresolved,8.226887980326093e-17,2.560126634002741e-16,2.9075786271921755e-16,0.0,-1.7374378359701317e-16,-3.4745199318943445e-17,2.9075786271921755e-16,8.226887980326093e-17,1.7374378359701317e-16,3.4745199318943445e-17,2.9075786271921755e-16,8.226887980326093e-17,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.27,-0.27,not_identifiable,unresolved,1.4893884404510916e-16,2.5699607051508254e-16,2.9075786271921755e-16,0.0,-1.0805722646997338e-16,-3.376179220413501e-17,2.9075786271921755e-16,1.4893884404510916e-16,1.0805722646997338e-16,3.376179220413501e-17,2.9075786271921755e-16,1.4893884404510916e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.27,-0.27,not_identifiable,unresolved,1.6367391886368123e-16,3.250512834789429e-16,2.9075786271921755e-16,0.0,-1.6137736461526167e-16,3.429342075972535e-17,2.9075786271921755e-16,1.6367391886368123e-16,1.6137736461526167e-16,3.429342075972535e-17,2.9075786271921755e-16,1.6367391886368123e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.27,-0.27,not_identifiable,unresolved,4.3143441815074643e-17,2.5699607051508254e-16,2.9075786271921755e-16,0.0,-2.138526287000079e-16,-3.376179220413501e-17,2.9075786271921755e-16,4.3143441815074643e-17,2.138526287000079e-16,3.376179220413501e-17,2.9075786271921755e-16,4.3143441815074643e-17,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.27,-0.27,not_identifiable,unresolved,3.9495630971702234e-17,1.9831286941564868e-16,2.9075786271921755e-16,0.0,-1.5881723844394646e-16,-9.244499330356886e-17,2.9075786271921755e-16,3.9495630971702234e-17,1.5881723844394646e-16,9.244499330356886e-17,2.9075786271921755e-16,3.9495630971702234e-17,1.232595164407831e-32
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.27,-0.27,not_identifiable,unresolved,1.445138277909004e-16,2.5699607051508254e-16,2.9075786271921755e-16,0.0,-1.1248224272418214e-16,-3.376179220413501e-17,2.9075786271921755e-16,1.445138277909004e-16,1.1248224272418214e-16,3.376179220413501e-17,2.9075786271921755e-16,1.445138277909004e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.4,-0.4,not_identifiable,unresolved,-3.804510955474447e-16,-3.9173806844160206e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.1286972894157344e-17,7.85046229341669e-19,2.736107001041502e-16,2.856827192276492e-16,1.1286972894157344e-17,7.85046229341669e-19,2.736107001041502e-16,2.856827192276492e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.4,-0.4,not_identifiable,unresolved,-3.749011002059148e-16,-4.0332320816460765e-16,-3.9252311467094373e-16,-6.661338147750939e-16,2.842210795869283e-17,-1.080009349366392e-17,2.736107001041502e-16,2.912327145691791e-16,2.842210795869283e-17,1.080009349366392e-17,2.736107001041502e-16,2.912327145691791e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.4,-0.4,not_identifiable,unresolved,-3.804569050954447e-16,-3.917380684416018e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.1281163346157101e-17,7.850462293419156e-19,2.736107001041502e-16,2.856769096796492e-16,1.1281163346157101e-17,7.850462293419156e-19,2.736107001041502e-16,2.856769096796492e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.4,-0.4,not_identifiable,unresolved,-3.9188214668291087e-16,-3.859759734048396e-16,-3.9252311467094373e-16,-6.661338147750939e-16,-5.90617327807129e-18,6.5471412661041515e-18,2.736107001041502e-16,2.7425166809218306e-16,5.90617327807129e-18,6.5471412661041515e-18,2.736107001041502e-16,2.7425166809218306e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.4,-0.4,not_identifiable,unresolved,-3.7358296029278485e-16,-3.846726523775249e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.1089692084740074e-17,7.85046229341881e-18,2.736107001041502e-16,2.925508544823091e-16,1.1089692084740074e-17,7.85046229341881e-18,2.736107001041502e-16,2.925508544823091e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.4,-0.4,not_identifiable,unresolved,-3.6997012601002393e-16,-3.9898639947466563e-16,-3.9252311467094373e-16,-6.661338147750939e-16,2.90162734646417e-17,-6.463284803721902e-18,2.736107001041502e-16,2.9616368876507e-16,2.90162734646417e-17,6.463284803721902e-18,2.736107001041502e-16,2.9616368876507e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.4,-0.4,not_identifiable,unresolved,-3.736012487553429e-16,-3.8467265237752507e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.1071403622182144e-17,7.850462293418663e-18,2.736107001041502e-16,2.92532566019751e-16,1.1071403622182144e-17,7.850462293418663e-18,2.736107001041502e-16,2.92532566019751e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.4,-0.4,not_identifiable,unresolved,-3.8732103724775557e-16,-3.8163916471489756e-16,-3.9252311467094373e-16,-6.661338147750939e-16,-5.681872532858013e-18,1.088394995604617e-17,2.736107001041502e-16,2.7881277752733835e-16,5.681872532858013e-18,1.088394995604617e-17,2.736107001041502e-16,2.7881277752733835e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.4,-0.4,not_identifiable,unresolved,-3.4307476007842145e-16,-3.532708032038493e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.019604312542783e-17,3.925231146709445e-17,2.736107001041502e-16,3.2305905469667247e-16,1.019604312542783e-17,3.925231146709445e-17,2.736107001041502e-16,3.2305905469667247e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.4,-0.4,not_identifiable,unresolved,-2.6375469953434836e-16,-4.163336342344337e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.5257893470008534e-16,-2.3810519563489973e-17,2.736107001041502e-16,4.0237911524074556e-16,1.5257893470008534e-16,2.3810519563489973e-17,2.736107001041502e-16,4.0237911524074556e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.4,-0.4,not_identifiable,unresolved,-3.4311481965965423e-16,-3.5327080320384933e-16,-3.9252311467094373e-16,-6.661338147750939e-16,1.0155983544195099e-17,3.92523114670944e-17,2.736107001041502e-16,3.230189951154397e-16,1.0155983544195099e-17,3.92523114670944e-17,2.736107001041502e-16,3.230189951154397e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.4,-0.4,not_identifiable,unresolved,-4.0954395797076184e-16,-2.7755575615628914e-16,-3.9252311467094373e-16,-6.661338147750939e-16,-1.319882018144727e-16,1.149673585146546e-16,2.736107001041502e-16,2.565898568043321e-16,1.319882018144727e-16,1.149673585146546e-16,2.736107001041502e-16,2.565898568043321e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,1,0.05,0.05,not_identifiable,unresolved,3.3377767574484735e-19,-5.206887427482354e-16,-4.906538933386797e-16,4.440892098500626e-16,5.210225204239803e-16,-3.003484940955569e-17,-9.347431031887423e-16,-4.4375543217431776e-16,5.210225204239803e-16,3.003484940955569e-17,9.347431031887423e-16,4.4375543217431776e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,1,0.05,0.05,not_identifiable,unresolved,2.905623122245731e-19,-5.898059818321144e-16,-4.906538933386797e-16,4.440892098500626e-16,5.900965441443389e-16,-9.915208849343469e-17,-9.347431031887423e-16,-4.4379864753783804e-16,5.900965441443389e-16,9.915208849343469e-17,9.347431031887423e-16,4.4379864753783804e-16,-4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,1,0.05,0.05,not_identifiable,unresolved,2.9548145036467816e-19,-4.586564283557695e-16,-4.906538933386797e-16,4.440892098500626e-16,4.589519098061342e-16,3.1997464982910206e-17,-9.347431031887423e-16,-4.4379372839969796e-16,4.589519098061342e-16,3.1997464982910206e-17,9.347431031887423e-16,4.4379372839969796e-16,4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,1,0.05,0.05,not_identifiable,unresolved,3.3612291045513897e-19,-3.469446951953614e-16,-4.906538933386797e-16,4.440892098500626e-16,3.4728081810581657e-16,1.437091981433183e-16,-9.347431031887423e-16,-4.4375308693960746e-16,3.4728081810581657e-16,1.437091981433183e-16,9.347431031887423e-16,4.4375308693960746e-16,4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,1,0.05,0.05,not_identifiable,unresolved,3.6923315827905624e-19,-5.784797074397937e-16,-4.906538933386797e-16,4.440892098500626e-16,5.788489405980727e-16,-8.782581410111396e-17,-9.347431031887423e-16,-4.4371997669178355e-16,5.788489405980727e-16,8.782581410111396e-17,9.347431031887423e-16,4.4371997669178355e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,1,0.05,0.05,not_identifiable,unresolved,2.328515760952209e-19,-8.326672684688674e-16,-4.906538933386797e-16,4.440892098500626e-16,8.329001200449627e-16,-3.420133751301877e-16,-9.347431031887423e-16,-4.438563582739674e-16,8.329001200449627e-16,3.420133751301877e-16,9.347431031887423e-16,4.438563582739674e-16,4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,1,0.05,0.05,not_identifiable,unresolved,2.4867660483450624e-19,-3.832019235040187e-16,-4.906538933386797e-16,4.440892098500626e-16,3.8345060010885323e-16,1.0745196983466101e-16,-9.347431031887423e-16,-4.438405332452281e-16,3.8345060010885323e-16,1.0745196983466101e-16,9.347431031887423e-16,4.438405332452281e-16,4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,1,0.05,0.05,not_identifiable,unresolved,3.9316479304778097e-19,-1.3877787807814457e-16,-4.906538933386797e-16,4.440892098500626e-16,1.3917104287119235e-16,3.5187601526053516e-16,-9.347431031887423e-16,-4.4369604505701484e-16,1.3917104287119235e-16,3.5187601526053516e-16,9.347431031887423e-16,4.4369604505701484e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,1,0.05,0.05,not_identifiable,unresolved,4.157693684738624e-19,-6.554595777366206e-16,-4.906538933386797e-16,4.440892098500626e-16,6.558753471050944e-16,-1.6480568439794086e-16,-9.347431031887423e-16,-4.436734404815888e-16,6.558753471050944e-16,1.6480568439794086e-16,9.347431031887423e-16,4.436734404815888e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,1,0.05,0.05,not_identifiable,unresolved,1.4379605918755693e-19,-1.1102230246251565e-15,-4.906538933386797e-16,4.440892098500626e-16,1.110366820684344e-15,-6.195691312864768e-16,-9.347431031887423e-16,-4.4394541379087506e-16,1.110366820684344e-15,6.195691312864768e-16,9.347431031887423e-16,4.4394541379087506e-16,-4.930380657631324e-32
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,1,0.05,0.05,not_identifiable,unresolved,1.5169878132430664e-19,-2.277174302730028e-16,-4.906538933386797e-16,4.440892098500626e-16,2.278691290543271e-16,2.629364630656769e-16,-9.347431031887423e-16,-4.4393751106873833e-16,2.278691290543271e-16,2.629364630656769e-16,9.347431031887423e-16,4.4393751106873833e-16,0.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,1,0.05,0.05,not_identifiable,unresolved,3.8813978329286164e-19,5.551115123125783e-16,-4.906538933386797e-16,4.440892098500626e-16,-5.547233725292854e-16,1.045765405651258e-15,-9.347431031887423e-16,-4.4370107006676977e-16,5.547233725292854e-16,1.045765405651258e-15,9.347431031887423e-16,4.4370107006676977e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,1,0.08,0.08,not_identifiable,unresolved,2.1182069516237445e-18,2.448362927760013e-16,2.453269466693398e-16,0.0,-2.4271808582437757e-16,-4.906538933385062e-19,2.453269466693398e-16,2.1182069516237445e-18,2.4271808582437757e-16,4.906538933385062e-19,2.453269466693398e-16,2.1182069516237445e-18,-8.08890576642639e-33
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,1,0.08,0.08,not_identifiable,unresolved,1.8422236035160715e-18,3.0357660829594124e-16,2.453269466693398e-16,0.0,-3.017343846924252e-16,5.824966162660143e-17,2.453269466693398e-16,1.8422236035160715e-18,3.017343846924252e-16,5.824966162660143e-17,2.453269466693398e-16,1.8422236035160715e-18,-7.703719777548943e-33
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,1,0.08,0.08,not_identifiable,unresolved,1.8734432756691645e-18,2.4483629277600116e-16,2.453269466693398e-16,0.0,-2.42962849500332e-16,-4.906538933386541e-19,2.453269466693398e-16,1.8734432756691645e-18,2.42962849500332e-16,4.906538933386541e-19,2.453269466693398e-16,1.8734432756691645e-18,4.622231866529366e-33
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,1,0.08,0.08,not_identifiable,unresolved,2.1327432106664765e-18,1.734723475976807e-16,2.453269466693398e-16,0.0,-1.7133960438701424e-16,-7.18545990716591e-17,2.453269466693398e-16,2.1327432106664765e-18,1.7133960438701424e-16,7.18545990716591e-17,2.453269466693398e-16,2.1327432106664765e-18,1.771855548836257e-32
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,1,0.08,0.08,not_identifiable,unresolved,2.3450864087388435e-18,2.4042040773595303e-16,2.453269466693398e-16,0.0,-2.3807532132721417e-16,-4.906538933386787e-18,2.453269466693398e-16,2.3450864087388435e-18,2.3807532132721417e-16,4.906538933386787e-18,2.453269466693398e-16,2.3450864087388435e-18,1.348150961071065e-32
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,1,0.08,0.08,not_identifiable,unresolved,1.4735711599942529e-18,5.204170427930421e-16,2.453269466693398e-16,0.0,-5.189434716330479e-16,2.750900961237023e-16,2.453269466693398e-16,1.4735711599942529e-18,5.189434716330479e-16,2.750900961237023e-16,2.453269466693398e-16,1.4735711599942529e-18,2.1377822382698318e-32
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,1,0.08,0.08,not_identifiable,unresolved,1.5745701270798474e-18,2.404204077359531e-16,2.453269466693398e-16,0.0,-2.388458376088733e-16,-4.906538933386689e-18,2.453269466693398e-16,1.5745701270798474e-18,2.388458376088733e-16,4.906538933386689e-18,2.453269466693398e-16,1.5745701270798474e-18,-1.617781153285278e-32
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,1,0.08,0.08,not_identifiable,unresolved,2.4974968642606292e-18,8.673617379884035e-17,2.453269466693398e-16,0.0,-8.423867693457972e-17,-1.5859077287049946e-16,2.453269466693398e-16,2.4974968642606292e-18,8.423867693457972e-17,1.5859077287049946e-16,2.453269466693398e-16,2.4974968642606292e-18,1.3866695599588098e-32
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,1,0.08,0.08,not_identifiable,unresolved,2.643722943246256e-18,2.2079425200240585e-16,2.453269466693398e-16,0.0,-2.181505290591596e-16,-2.4532694666933962e-17,2.453269466693398e-16,2.643722943246256e-18,2.181505290591596e-16,2.4532694666933962e-17,2.453269466693398e-16,2.643722943246256e-18,-6.162975822039155e-33
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,1,0.08,0.08,not_identifiable,unresolved,9.085969737854685e-19,6.938893903907228e-16,2.453269466693398e-16,0.0,-6.929807934169373e-16,4.48562443721383e-16,2.453269466693398e-16,9.085969737854685e-19,6.929807934169373e-16,4.48562443721383e-16,2.453269466693398e-16,9.085969737854685e-19,-1.1362986671884692e-32
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,1,0.08,0.08,not_identifiable,unresolved,9.559616304647825e-19,2.207942520024059e-16,2.453269466693398e-16,0.0,-2.1983829037194111e-16,-2.4532694666933912e-17,2.453269466693398e-16,9.559616304647825e-19,2.1983829037194111e-16,2.4532694666933912e-17,2.453269466693398e-16,9.559616304647825e-19,-2.04148574105047e-32
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,1,0.08,0.08,not_identifiable,unresolved,2.4644999660451697e-18,-1.734723475976807e-16,2.453269466693398e-16,0.0,1.759368475637259e-16,-4.187992942670205e-16,2.453269466693398e-16,2.4644999660451697e-18,1.759368475637259e-16,4.187992942670205e-16,2.453269466693398e-16,2.4644999660451697e-18,1.1555579666323415e-32
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,1,0.12,0.12,not_identifiable,unresolved,1.0004408288088462e-17,3.367871094334127e-16,3.2710259555911977e-16,2.220446049250313e-16,-3.2678270114532424e-16,9.684513874292941e-18,1.0505799063408846e-16,-2.1204019663694284e-16,3.2678270114532424e-16,9.684513874292941e-18,1.0505799063408846e-16,2.1204019663694284e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,1,0.12,0.12,not_identifiable,unresolved,8.6823530394424e-18,3.1803263726241465e-16,3.2710259555911977e-16,2.220446049250313e-16,-3.0935028422297224e-16,-9.069958296705116e-18,1.0505799063408846e-16,-2.133622518855889e-16,3.0935028422297224e-16,9.069958296705116e-18,1.0505799063408846e-16,2.133622518855889e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,1,0.12,0.12,not_identifiable,unresolved,8.829827025036174e-18,3.1610967130259063e-16,3.2710259555911977e-16,2.220446049250313e-16,-3.0727984427755444e-16,-1.0992924256529139e-17,1.0505799063408846e-16,-2.1321477789999512e-16,3.0727984427755444e-16,1.0992924256529139e-17,1.0505799063408846e-16,2.1321477789999512e-16,0.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,1,0.12,0.12,not_identifiable,unresolved,1.0069342822117234e-17,3.6140072416183483e-16,3.2710259555911977e-16,2.220446049250313e-16,-3.5133138133971757e-16,3.429812860271506e-17,1.0505799063408846e-16,-2.1197526210291408e-16,3.5133138133971757e-16,3.429812860271506e-17,1.0505799063408846e-16,2.1197526210291408e-16,2.465190328815662e-32
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,1,0.12,0.12,not_identifiable,unresolved,1.1096061302437687e-17,3.531068409705666e-16,3.2710259555911977e-16,2.220446049250313e-16,-3.420107796681289e-16,2.6004245411446827e-17,1.0505799063408846e-16,-2.109485436225936e-16,3.420107796681289e-16,2.6004245411446827e-17,1.0505799063408846e-16,2.109485436225936e-16,0.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,1,0.12,0.12,not_identifiable,unresolved,6.915333579858816e-18,1.734723475976807e-16,3.2710259555911977e-16,2.220446049250313e-16,-1.6655701401782189e-16,-1.5363024796143906e-16,1.0505799063408846e-16,-2.1512927134517248e-16,1.6655701401782189e-16,1.5363024796143906e-16,1.0505799063408846e-16,2.1512927134517248e-16,-2.465190328815662e-32
