experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,echo_real,echo_imaginary,echo_overlap_magnitude,echo_principal_phase_radians,echo_unwrapped_phase_radians,echo_unwrap_integer,proxy_imag_hartree,proxy_arg_hartree,unitarity_residual_frobenius,unitary_cold_repeatability_frobenius,proxy_repeatability_error_hartree,proxy_noise_hartree,signal_to_noise_rho,quality_class
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.15,-0.15,0.9999999999999992,-6.136488315229683e-11,0.9999999999999992,-6.136488315229688e-11,-6.136488315229688e-11,0,4.090992210153122e-10,4.0909922101531256e-10,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,69.42397583865636,marginal
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.15,-0.15,0.9999999999999992,5.944249779898936e-11,0.9999999999999992,5.944249779898941e-11,5.944249779898941e-11,0,-3.9628331865992905e-10,-3.962833186599294e-10,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,67.24912228292838,marginal
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.15,-0.15,1.0,1.8235112952690265e-10,1.0,1.8235112952690265e-10,1.8235112952690265e-10,0,-1.2156741968460177e-09,-1.2156741968460177e-09,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,206.2994299037226,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.15,-0.15,0.9999999999999998,6.154374839612009e-11,0.9999999999999998,6.15437483961201e-11,6.15437483961201e-11,0,-4.1029165597413397e-10,-4.10291655974134e-10,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,69.62633157906808,marginal
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.15,-0.15,0.9999999999999996,-3.074996632470145e-10,0.9999999999999996,-3.0749966324701463e-10,-3.0749966324701463e-10,0,2.0499977549800966e-09,2.049997754980098e-09,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,347.8838073996507,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.15,-0.15,0.9999999999999996,-4.287965295335372e-11,0.9999999999999996,-4.287965295335374e-11,-4.287965295335374e-11,0,2.8586435302235813e-10,2.858643530223583e-10,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,48.51106753052095,marginal
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.15,-0.15,1.0000000000000013,2.263429917318899e-10,1.0000000000000013,2.2634299173188958e-10,2.2634299173188958e-10,0,-1.5089532782125994e-09,-1.5089532782125973e-09,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,256.06877389867196,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.15,-0.15,1.000000000000001,-3.827701870739997e-11,1.000000000000001,-3.827701870739992e-11,-3.827701870739992e-11,0,2.551801247159998e-10,2.551801247159995e-10,8.839148494593693e-13,0.0,0.0,5.892765663062462e-12,43.30396613521249,marginal
B,H4,m5_best,rhf,-1,0.175,-0.175,0.9999999999999911,2.916323738055837e-09,0.9999999999999911,2.916323738055863e-09,2.916323738055863e-09,0,-1.6664707074604786e-08,-1.6664707074604935e-08,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,3314.645340443105,resolved
B,H4,m5_best,cisd,-1,0.175,-0.175,0.9999999999999964,2.437804098063432e-10,0.9999999999999964,2.4378040980634407e-10,2.4378040980634407e-10,0,-1.393030913179104e-09,-1.393030913179109e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,277.0767829756063,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.175,-0.175,0.999999999999996,9.578055289500197e-11,0.999999999999996,9.578055289500235e-11,9.578055289500235e-11,0,-5.473174451142969e-10,-5.473174451142992e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,108.86259272783248,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.175,-0.175,0.9999999999999962,1.7893641971779284e-10,0.9999999999999962,1.789364197177935e-10,1.789364197177935e-10,0,-1.0224938269588162e-09,-1.0224938269588202e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,203.37617601005783,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.175,-0.175,0.9999999999999967,2.639074075895318e-10,0.9999999999999967,2.639074075895327e-10,2.639074075895327e-10,0,-1.508042329083039e-09,-1.508042329083044e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,299.95279586422663,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.175,-0.175,0.9999999999999967,1.80751541555349e-10,0.9999999999999967,1.807515415553496e-10,1.807515415553496e-10,0,-1.0328659517448516e-09,-1.032865951744855e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,205.4392134783202,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.175,-0.175,0.9999999999999964,-1.3377502131063612e-10,0.9999999999999964,-1.3377502131063658e-10,-1.3377502131063658e-10,0,7.64428693203635e-10,7.644286932036376e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,152.04647730590438,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.175,-0.175,0.9999999999999961,1.2799972193278109e-10,0.9999999999999961,1.2799972193278158e-10,1.2799972193278158e-10,0,-7.314269824730348e-10,-7.314269824730376e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,145.4823675252691,resolved
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.175,-0.175,0.9999999999999968,3.954884750845205e-10,0.9999999999999968,3.954884750845218e-10,3.954884750845218e-10,0,-2.259934143340117e-09,-2.2599341433401246e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,449.5056615394034,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.175,-0.175,0.9999999999999968,1.3371372932502457e-10,0.9999999999999968,1.33713729325025e-10,1.33713729325025e-10,0,-7.640784532858547e-10,-7.640784532858572e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,151.97681384849642,resolved
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.175,-0.175,0.9999999999999971,-6.665214905870807e-10,0.9999999999999971,-6.665214905870827e-10,-6.665214905870827e-10,0,3.808694231926175e-09,3.808694231926187e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,757.5573055385389,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.175,-0.175,0.9999999999999964,-9.312246460058127e-11,0.9999999999999964,-9.31224646005816e-11,-9.31224646005816e-11,0,5.321283691461787e-10,5.321283691461806e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,105.84145352280666,resolved
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.175,-0.175,0.999999999999998,4.9279269231364e-10,0.999999999999998,4.92792692313641e-10,4.92792692313641e-10,0,-2.8159582417922285e-09,-2.8159582417922347e-09,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,560.1000259562215,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.175,-0.175,0.9999999999999981,-8.0606334107447e-11,0.9999999999999981,-8.060633410744715e-11,-8.060633410744715e-11,0,4.6060762347112574e-10,4.606076234711266e-10,8.798297973158058e-13,0.0,0.0,5.027598841804605e-12,91.61582655345576,marginal
B,H4,m5_best,rhf,-1,0.2,-0.2,0.9999999999999925,5.660757584902143e-09,0.9999999999999925,5.660757584902186e-09,5.660757584902186e-09,0,-2.8303787924510715e-08,-2.830378792451093e-08,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,6467.743954702265,resolved
B,H4,m5_best,cisd,-1,0.2,-0.2,0.9999999999999977,4.757847413213041e-10,0.9999999999999977,4.757847413213052e-10,4.757847413213052e-10,0,-2.37892370660652e-09,-2.378923706606526e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,543.6116700400343,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.2,-0.2,0.9999999999999971,1.8572475540688194e-10,0.9999999999999971,1.8572475540688248e-10,1.8572475540688248e-10,0,-9.286237770344097e-10,-9.286237770344124e-10,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,212.20130804138344,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.2,-0.2,0.9999999999999972,3.4831250839313654e-10,0.9999999999999972,3.4831250839313753e-10,3.4831250839313753e-10,0,-1.7415625419656827e-09,-1.7415625419656875e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,397.96724850315854,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.2,-0.2,0.9999999999999977,5.152831761209312e-10,0.9999999999999977,5.152831761209325e-10,5.152831761209325e-10,0,-2.576415880604656e-09,-2.5764158806046623e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,588.7409233358909,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.2,-0.2,0.9999999999999974,3.526954232141444e-10,0.9999999999999974,3.5269542321414526e-10,3.5269542321414526e-10,0,-1.7634771160707219e-09,-1.7634771160707262e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,402.97498296491233,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.2,-0.2,0.9999999999999974,-2.6335893015919e-10,0.9999999999999974,-2.6335893015919065e-10,-2.6335893015919065e-10,0,1.3167946507959498e-09,1.316794650795953e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,300.90285671249114,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.2,-0.2,0.9999999999999971,2.4846747055662366e-10,0.9999999999999971,2.484674705566244e-10,2.484674705566244e-10,0,-1.2423373527831183e-09,-1.2423373527831218e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,283.8885001751133,resolved
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.2,-0.2,0.999999999999998,7.740912875974765e-10,0.999999999999998,7.74091287597478e-10,7.74091287597478e-10,0,-3.870456437987382e-09,-3.8704564379873895e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,884.4442056836142,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.2,-0.2,0.9999999999999979,2.622648886257961e-10,0.9999999999999979,2.622648886257967e-10,2.622648886257967e-10,0,-1.3113244431289806e-09,-1.3113244431289832e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,299.6528507887834,resolved
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.2,-0.2,0.9999999999999978,-1.303699022210574e-09,0.9999999999999978,-1.3036990222105768e-09,-1.3036990222105768e-09,0,6.518495111052869e-09,6.518495111052884e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,1489.551768148972,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.2,-0.2,0.9999999999999972,-1.825795625798321e-10,0.9999999999999972,-1.8257956257983262e-10,-1.8257956257983262e-10,0,9.128978128991605e-10,9.128978128991631e-10,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,208.60774276528335,resolved
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.2,-0.2,0.9999999999999989,9.6876216147319e-10,0.9999999999999989,9.68762161473191e-10,9.68762161473191e-10,0,-4.84381080736595e-09,-4.843810807365955e-09,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,1106.8669730927613,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.2,-0.2,0.9999999999999989,-1.5235729344809101e-10,0.9999999999999989,-1.523572934480912e-10,-1.523572934480912e-10,0,7.617864672404551e-10,7.617864672404559e-10,8.752290790340555e-13,0.0,0.0,4.376145395170277e-12,174.07704691009556,resolved
B,H4,m5_best,rhf,-1,0.225,-0.225,0.9999999999999921,1.0149760532041086e-08,0.9999999999999921,1.0149760532041165e-08,1.0149760532041165e-08,0,-4.511004680907149e-08,-4.511004680907184e-08,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,11513.604260456874,resolved
B,H4,m5_best,cisd,-1,0.225,-0.225,0.9999999999999976,8.583760282865417e-10,0.9999999999999976,8.583760282865437e-10,8.583760282865437e-10,0,-3.815004570162407e-09,-3.815004570162416e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,973.7177409412766,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.225,-0.225,0.9999999999999969,3.326285089542774e-10,0.9999999999999969,3.326285089542784e-10,3.326285089542784e-10,0,-1.4783489286856772e-09,-1.478348928685682e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,377.32447044001674,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.225,-0.225,0.9999999999999972,6.265215562063081e-10,0.9999999999999972,6.265215562063099e-10,6.265215562063099e-10,0,-2.7845402498058136e-09,-2.7845402498058215e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,710.7085173126151,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.225,-0.225,0.9999999999999978,9.300741136852092e-10,0.9999999999999978,9.300741136852113e-10,9.300741136852113e-10,0,-4.133662727489819e-09,-4.133662727489828e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,1055.0500422213636,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.225,-0.225,0.9999999999999974,6.361810670277301e-10,0.9999999999999974,6.361810670277318e-10,6.361810670277318e-10,0,-2.827471409012134e-09,-2.827471409012141e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,721.6659960232079,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.225,-0.225,0.9999999999999973,-4.797139036224087e-10,0.9999999999999973,-4.797139036224099e-10,-4.797139036224099e-10,0,2.132061793877372e-09,2.1320617938773774e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,544.1740252995562,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.225,-0.225,0.9999999999999971,4.4546168576770073e-10,0.9999999999999971,4.45461685767702e-10,4.45461685767702e-10,0,-1.9798297145231145e-09,-1.97982971452312e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,505.31926806886946,resolved
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.225,-0.225,0.999999999999998,1.4010454208788764e-09,0.999999999999998,1.4010454208788793e-09,1.4010454208788793e-09,0,-6.226868537239451e-09,-6.226868537239463e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,1589.306710833375,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.225,-0.225,0.9999999999999979,4.758698322546162e-10,0.9999999999999979,4.758698322546172e-10,4.758698322546172e-10,0,-2.114977032242739e-09,-2.1149770322427434e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,539.8134183337074,resolved
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.225,-0.225,0.9999999999999977,-2.3577717084753045e-09,0.9999999999999977,-2.35777170847531e-09,-2.35777170847531e-09,0,1.0478985371001353e-08,1.0478985371001376e-08,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,2674.5902331576367,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.225,-0.225,0.9999999999999971,-3.312401429533818e-10,0.9999999999999971,-3.312401429533827e-10,-3.312401429533827e-10,0,1.4721784131261413e-09,1.4721784131261454e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,375.74954690832135,resolved
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.225,-0.225,0.9999999999999991,1.7618983129183592e-09,0.9999999999999991,1.7618983129183608e-09,1.7618983129183608e-09,0,-7.83065916852604e-09,-7.830659168526049e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,1998.6481314578548,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.225,-0.225,0.9999999999999992,-2.64633251076396e-10,0.9999999999999992,-2.646332510763962e-10,-2.646332510763962e-10,0,1.1761477825617601e-09,1.176147782561761e-09,8.815450229516861e-13,0.0,0.0,3.9179778797852716e-12,300.1925530590847,resolved
B,H4,m5_best,rhf,-1,0.25,-0.25,0.9999999999999893,1.7092267268203898e-08,0.9999999999999895,1.709226726820408e-08,1.709226726820408e-08,0,-6.836906907281559e-08,-6.836906907281632e-08,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,19392.23744746955,resolved
B,H4,m5_best,cisd,-1,0.25,-0.25,0.999999999999995,1.455520805925034e-09,0.999999999999995,1.4555208059250412e-09,1.4555208059250412e-09,0,-5.822083223700136e-09,-5.822083223700165e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,1651.3786401373388,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.25,-0.25,0.9999999999999946,5.594614650591563e-10,0.9999999999999946,5.594614650591593e-10,5.594614650591593e-10,0,-2.237845860236625e-09,-2.237845860236637e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,634.7437354504001,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.25,-0.25,0.9999999999999946,1.058791529711528e-09,0.9999999999999946,1.0587915297115338e-09,1.0587915297115338e-09,0,-4.235166118846112e-09,-4.235166118846135e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,1201.264667194328,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.25,-0.25,0.9999999999999951,1.5779161869015444e-09,0.9999999999999951,1.577916186901552e-09,1.577916186901552e-09,0,-6.311664747606178e-09,-6.311664747606208e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,1790.2437920288821,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.25,-0.25,0.9999999999999949,1.0785861221090237e-09,0.9999999999999949,1.0785861221090293e-09,1.0785861221090293e-09,0,-4.314344488436095e-09,-4.314344488436117e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,1223.7228601259465,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.25,-0.25,0.999999999999995,-8.219897441545615e-10,0.999999999999995,-8.219897441545657e-10,-8.219897441545657e-10,0,3.287958976618246e-09,3.2879589766182626e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,932.5983526880015,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.25,-0.25,0.9999999999999944,7.499017700210442e-10,0.9999999999999944,7.499017700210483e-10,7.499017700210483e-10,0,-2.9996070800841768e-09,-2.9996070800841933e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,850.8100744234343,resolved
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.25,-0.25,0.9999999999999953,2.3841066762050935e-09,0.9999999999999953,2.3841066762051047e-09,2.3841066762051047e-09,0,-9.536426704820374e-09,-9.536426704820419e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,2704.9169100621534,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.25,-0.25,0.9999999999999954,8.122151631817509e-10,0.9999999999999954,8.122151631817546e-10,8.122151631817546e-10,0,-3.2488606527270036e-09,-3.2488606527270185e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,921.5084842580316,resolved
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.25,-0.25,0.9999999999999957,-4.008662194641362e-09,0.9999999999999957,-4.00866219464138e-09,-4.00866219464138e-09,0,1.603464877856545e-08,1.603464877856552e-08,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,4548.075916750423,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.25,-0.25,0.9999999999999946,-5.655452304381692e-10,0.9999999999999946,-5.655452304381723e-10,-5.655452304381723e-10,0,2.2621809217526767e-09,2.262180921752689e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,641.6461446482706,resolved
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.25,-0.25,0.9999999999999964,3.014064815980035e-09,0.9999999999999964,3.014064815980046e-09,3.014064815980046e-09,0,-1.205625926392014e-08,-1.2056259263920184e-08,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,3419.643495879554,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.25,-0.25,0.9999999999999968,-4.2905214971133976e-10,0.9999999999999968,-4.2905214971134115e-10,-4.2905214971134115e-10,0,1.716208598845359e-09,1.7162085988453646e-09,8.813973794671244e-13,0.0,0.0,3.5255895178684977e-12,486.7862779110329,resolved
B,H4,m5_best,rhf,-1,0.275,-0.275,0.9999999999999846,2.735618126470385e-08,0.9999999999999849,2.7356181264704266e-08,2.7356181264704266e-08,0,-9.947702278074126e-08,-9.947702278074278e-08,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,31139.092559387045,resolved
B,H4,m5_best,cisd,-1,0.275,-0.275,0.9999999999999909,2.3473686396781027e-09,0.9999999999999909,2.3473686396781242e-09,2.3473686396781242e-09,0,-8.535885962465827e-09,-8.535885962465905e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,2671.9712314616513,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.275,-0.275,0.9999999999999903,8.942486879230879e-10,0.9999999999999903,8.942486879230966e-10,8.942486879230966e-10,0,-3.2518134106294103e-09,-3.2518134106294417e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1017.9086179793563,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.275,-0.275,0.9999999999999906,1.7011152087659243e-09,0.9999999999999906,1.7011152087659404e-09,1.7011152087659404e-09,0,-6.1858734864215425e-09,-6.185873486421601e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1936.3515480243177,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.275,-0.275,0.9999999999999909,2.546199057690959e-09,0.9999999999999909,2.546199057690982e-09,2.546199057690982e-09,0,-9.25890566433076e-09,-9.258905664330844e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,2898.2966359548714,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.275,-0.275,0.999999999999991,1.7393325373732393e-09,0.999999999999991,1.739332537373255e-09,1.739332537373255e-09,0,-6.324845590448143e-09,-6.3248455904482e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1979.8537065076418,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.275,-0.275,0.9999999999999907,-1.340644892745984e-09,0.9999999999999907,-1.3406448927459963e-09,-1.3406448927459963e-09,0,4.875072337258123e-09,4.875072337258168e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1526.034098127206,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.275,-0.275,0.9999999999999901,1.1993716696884205e-09,0.9999999999999901,1.1993716696884322e-09,1.1993716696884322e-09,0,-4.36135152613971e-09,-4.361351526139753e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1365.225104854876,resolved
B,H4,m5_best,controlled_q0.010_phi3.141592653590,-1,0.275,-0.275,0.9999999999999912,3.859696421930746e-09,0.9999999999999912,3.85969642193078e-09,3.85969642193078e-09,0,-1.4035259716111804e-08,-1.4035259716111926e-08,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,4393.429147536306,resolved
B,H4,m5_best,controlled_q0.010_phi4.712388980385,-1,0.275,-0.275,0.9999999999999913,1.319679857579581e-09,0.9999999999999913,1.3196798575795923e-09,1.3196798575795923e-09,0,-4.79883584574393e-09,-4.7988358457439716e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1502.1699423724065,resolved
B,H4,m5_best,controlled_q0.050_phi0.000000000000,-1,0.275,-0.275,0.9999999999999912,-6.483510948331748e-09,0.9999999999999912,-6.483510948331805e-09,-6.483510948331805e-09,0,2.3576403448479082e-08,2.357640344847929e-08,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,7380.074198820645,resolved
B,H4,m5_best,controlled_q0.050_phi1.570796326795,-1,0.275,-0.275,0.9999999999999905,-9.19784659894618e-10,0.9999999999999905,-9.197846598946268e-10,-9.197846598946268e-10,0,3.3446714905258834e-09,3.3446714905259152e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,1046.9757961472883,resolved
B,H4,m5_best,controlled_q0.050_phi3.141592653590,-1,0.275,-0.275,0.9999999999999926,4.907468182275244e-09,0.9999999999999926,4.907468182275281e-09,4.907468182275281e-09,0,-1.784533884463725e-08,-1.7845338844637383e-08,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,5586.090561451398,resolved
B,H4,m5_best,controlled_q0.050_phi4.712388980385,-1,0.275,-0.275,0.9999999999999931,-6.56258103415297e-10,0.9999999999999931,-6.562581034153016e-10,-6.562581034153016e-10,0,2.3863931033283525e-09,2.386393103328369e-09,8.785156861116424e-13,0.0,0.0,3.1946024949514267e-12,747.0078380955616,resolved
B,H4,m5_best,rhf,-1,0.3,-0.3,0.9999999999999754,4.1978260534314416e-08,0.9999999999999762,4.197826053431543e-08,4.197826053431543e-08,0,-1.3992753511438139e-07,-1.3992753511438477e-07,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,47931.897889420965,resolved
B,H4,m5_best,cisd,-1,0.3,-0.3,0.999999999999983,3.632166547735977e-09,0.999999999999983,3.6321665477360385e-09,3.6321665477360385e-09,0,-1.210722182578659e-08,-1.2107221825786795e-08,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,4147.304673120963,resolved
B,H4,m5_best,controlled_q0.001_phi0.000000000000,-1,0.3,-0.3,0.9999999999999825,1.370348231744035e-09,0.9999999999999825,1.370348231744059e-09,1.370348231744059e-09,0,-4.5678274391467836e-09,-4.567827439146863e-09,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,1564.7001729195495,resolved
B,H4,m5_best,controlled_q0.001_phi1.570796326795,-1,0.3,-0.3,0.9999999999999827,2.621191101843945e-09,0.9999999999999827,2.6211911018439904e-09,2.6211911018439904e-09,0,-8.73730367281315e-09,-8.737303672813301e-09,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,2992.9459354215405,resolved
B,H4,m5_best,controlled_q0.001_phi3.141592653590,-1,0.3,-0.3,0.9999999999999831,3.9422243847948555e-09,0.9999999999999831,3.942224384794922e-09,3.942224384794922e-09,0,-1.3140747949316186e-08,-1.3140747949316406e-08,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,4501.336984049438,resolved
B,H4,m5_best,controlled_q0.001_phi4.712388980385,-1,0.3,-0.3,0.999999999999983,2.6913815156549836e-09,0.999999999999983,2.6913815156550295e-09,2.6913815156550295e-09,0,-8.971271718849946e-09,-8.971271718850098e-09,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,3073.091222643644,resolved
B,H4,m5_best,controlled_q0.010_phi0.000000000000,-1,0.3,-0.3,0.9999999999999827,-2.0993756243498126e-09,0.9999999999999827,-2.099375624349849e-09,-2.099375624349849e-09,0,6.997918747832709e-09,6.99791874783283e-09,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,2397.1231007921047,resolved
B,H4,m5_best,controlled_q0.010_phi1.570796326795,-1,0.3,-0.3,0.999999999999982,1.838278904965629e-09,0.999999999999982,1.838278904965662e-09,1.838278904965662e-09,0,-6.12759634988543e-09,-6.1275963498855404e-09,8.757896595531935e-13,0.0,0.0,2.9192988651773115e-12,2098.9959003437816,resolved
