condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.005,0.9491484258333482,0.005267879990013176,1,1.5707963267948966,1.0,0.004999999999999449,0.009143023633434666,0.09561915934285695,0.9947321200099871
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.005,0.9491484258333482,0.005267879990013176,2,3.141592653589793,1.0,0.004999999999999449,0.009143023633434666,0.09561915934285695,0.9947321200099871
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.005,0.9491484258333482,0.005267879990013176,3,4.71238898038469,1.0,0.004999999999999449,0.009143023633434666,0.09561915934285695,0.9947321200099871
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.01,0.9491484258333482,0.010535759980026352,0,0.0,1.0,0.009999999999999343,0.018236047266873,0.13504090960473053,0.989464240019974
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.01,0.9491484258333482,0.010535759980026352,1,1.5707963267948966,1.0,0.009999999999999343,0.018236047266871225,0.13504090960472395,0.989464240019974
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.01,0.9491484258333482,0.010535759980026352,2,3.141592653589793,1.0,0.010000000000000231,0.018236047266874778,0.1350409096047371,0.9894642400199736
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.01,0.9491484258333482,0.010535759980026352,3,4.71238898038469,1.0,0.009999999999999343,0.018236047266871225,0.13504090960472395,0.989464240019974
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.05,0.9491484258333482,0.05267879990013176,0,0.0,1.0000000000000002,0.0499999999999976,0.08918023633435723,0.2986306018049008,0.9473212000998691
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.05,0.9491484258333482,0.05267879990013176,1,1.5707963267948966,1.0,0.04999999999999982,0.08918023633436789,0.2986306018049187,0.9473212000998684
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.05,0.9491484258333482,0.05267879990013176,2,3.141592653589793,1.0,0.049999999999998046,0.08918023633435723,0.2986306018049008,0.9473212000998684
