condition,formula,state_id,direction_id,target_energy_error_hartree,phase_index,relative_phase_radians,a4,a6,coefficient_relative_2_norm_error,predicted_time,exact_echo_predicted_time,predicted_time_relative_error,predicted_model_cost,exact_echo_predicted_model_cost,predicted_model_cost_relative_error,minimum_echo_magnitude,training_design_condition_number,training_maximum_absolute_residual_hartree
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,0.05,0,0.0,-0.0689320855122003,0.023931906592569573,0.11724486206859613,0.14702673713122927,0.14978236827717722,0.01839756693423733,531516059.70214134,521673365.26555234,0.018867542588797193,0.9999999999999907,29.20924143389023,1.7599129520438393e-13
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,0.05,1,1.5707963267948966,-0.06241174993306916,0.06933041249684103,0.7735697293602868,0.15170160189373177,0.14978236827717722,0.01281348157750406,516108171.14924544,521673365.26555234,0.010667966752479274,0.999999999999991,29.20924143389023,6.450675373708787e-11
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,0.05,2,3.141592653589793,-0.05631631182693785,0.011557710107100109,0.1498290029258311,0.15450204005018298,0.14978236827717722,0.03151019594156668,505654537.2289467,521673365.26555234,0.03070662430398652,0.9999999999999926,29.20924143389023,5.267171081538993e-14
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,0.05,3,4.71238898038469,-0.06283664461455879,-0.033841310850880615,0.7812117451811293,0.14944631569840308,0.14978236827717722,0.002243605723687536,521892741.5031713,521673365.26555234,0.0004205241291306283,0.9999999999999926,29.20924143389023,6.462746704710264e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,0.001,0,0.0,-0.06505116980632959,0.019305977718912074,0.02628644398610709,0.1491251987897967,0.14978236827717722,0.004387495637433236,523990772.70072347,521673365.26555234,0.004442257530229643,0.9999999999999932,29.20924143389023,2.494208098360572e-14
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,0.001,1,1.5707963267948966,-0.06385303706327071,0.023682110252138913,0.0855514321737066,0.14990932147360303,0.14978236827717722,0.0008475843845043851,521333620.21103084,521673365.26555234,0.0006512601124433193,0.9999999999999946,29.20924143389023,7.348081758240333e-12
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,0.001,2,3.141592653589793,-0.06270298713518264,0.016771348753542834,0.02577629581426784,0.15046940910489326,0.14978236827717722,0.004586927257316686,519267634.091496,521673365.26555234,0.004611566037748038,0.9999999999999941,29.20924143389023,6.291222405709271e-14
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,0.001,3,4.71238898038469,-0.06390111740326221,0.012394679995751248,0.08449761103799476,0.14967035075091917,0.14978236827717722,0.0007478685745625491,521954737.7530959,521673365.26555234,0.0005393652547325267,0.9999999999999934,29.20924143389023,7.438029528291818e-12
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,0.005,0,0.0,-0.06644738421909961,0.02100903050368784,0.059450849228237755,0.1483560117761581,0.14978236827717722,0.009522859849429133,526732563.61646986,521673365.26555234,0.009698019273692848,0.9999999999999929,29.20924143389023,4.532071754201203e-15
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,0.005,1,1.5707963267948966,-0.06377111866364285,0.03078463905886511,0.19255875841153194,0.15009601735069977,0.14978236827717722,0.002094032008775004,520832922.61072046,521673365.26555234,0.0016110514946533483,0.9999999999999931,29.20924143389023,1.6474841131235764e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,0.005,2,3.141592653589793,-0.06120225109258217,0.015347763815654556,0.05692474279242792,0.15136554931495763,0.14978236827717722,0.010569875853816635,516172528.0781114,521673365.26555234,0.010544600421838246,0.9999999999999942,29.20924143389023,8.107955590463416e-14
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,0.005,3,4.71238898038469,-0.06387851680314138,0.005572216566841129,0.1872791022352666,0.14955833322466114,0.14978236827717722,0.0014957371491249871,522221818.44886464,521673365.26555234,0.0010513344552929293,0.9999999999999943,29.20924143389023,1.656289881211641e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,0.01,0,0.0,-0.06746344078057831,0.0223512010684396,0.08478249018718387,0.14780339197995174,0.14978236827717722,0.013212344817270627,528697568.53303486,521673365.26555234,0.013464753493609871,0.9999999999999937,29.20924143389023,1.4071844750096311e-14
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,0.01,1,1.5707963267948966,-0.0636836508728289,0.036157439540306896,0.2735102532874909,0.15024537405237717,0.14978236827717722,0.0030911901081918103,520399114.16142493,521673365.26555234,0.0024426225085859565,0.9999999999999934,29.20924143389023,2.3291131269615635e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,0.01,2,3.141592653589793,-0.060055545435613485,0.014355612677643929,0.07973309386132467,0.15207499364792526,0.14978236827717722,0.015306376826045742,513765634.17809385,521673365.26555234,0.015158395298623617,0.9999999999999928,29.20924143389023,9.109728042296775e-14
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,0.01,3,4.71238898038469,-0.06383533434093097,0.0005491298989683739,0.26295397105693596,0.14949112270890633,0.14978236827717722,0.0019444582938623611,522363385.3967499,521673365.26555234,0.0013227053116777743,0.9999999999999938,29.20924143389023,2.3373853615110645e-11
N2_active_eq_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,0.05,0,0.0,-0.07143059951332265,0.028596074525002062,0.1958829306575655,0.14577214083713913,0.14978236827717722,0.026773694969337347,536133058.0119455,521673365.26555234,0.02771790493661208,0.9999999999999913,29.20924143389023,1.0122290598029278e-13
