formula_id,formal_order,variant,degree,word_count,l1,l2,linf,maximum_word,maximum_signed_residual
yoshida8,8,exact_printed_decimal_literals,7,128,0.000000000042962288439256389122961392975565038393516069280276702337145935503149199355923775,0.0000000000046961226309577565051333306548340763949651368250640965064292451688007745075138952,0.00000000000079560477528188874132843679286502672310116991100332164398640112000223761306229753,XYYXYYX,0.00000000000079560477528188874132843679286502672310116991100332164398640112000223761306229753
yoshida8,8,exact_printed_decimal_literals,8,256,0.000000000023994633493941869694144503061049918799469632147763974481765399133603421970818365,0.0000000000018827631009845449389185468374977715125194538909909894560641502905956951843503601,0.00000000000029514569350454847103153267742220006477434636756151432223645625344920885564221428,XYXYYXYX,-0.00000000000029514569350454847103153267742220006477434636756151432223645625344920885564221428
yoshida8,8,exact_printed_decimal_literals,9,512,1104.8825941446167117965471943847603450485483259376892811427187902275629291587175,60.85138018617107190008029979267571693154215264812289081524738873896737161283148,6.5928515670040517108816701291442474145757035516856007968205012984312642162908943,XYYXYXYYX,-6.5928515670040517108816701291442474145757035516856007968205012984312642162908943
morales_y8m10b,8,stored_float_binary,0,1,0.0,0.0,0.0,I,0.0
morales_y8m10b,8,stored_float_binary,1,2,0.0,0.0,0.0,X,0.0
morales_y8m10b,8,stored_float_binary,2,4,0.0,0.0,0.0,XX,0.0
morales_y8m10b,8,stored_float_binary,3,8,0.000000000000000015197376104137343652945926191928428495686515077925663766976250858055740482958178,0.0000000000000000069366214226050029717084583711083071600265630327646657774593580189459531920373315,0.0000000000000000050657920347124478843153087306428094985621716926418879223254169524216918790719631,YXY,-0.0000000000000000050657920347124478843153087306428094985621716926418879223254169524216918790719631
morales_y8m10b,8,stored_float_binary,4,16,0.000000000000000015197376104137343652945926191928428495686515077925663766976250857858074271522606,0.0000000000000000044775698747824628091419771588177860225306431945393680874082449577990261715198502,0.0000000000000000025328960173562239421576543653214047492810858463209439611627084762767346766811723,XYYX,0.0000000000000000025328960173562239421576543653214047492810858463209439611627084762767346766811723
morales_y8m10b,8,stored_float_binary,5,32,0.0000000000000000085887421999781476230499116684919763922962739869707301318928847509490504518323193,0.0000000000000000019086103217382839827394132485724073103859343735531996699499069216688665361574434,0.00000000000000000089028173593033165458425514427935247775487667849590460921987398765013293898396447,XYYYX,0.00000000000000000089028173593033165458425514427935247775487667849590460921987398765013293898396447
morales_y8m10b,8,stored_float_binary,6,64,0.0000000000000000040514142932593671340795658194281669614743939653186050072878818668150360931721772,0.00000000000000000069915969952250264073955829122759256517243212452536958980681033102242128214582037,0.00000000000000000028004926333040415981290226139040200917342707590312110681332658377659242625548593,YXYYXY,-0.00000000000000000028004926333040415981290226139040200917342707590312110681332658377659242625548593
morales_y8m10b,8,stored_float_binary,7,128,0.000000000000000002818265185163636278302049278275666813695088743435301260254640620798611656456365,0.00000000000000000033576912953841792832208700952943919715211034518580961617385720348656485860402352,0.000000000000000000096987903238703211482906007201088511856773752550108116254643119933085305557133718,XYXYYXY,-0.000000000000000000096987903238703211482906007201088511856773752550108116254643119933085305557133718
morales_y8m10b,8,stored_float_binary,8,256,0.0000000000000000018637873340319967194184860097386811607794656582333446470697305178309996393015806,0.00000000000000000016711759443254406567250081304174142893321564991189753100027633353464111394141269,0.000000000000000000036875082832904508468175579680793418096140562018579733116207217583062735788873253,XYXYYXYX,-0.000000000000000000036875082832904508468175579680793418096140562018579733116207217583062735788873253
morales_y8m10b,8,stored_float_binary,9,512,0.000060658499526279021296769832305340783925578030901853428038936647481275105827916225,0.0000046995255770592713526347466414003800599351187412013988813769228790152912235475941,0.00000095378335591641790205096913714069481279865426172484513725033776059414557227498729,YXYXYXYXY,-0.00000095378335591641790205096913714069481279865426172484513725033776059414557227498729
morales_y8m10b,8,published_decimal_literals_high_precision,0,1,0.0,0.0,0.0,I,0.0
morales_y8m10b,8,published_decimal_literals_high_precision,1,2,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,Y,-2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81
morales_y8m10b,8,published_decimal_literals_high_precision,2,4,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,1.6668678522475460034974964362053752067066630182759740847678746532867618407754519e-81,1.5813296914845784836522861076905028511564942073552761325116644537662216436454639e-81,YY,-1.5813296914845784836522861076905028511564942073552761325116644537662216436454639e-81
morales_y8m10b,8,published_decimal_literals_high_precision,3,8,1.462665971823675219742656230627846340610928543518747335581141232254038139759593e-32,6.6761262238586885730576019683139438375423282028106085233185998568687929313309231e-33,4.8755532394122507324755207687594878020364284783963515618342989670080112279012068e-33,YXY,-4.8755532394122507324755207687594878020364284783963515618342989670080112279012068e-33
morales_y8m10b,8,published_decimal_literals_high_precision,4,16,1.4626659718236752197426562306278463406109285435188527575605735374862816255001057e-32,4.3094209470305516678781628370838694323837877288372968067174665659803753718454703e-33,2.4377766197061253662377603843797439010182142391980440034428591019637012567749625e-33,XYYX,2.4377766197061253662377603843797439010182142391980440034428591019637012567749625e-33
morales_y8m10b,8,published_decimal_literals_high_precision,5,32,3.5975852771598286275578451118714481487767032044919805960731664496848422575023025e-32,7.90184959611709761528555187610456472122029305773606722082876288999333913946648e-33,3.4764283713266781747490143499763301440960050153950049622532273686445645791518431e-33,YXYXY,-3.4764283713266781747490143499763301440960050153950049622532273686445645791518431e-33
morales_y8m10b,8,published_decimal_literals_high_precision,6,64,2.3259593459902198687727227280228757629183415559246195274318304283133809081042495e-32,3.5426999606987695421977056502055961983175206215300242969136210798703318509734008e-33,1.2696000926810674765476161334416467728609731460619584482453519999911606165899805e-33,YXYYXY,-1.2696000926810674765476161334416467728609731460619584482453519999911606165899805e-33
morales_y8m10b,8,published_decimal_literals_high_precision,7,128,1.0012445776878470029282672990117469006568467328920538759638939289873588506658266e-32,1.1099240868100988854001883211277239510304889694211539982177886092989185701661327e-33,3.3871174814872369404190235507053792553687652293002174770168527120141543368622952e-34,YXYYYXY,-3.3871174814872369404190235507053792553687652293002174770168527120141543368622952e-34
morales_y8m10b,8,published_decimal_literals_high_precision,8,256,3.7600789074362420655403725595923523353558000704523024874419892987723493052559357e-33,2.9701908510945874901678471799276707205210721442993044104901797652700517704947796e-34,5.1214080649933628323014305658796201883253370078526712082113377225348514125542715e-35,YXXYYYXY,-5.1214080649933628323014305658796201883253370078526712082113377225348514125542715e-35
morales_y8m10b,8,published_decimal_literals_high_precision,9,512,0.000060658499526279087081047279813529191989800911474767797254289000665145198561417696,0.0000046995255770592743647108853214546426976341051725504382885049468195718429564838905,0.00000095378335591642458286619975693058964153499011774719876106652611996516121290761741,YXYXYXYXY,-0.00000095378335591642458286619975693058964153499011774719876106652611996516121290761741
