formula_id,formal_order,variant,degree,word,signed_residual,absolute_residual
paper_new4_projected,4,stored_float_binary,3,XYY,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794
paper_new4_projected,4,stored_float_binary,3,YXX,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630546838836811859,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630546838836811859
paper_new4_projected,4,stored_float_binary,3,YXY,-0.0000000000000019137894480336498679011588484978030028739207518427123270474350252221371084210551,0.0000000000000019137894480336498679011588484978030028739207518427123270474350252221371084210551
paper_new4_projected,4,stored_float_binary,3,YYX,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794
paper_new4_projected,4,stored_float_binary,3,YYY,0.0,0.0
paper_new4_projected,4,stored_float_binary,4,XXXX,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83
paper_new4_projected,4,stored_float_binary,4,XXXY,-0.0000000000000002392236810042062334876448560622253753592400939803390408809293781527341941840593,0.0000000000000002392236810042062334876448560622253753592400939803390408809293781527341941840593
paper_new4_projected,4,stored_float_binary,4,XXYX,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449
paper_new4_projected,4,stored_float_binary,4,XXYY,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449
paper_new4_projected,4,stored_float_binary,4,XYXX,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449,0.00000000000000023922368100420623348764485606222537535924009398033904088092937815280008292120449
paper_new4_projected,4,stored_float_binary,4,XYXY,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630553427710526378
