varied_metric,threshold_multiplier,varied_threshold,other_thresholds,pf,model,passed,total,coverage,failed_conditions,median_direct_cost_ratio_to_current_over_covered
maximum_unseen_residual_over_epsilon,0.5,0.025,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,0.5,0.025,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,0.75,0.037500000000000006,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,1.0,0.05,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,1.25,0.0625,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,1.5,0.07500000000000001,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,2.0,0.1,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,3.0,0.15000000000000002,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,5.0,0.25,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,7.5,0.375,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,10.0,0.5,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,20.0,1.0,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,current_m3,original_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,current_m3,refit_one_term,3,17,0.17647058823529413,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch125;BeH2_stretch150;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H2O_CAS8e5o;H2O_stretch125;H2O_stretch150;H6;H7;LiH_CAS2e4o;NH3_631g;NH3_ccpvdz,1.0
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,current_m3,two_term,16,17,0.9411764705882353,LiH_CAS2e4o,1.0
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,two_term_center,original_one_term,11,17,0.6470588235294118,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;H7;LiH_CAS2e4o,1.1475847187934167
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,two_term_center,refit_one_term,12,17,0.7058823529411765,BeH2_CAS4e4o;BeH2_CAS4e5o;BeH2_stretch150_631g;BeH2_stretch150_ccpvdz;LiH_CAS2e4o,1.1478076242777788
maximum_unseen_residual_over_epsilon,50.0,2.5,canonical,two_term_center,two_term,17,17,1.0,,1.151257977613777
